open_day,link,p_rate,p_name,tags,open_time,category,p_id,address,price
매일 11:00 ~ 05:00,https://place.map.kakao.com/9619284#comment,0/5,휴,,카페,f,f189,서울 서대문구 명물길 6 5층 (우)03777,
"월~금 14:00 ~ 24:00
더보기",https://place.map.kakao.com/817276780#comment,0/5,월드오브보드게임 대학로점,,보드카페,f,f19,서울 종로구 대학로8가길 79 5층 (우)03086,
"월,화,수,목,일 10:15 ~ 24:00
더보기",https://place.map.kakao.com/1857201893#comment,0/5,큐브이스케이프 천호점,,테마카페,f,f190,서울 강동구 천호대로157길 22 3층 (우)05335,
매일 10:00 ~ 24:00,https://place.map.kakao.com/704583232#comment,0/5,벌툰 대학로점,,만화카페,f,f191,서울 종로구 대학로10길 26 5층 (우)03086,
,https://place.map.kakao.com/27273035#comment,0/5,무제한룸카페,,테마카페,f,f1910,서울 마포구 어울마당로 118 3층 (우)04055,
매일 10:00 ~ 02:00,https://place.map.kakao.com/1096938565#comment,0/5,멜팅폼,,테마카페,f,f1911,서울 동대문구 천장산로7길 10-3 지하1층 (우)02449,
매일 10:00 ~ 24:00,https://place.map.kakao.com/27583747#comment,0/5,더메이즈,방탈출카페,테마카페,f,f1912,서울 강남구 봉은사로18길 76 스타팰리스 3층 (우)06128,
"월~금 12:00 ~ 23:30
더보기",https://place.map.kakao.com/947985225#comment,0/5,미스터힐링 잠실새내점,,테마카페,f,f1913,서울 송파구 백제고분로7길 25 3층 (우)05557,
,https://place.map.kakao.com/2038125379#comment,0/5,루미룸카페,,테마카페,f,f192,서울 마포구 어울마당로 74 6층 (우)04041,
매일 10:00 ~ 24:00,https://place.map.kakao.com/27333576#comment,0/5,놀숲 신촌점,,북카페,f,f193,서울 서대문구 명물길 37 지하1층 (우)03776,
,https://place.map.kakao.com/763702289#comment,0/5,사쿠란보,,디저트카페,f,f194,서울 마포구 와우산로29마길 10-3 지층 (우)04053,
매일 11:00 ~ 24:00,https://place.map.kakao.com/2047684329#comment,0/5,힐링앤툰,,만화카페,f,f196,서울 은평구 진흥로 144 동호스카이 지하 102호 (우)03378,
"월~금 18:00 ~ 02:00
더보기",https://place.map.kakao.com/1846504642#comment,0/5,데일리파티 홍대점,,칵테일바,f,f197,서울 마포구 와우산로17길 25 지하 1층 (우)04049,
,https://place.map.kakao.com/27178625#comment,0/5,패닉이스케이프 목동지점,,테마카페,f,f198,서울 양천구 신정중앙로 96 4층 (우)07945,
,https://place.map.kakao.com/1938424097#comment,0/5,보드게임하자,,보드카페,f,f20,서울 동작구 만양로14길 25 지하 1층 (우)06913,
매일 12:00 ~ 23:30,https://place.map.kakao.com/27279266#comment,0/5,플레이보드 홍대점,,보드카페,f,f21,서울 마포구 와우산로21길 10 4층 (우)04040,
"매일 12:00 ~ 24:00
더보기",https://place.map.kakao.com/699361037#comment,0/5,플레이온보드게임카페 신림점,,보드카페,f,f210,서울 관악구 남부순환로 1592 (우)08776,
,https://place.map.kakao.com/2080200369#comment,0/5,놀숲 교대점,,북카페,f,f211,서울 서초구 사임당로 46 서초제일빌딩 2층 (우)06640,
매일 17:00 ~ 04:00,https://place.map.kakao.com/27438961#comment,0/5,란카하우스,"즐거움이 가득한 종로 RANKA HOUSE
칵테일 & 맥주 & 양주 & 안주 & 그리고 다트와 비어퐁 등 신나는 게임까지 함께합니다.
연인과 함께, 때론 친구들과 함께 즐겁고 유쾌한 공간에서 함께해요.",칵테일바,f,f2110,서울 종로구 삼일대로19길 16 (우)03190,
"화~일 13:00 ~ 22:00
더보기",https://place.map.kakao.com/27284259#comment,0/5,꾸꾸네,라쿤카페,카페,f,f2111,서울 종로구 대명길 26 기영빌딩 5층 (우)03077,
매일 17:00 ~ 03:00,https://place.map.kakao.com/18857257#comment,0/5,비랩,,칵테일바,f,f2112,서울 강남구 강남대로98길 10 (우)06129,
매일 13:00 ~ 03:00,https://place.map.kakao.com/35191880#comment,0/5,스윙펍,,"호프,요리주점",f,f2113,서울 관악구 신원로 34 삼양타운 7층 (우)08776,
"매일 10:00 ~ 02:00
더보기",https://place.map.kakao.com/623573296#comment,0/5,놀숲 고대안암역점,,북카페,f,f2114,서울 성북구 개운사길 8 4층 (우)02842,
,https://place.map.kakao.com/26555449#comment,0/5,보드놀이터 2호점,,보드카페,f,f212,서울 마포구 어울마당로 100-6 4층 (우)04040,
,https://place.map.kakao.com/979206473#comment,0/5,미스터힐링 이화여대점,,테마카페,f,f213,서울 서대문구 이화여대길 76 3층 (우)03765,
매일 12:00 ~ 23:00,https://place.map.kakao.com/16762362#comment,0/5,화이트엔젤 천호점,,보드카페,f,f214,서울 강동구 올림픽로70길 61 두산위브센티움 2층 (우)05329,
매일 10:00 ~ 23:00,https://place.map.kakao.com/1586521267#comment,0/5,케이이스케이프,방탈출카페,테마카페,f,f215,서울 광진구 광나루로14길 8 케이타워오피스텔 A동 지하 (우)05007,
매일 11:30 ~ 23:00 (예약 및 문의사항),https://place.map.kakao.com/22262494#comment,0/5,눈탱이감탱이,,테마카페,f,f216,서울 서대문구 연세로5길 26 준빌딩 8층 (우)03789,
"월~금 18:00 ~ 02:00
더보기",https://place.map.kakao.com/15214910#comment,0/5,친구네집빈날 1호점,,"호프,요리주점",f,f217,서울 마포구 와우산로17길 24 3층 (우)04049,
매일 10:00 ~ 22:00,https://place.map.kakao.com/1338881073#comment,0/5,정원이있는국민책방 송파점,,카페,f,f218,서울 송파구 가락로21길 8 (우)05668,
매일 10:00 ~ 24:00,https://place.map.kakao.com/1313645323#comment,0/5,놀숲 충무로동국대점,,만화카페,f,f219,서울 중구 서애로 6-1 인산빌딩 3층 (우)04624,
,https://place.map.kakao.com/1623819755#comment,0/5,옐로우미플,,보드카페,f,f22,서울 마포구 연희로1길 45 3층 (우)03982,
"매일 12:00 ~ 24:00
더보기",https://place.map.kakao.com/27494903#comment,0/5,비트포비아 신촌점,"방탈출 까페란?
영화와 책으로만 상상하던 배우가 되고싶으신가요?? 혹은 내가 만약 위급하거나 어딘가에 고립되었다는 느낌이 들었을때 어떻게 하실건가요?? 이런 것들이 모두 현실이되는 매우 재미있는 공간입니다.

비트포비아를 검색하셔서 홈페이지에 들어가시면 어떤곳인지 조금더 알아보실 수 있습니다.

요즘 SNS,블로그등을 뜨겁게 달구고 있는 방탈출 까페의 중심인 비트포비아 신촌점입니다.

전화 및 온라인(홈페이지) 예약하시면 더 편리하게 이용해보실 수 있으세요!",테마카페,f,f220,서울 서대문구 이화여대길 75 4층 (우)03766,
매일 16:00 ~ 02:00,https://place.map.kakao.com/27273053#comment,0/5,통파이브 가산디지털점,"치킨,피자가 맛있는 맥주전문점","호프,요리주점",f,f221,서울 금천구 벚꽃로 298 대륭포스트타워6차 2층 (우)08510,
,https://place.map.kakao.com/912794724#comment,0/5,낭만텐트포차,,"호프,요리주점",f,f2211,서울 서대문구 연세로9길 29 지하 1층 (우)03788,
매일 11:00 ~ 23:45,https://place.map.kakao.com/27345376#comment,0/5,마룸,,테마카페,f,f2212,서울 성북구 동소문로20가길 22 3층 (우)02845,
매일 10:00 ~ 24:00,https://place.map.kakao.com/676896789#comment,0/5,놀숲 목동오목교점,,북카페,f,f2213,"서울 양천구 목동동로 258 상가동 지층 지하1,2호 (우)07999",
매일 11:00 ~ 24:00,https://place.map.kakao.com/671151862#comment,0/5,마스터키 건대점,방탈출카페,테마카페,f,f2214,서울 광진구 동일로 96 지하1층 (우)05071,
"월,화,수,목,일 10:00 ~ 24:00
더보기",https://place.map.kakao.com/254637657#comment,0/5,놀숲 연신내로데오점,만화카페,북카페,f,f222,서울 은평구 연서로29길 6 3층 (우)03330,
매일 10:00 ~ 23:00,https://place.map.kakao.com/1388631546#comment,0/5,놀숲 보라매점,,만화카페,f,f223,서울 동작구 보라매로5가길 16 보라매아카데미타워 6층 (우)07071,
매일 10:00 ~ 02:00,https://place.map.kakao.com/1101338749#comment,0/5,놀숲 신림역점,,북카페,f,f225,서울 관악구 신림로 321 동진빌딩 지하1층 (우)08776,
"매일 10:30 ~ 23:30
더보기",https://place.map.kakao.com/1130125539#comment,0/5,다옴룸카페,,테마카페,f,f226,서울 성북구 동소문로20길 29-18 3층 (우)02845,
매일 10:00 ~ 24:00,https://place.map.kakao.com/14826452#comment,0/5,큐플러스룸카페 명동2호점,,카페,f,f227,서울 중구 명동8길 37-14 (우)04536,
매일 11:00 ~ 24:00,https://place.map.kakao.com/17003283#comment,0/5,스위트룸 강남점,,카페,f,f228,서울 강남구 강남대로96길 5 (우)06129,
"월~금 14:00 ~ 22:00
더보기",https://place.map.kakao.com/21393617#comment,0/5,달다,,보드카페,f,f23,서울 용산구 청파로47길 26 (우)04309,
매일 10:00 ~ 24:00,https://place.map.kakao.com/2093252560#comment,0/5,놀숲 강남논현점,,북카페,f,f230,서울 강남구 강남대로 532 지하 1층 (우)06114,
"매일 11:00 ~ 21:00
더보기",https://place.map.kakao.com/26342907#comment,0/5,신촌반지클럽,"신촌 유일의 이색데이트코스 반지만들기 카페

[신촌 반지클럽]입니다.

연인 & 친구& 가족과 함께 단 하나뿐인 나만의 악세사리만들기

커플링, 우정링, 가족링

순은 99.9% 반지가 사전예약시 1인 25000원",테마카페,f,f231,서울 서대문구 연세로 25-1 5층 (우)03788,
매일 10:00 ~ 23:00,https://place.map.kakao.com/799400942#comment,0/5,미스터힐링 숙대입구역점,,테마카페,f,f2311,서울 용산구 한강대로 286-2 (우)04352,
,https://place.map.kakao.com/1831616736#comment,0/5,크레이지놈 가로수길점,,칵테일바,f,f2312,서울 강남구 강남대로156길 46 지하1층 (우)06035,
"월~금 09:00 ~ 23:00
더보기",https://place.map.kakao.com/394879991#comment,0/5,드립,,카페,f,f2313,서울 강남구 도산대로1길 28 (우)06034,
"월,화,수,목,일 19:00 ~ 04:30
더보기",https://place.map.kakao.com/504647885#comment,0/5,큐브더라운지펍,,칵테일바,f,f2314,서울 관악구 신림로 303 2층 (우)08776,
,https://place.map.kakao.com/963580627#comment,0/5,룸카페217,,테마카페,f,f233,서울 관악구 남부순환로 1597-10 지하1층 (우)08759,
매일 10:00 ~ 02:00,https://place.map.kakao.com/888813952#comment,0/5,놀숲 이수역점,,북카페,f,f234,서울 동작구 동작대로27길 5 지하1층 (우)07008,
,https://place.map.kakao.com/1033833732#comment,0/5,미스터힐링 동대문밀리오레점,,테마카페,f,f235,서울 중구 장충단로 263 13층 (우)04563,
,https://place.map.kakao.com/601912986#comment,0/5,오케이포차 홍대점,,"호프,요리주점",f,f237,서울 마포구 잔다리로6길 35 (우)04039,
"월~토 19:00 ~ 04:00
더보기",https://place.map.kakao.com/1254829067#comment,0/5,바이브,,칵테일바,f,f238,서울 동대문구 회기로 125 지하1층 (우)02454,
"월~목 19:00 ~ 03:00
더보기",https://place.map.kakao.com/923746939#comment,0/5,깃털,,술집,f,f239,서울 마포구 동교로 212-2 (우)03994,
매일 13:00 ~ 23:30,https://place.map.kakao.com/27349794#comment,0/5,보드스토리 건대점,,보드카페,f,f24,서울 광진구 동일로22길 104 진명빌딩 7층 (우)05018,
매일 12:00 ~ 01:00,https://place.map.kakao.com/1617911104#comment,0/5,룸토리,,테마카페,f,f241,서울 마포구 와우산로21길 31 4층 (우)04041,
,https://place.map.kakao.com/511815556#comment,0/5,아지트룸카페,,카페,f,f2410,서울 강남구 테헤란로1길 42 4층 (우)06129,
매일 10:00 ~ 23:00,https://place.map.kakao.com/1651282993#comment,0/5,미스터힐링 서울대입구역점,힐링카페,테마카페,f,f2412,서울 관악구 남부순환로 1808 관악센츄리타워 2층 (우)08787,
매일 12:00 ~ 23:00,https://place.map.kakao.com/27512024#comment,0/5,반지더하기 건대점,,테마카페,f,f2413,서울 광진구 동일로22길 96 3층 (우)05018,
매일 12:00 ~ 01:00,https://place.map.kakao.com/19632275#comment,0/5,룸블리,,카페,f,f243,서울 마포구 홍익로3길 44 (우)04039,
매일 12:00 ~ 24:00,https://place.map.kakao.com/27505190#comment,0/5,친구네허준,좌식힐링 한방차 카페,테마카페,f,f244,서울 마포구 독막로15길 13 3층 (우)04049,
"월~금 13:00 ~ 21:00
더보기",https://place.map.kakao.com/531795617#comment,0/5,더미쓰리,,카페,f,f245,서울 용산구 녹사평대로40길 31 용이빌딩 2층 (우)04345,
"매일 11:00 ~ 23:30
더보기",https://place.map.kakao.com/26869526#comment,0/5,모비딕,수족관 카페,테마카페,f,f246,서울 노원구 동일로 1083 2층 (우)01852,
"월~금 10:00 ~ 23:00
더보기",https://place.map.kakao.com/13283821#comment,0/5,어바웃,,카페,f,f247,서울 성북구 장월로1마길 5 (우)02748,
"월~토 10:30 ~ 24:00
더보기",https://place.map.kakao.com/20091575#comment,0/5,커피볶는곤이네집,,커피전문점,f,f249,서울 강서구 곰달래로 116-1 (우)07777,
매일 16:00 ~ 04:00,https://place.map.kakao.com/691349476#comment,0/5,알파고보드카페,,보드카페,f,f25,서울 구로구 공원로6나길 12 2층 (우)08289,
,https://place.map.kakao.com/1507185592#comment,0/5,마이턴 보드게임카페,,보드카페,f,f26,서울 서대문구 연세로5가길 8-6 3층 (우)03789,
"매일 10:00 ~ 22:00
더보기",https://place.map.kakao.com/1911447924#comment,0/5,파스쿠찌 수유롯데시네마점,이탈리아 정통 에스프레소 커피전문점,커피전문점,f,f260,서울 강북구 도봉로 308 스카이빌딩 10층 (우)01062,
매일 18:00 ~ 05:00,https://place.map.kakao.com/1715513659#comment,0/5,휴머,,"호프,요리주점",f,f261,서울 종로구 대학로11길 39 3층 (우)03079,
,https://place.map.kakao.com/622782601#comment,0/5,어른이집,,술집,f,f2610,서울 마포구 독막로15길 3-7 지하1층 (우)04049,
,https://place.map.kakao.com/14601871#comment,0/5,지져스커피,,카페,f,f2611,서울 용산구 두텁바위로 23 (우)04335,
"월~토 10:00 ~ 22:00
더보기",https://place.map.kakao.com/1563170376#comment,0/5,커피오리진,,카페,f,f2612,서울 성동구 왕십리로 347 (우)04710,
매일 17:00 ~ 05:00,https://place.map.kakao.com/900933646#comment,0/5,낯선도시술집,"수제맥주, 칵테일, 소주 펍","호프,요리주점",f,f2613,서울 강서구 화곡로58길 30 2층 (우)07657,
매일 18:00 ~ 02:00,https://place.map.kakao.com/1551048877#comment,0/5,슈터바61224 강남점,,"호프,요리주점",f,f2614,서울 강남구 강남대로98길 12 (우)06129,
"매일 10:00 ~ 22:00
더보기",https://place.map.kakao.com/474799651#comment,0/5,봉연커피,,카페,f,f262,서울 강동구 양재대로85길 78 (우)05406,
"매일 19:00 ~ 04:00
더보기",https://place.map.kakao.com/1599460161#comment,0/5,퍼플피플,,칵테일바,f,f263,서울 마포구 잔다리로 9 (우)04049,
,https://place.map.kakao.com/1465309940#comment,0/5,그레이트피그미풀,,키즈카페,f,f264,서울 성동구 왕십리광장로 17 5층 에스피-05호 (우)04750,
,https://place.map.kakao.com/1844267326#comment,0/5,고지트,,고양이카페,f,f265,서울 관악구 신림로 107 (우)08813,
"화~일 11:40 ~ 23:00
더보기",https://place.map.kakao.com/1039657348#comment,0/5,청춘랜드,,테마카페,f,f267,서울 관악구 봉천로 598 지하 1층 (우)08793,
매일 00:00 ~ 24:00 (예약제 운영),https://place.map.kakao.com/871145684#comment,0/5,썸타는여행,여행카페 코워킹스페이스 스터디,테마카페,f,f268,서울 마포구 연남로 4-1 흥양빌딩 4층 (우)03989,
,https://place.map.kakao.com/1557029993#comment,0/5,킨더가든,,칵테일바,f,f269,서울 마포구 잔다리로 25 지하1층 (우)04043,
매일 06:00 ~ 24:00,https://place.map.kakao.com/1801993399#comment,0/5,잭보드카페 압구정점,,보드카페,f,f27,서울 강남구 언주로172길 59 지하 1층 (우)06018,
"월~금 13:00 ~ 21:30
더보기",https://place.map.kakao.com/66829451#comment,0/5,반지더하기 신림점,,테마카페,f,f270,서울 관악구 남부순환로176길 10 3층 (우)08776,
연중무휴,https://place.map.kakao.com/1095101794#comment,0/5,풍미각,,중식,f,f271,"서울 서대문구 명물길 41 2, 3층 (우)03776",
"월~금 07:00 ~ 23:00
더보기",https://place.map.kakao.com/53353798#comment,0/5,오버도즈커피,,카페,f,f2710,서울 강서구 화곡로68길 82 강서아이티밸리 1층 111호 (우)07566,
매일 10:00 ~ 23:00,https://place.map.kakao.com/1626956024#comment,0/5,그레이프라운지 이대점,,카페,f,f2711,서울 서대문구 이화여대길 59 2층 (우)03766,
,https://place.map.kakao.com/188152126#comment,0/5,쉬미쉬미,,칵테일바,f,f2712,서울 용산구 보광로60길 17 (우)04406,
,https://place.map.kakao.com/2109156443#comment,0/5,AI이스케이프,,테마카페,f,f2714,서울 종로구 동숭길 127 우성빌딩 3층 (우)03086,
,https://place.map.kakao.com/21301572#comment,0/5,허니네커피,,커피전문점,f,f272,서울 강서구 강서로45가길 47 2층 (우)07705,
,https://place.map.kakao.com/2033931303#comment,0/5,스폰서,,술집,f,f274,서울 관악구 관악로16길 25 (우)08788,
매일 17:30 ~ 02:30,https://place.map.kakao.com/24786244#comment,0/5,비랩 노원점,,칵테일바,f,f276,서울 노원구 상계로3길 21 (우)01693,
"월~금 19:30 ~ 04:00
더보기",https://place.map.kakao.com/151680077#comment,0/5,9G라운지펍,,"호프,요리주점",f,f278,서울 송파구 올림픽로10길 22 (우)05561,
"월~금 10:00 ~ 23:00
더보기",https://place.map.kakao.com/14516198#comment,0/5,라온,,카페,f,f279,서울 영등포구 여의대방로19길 4-1 지하 1층 (우)07433,
매일 13:00 ~ 23:30,https://place.map.kakao.com/1944907820#comment,0/5,보드스토리 노원점,,보드카페,f,f28,서울 노원구 상계로3길 21 4층 (우)01693,
,https://place.map.kakao.com/1575461482#comment,0/5,베이스먼트,,"호프,요리주점",f,f281,서울 동대문구 회기로13길 18 1층 (우)02454,
매일 10:00 ~ 23:00,https://place.map.kakao.com/2021829896#comment,0/5,벌툰 마곡발산점,,만화카페,f,f283,"서울 강서구 공항대로 247 퀸즈파크나인 A동 401, 402호 (우)07803",
,https://place.map.kakao.com/11095596#comment,0/5,동우네커피집,,커피전문점,f,f285,서울 종로구 성균관로6길 4 (우)03074,
,https://place.map.kakao.com/21552890#comment,0/5,놀이터,,테마카페,f,f288,서울 강남구 선릉로161길 17 지하 1층 (우)06018,
,https://place.map.kakao.com/1601727740#comment,0/5,윙보드게임카페,,보드카페,f,f29,서울 성동구 마조로 7 3층 (우)04760,
매일 12:00 ~ 23:30,https://place.map.kakao.com/26596743#comment,0/5,스몰월드,,보드카페,f,f30,서울 관악구 과천대로 947 4층 (우)08807,
"화~금 13:00 ~ 23:00
더보기",https://place.map.kakao.com/1488429874#comment,0/5,더다이스라떼,,보드카페,f,f31,서울 동대문구 이문로 29 광진빌딩 3층 (우)02452,
,https://place.map.kakao.com/1645005731#comment,0/5,달콤한상상,,보드카페,f,f310,서울 양천구 신월로38길 12 (우)08087,
"화~일 13:00 ~ 24:00
더보기",https://place.map.kakao.com/1593163003#comment,0/5,보드에바나나,,보드카페,f,f311,서울 송파구 백제고분로45길 7 2층 202호 (우)05621,
매일 11:00 ~ 23:00,https://place.map.kakao.com/749433927#comment,0/5,모두막 건대점,,보드카페,f,f312,서울 광진구 동일로20길 50 2층 (우)05072,
"월~금 13:00 ~ 23:30
더보기",https://place.map.kakao.com/864094100#comment,0/5,스몰월드 왕십리점,,보드카페,f,f313,서울 성동구 마조로1가길 13 지하 1층 (우)04760,
"월~금 11:30 ~ 23:30
더보기",https://place.map.kakao.com/18454124#comment,0/5,보드스쿨 신촌점,,보드카페,f,f314,서울 서대문구 연세로7길 14 3층 (우)03788,
매일 16:00 ~ 02:00,https://place.map.kakao.com/27187491#comment,0/5,스테이보드게임카페,,보드카페,f,f32,서울 관악구 조원로2길 51 (우)08768,
"월~금 13:00 ~ 23:00
더보기",https://place.map.kakao.com/198290497#comment,0/5,보드스쿨 강남역점,,보드카페,f,f33,서울 서초구 서초대로77길 9 누드존빌딩 602호 (우)06615,
,https://place.map.kakao.com/16907941#comment,0/5,큐브 목동본점,,보드카페,f,f34,서울 양천구 목동로25길 16 (우)07937,
,https://place.map.kakao.com/22550483#comment,0/5,보드게임카페오즈,,보드카페,f,f35,서울 강남구 봉은사로2길 13 (우)06123,
,https://place.map.kakao.com/21539847#comment,0/5,고전게임카페,고전게임카페,보드카페,f,f36,서울 송파구 송파대로 459 (우)05609,
매일 12:00 ~ 00:00,https://place.map.kakao.com/1653896730#comment,0/5,데블다이스 신촌점,,보드카페,f,f37,서울 서대문구 연세로5가길 1 5층 (우)03789,
,https://place.map.kakao.com/26773358#comment,0/5,하이힐,이태원역 5분거리에 있는 보드게임 카페입니다.,보드카페,f,f38,서울 용산구 보광로59길 36 5층 (우)04391,
"화~토 13:00 ~ 23:00
더보기",https://place.map.kakao.com/841664157#comment,0/5,보드게임101,,보드카페,f,f39,서울 종로구 새문안로3길 23 경희궁의아침4단지 지하상가 107호 (우)03174,
,https://place.map.kakao.com/1506595559#comment,0/5,펀타임 강남점,,보드카페,f,f40,서울 강남구 테헤란로1길 17 상우빌딩 3층 (우)06134,
"월~금 15:00 ~ 06:00
더보기",https://place.map.kakao.com/1642290671#comment,0/5,펀보드게임카페,,보드카페,f,f41,서울 강남구 선릉로86길 34 3층 (우)06197,
"월~목 13:00 ~ 01:00
더보기",https://place.map.kakao.com/1578764944#comment,0/5,레드버튼 신림점,,보드카페,f,f410,서울 관악구 신림로 323 3층 (우)08776,
매일 12:00 ~ 24:00,https://place.map.kakao.com/22538021#comment,0/5,펀타임 대학로,,보드카페,f,f411,서울 종로구 대명길 24 5층 (우)03077,
,https://place.map.kakao.com/334610092#comment,0/5,보드게임카페 로직 안암점,,보드카페,f,f412,서울 성북구 고려대로24길 36 3층 (우)02855,
,https://place.map.kakao.com/27488015#comment,0/5,베가스 보드게임카페,,보드카페,f,f413,서울 송파구 올림픽로10길 9 (우)05557,
"매일 13:00 ~ 03:00 (연장가능)
더보기",https://place.map.kakao.com/27402262#comment,0/5,세라비보드카페,,보드카페,f,f414,서울 영등포구 영등포로 242 (우)07303,
,https://place.map.kakao.com/21443537#comment,0/5,모나코,,보드카페,f,f42,서울 중구 명동길 38 (우)04536,
,https://place.map.kakao.com/1459775602#comment,0/5,보드스쿨 대학로점,,보드카페,f,f43,서울 종로구 대학로 143 3층 (우)03077,
"월~금 13:00 ~ 23:30
더보기",https://place.map.kakao.com/1076168962#comment,0/5,스몰월드 서울대점,,보드카페,f,f45,서울 관악구 관악로 168 2층 (우)08788,
,https://place.map.kakao.com/1285887478#comment,0/5,홈즈앤루팡 노원점,,보드카페,f,f48,서울 노원구 상계로 64 화랑빌딩 3층 (우)01695,
매일 12:00 ~ 23:30,https://place.map.kakao.com/661334779#comment,0/5,스몰월드 이수점,,보드카페,f,f49,서울 동작구 동작대로27가길 48 5층 (우)07008,
,https://place.map.kakao.com/177930490#comment,0/5,깔깔고블린,,보드카페,f,f60,서울 마포구 동교로17안길 10 (우)04002,
"매일 00:00 ~ 24:00
더보기",https://place.map.kakao.com/17546078#comment,0/5,아수라발발타 역삼점,"오픈한지 얼마 안된 역삼에 보드카페 명소 아수라발발타입니다
어느 보드카페보다 많은 종류의 보드게임과 각종 맛있는 먹을거리를 즐기러 오세요",보드카페,f,f610,서울 강남구 테헤란로33길 13 (우)06141,
,https://place.map.kakao.com/12658183#comment,0/5,라임보드게임,,보드카페,f,f611,서울 광진구 능동로 111 3층 (우)05017,
,https://place.map.kakao.com/1858456588#comment,0/5,더벙커,,보드카페,f,f613,서울 동대문구 회기로21길 34 지하 1층 (우)02453,
,https://place.map.kakao.com/1192249455#comment,0/5,썬보드카페,,보드카페,f,f614,서울 강남구 테헤란로22길 13 예동빌딩 지하1층 (우)06236,
매일 13:00 ~ 23:00,https://place.map.kakao.com/27286294#comment,0/5,레드다이스,,보드카페,f,f62,서울 종로구 창경궁로29길 25 명륜빌딩 2층 202호 (우)03073,
,https://place.map.kakao.com/398799102#comment,0/5,더룸보드카페,,보드카페,f,f63,서울 중구 명동8길 37-14 (우)04536,
,https://place.map.kakao.com/464833790#comment,0/5,미니보드,,보드카페,f,f67,서울 관악구 행운2길 17 지층 (우)08742,
,https://place.map.kakao.com/274700806#comment,0/5,루시오 노원점,,보드카페,f,f68,서울 노원구 노해로85길 1 6층 (우)01695,
연중무휴,https://place.map.kakao.com/18662431#comment,0/5,보드카페아쿠아,,보드카페,f,f70,서울 영등포구 여의대방로51길 13 지하1층 (우)07355,
,https://place.map.kakao.com/740613824#comment,0/5,보드게임카페갬성,,보드카페,f,f710,서울 송파구 백제고분로41길 26 3층 (우)05622,
,https://place.map.kakao.com/27440027#comment,0/5,플레이보드 성신여대점,,보드카페,f,f711,서울 성북구 동소문로22길 30 3층 (우)02845,
매일 13:00 ~ 23:59,https://place.map.kakao.com/7858123#comment,0/5,라퓨타,보드게임 전문 카페,보드카페,f,f712,서울 강동구 천호대로157길 26 4층 (우)05335,
,https://place.map.kakao.com/16442301#comment,0/5,보드게임카페클루,,보드카페,f,f714,서울 은평구 응암로 168 (우)03478,
,https://place.map.kakao.com/15730796#comment,0/5,펀타임,,보드카페,f,f73,서울 서대문구 명물길 6 (우)03777,
매일 12:00 ~ 24:00,https://place.map.kakao.com/985613689#comment,0/5,보드아일랜드,,보드카페,f,f75,서울 관악구 신원로 38 지하1층 (우)08776,
매일 00:00 ~ 24:00,https://place.map.kakao.com/874543097#comment,0/5,비앤비 바&보드카페,,보드카페,f,f76,서울 강서구 마곡중앙6로 89 (우)07803,
"매일 12:00 ~ 23:30
더보기",https://place.map.kakao.com/610526037#comment,0/5,미플보드게임,,보드카페,f,f77,서울 동대문구 회기로 150 (우)02460,
,https://place.map.kakao.com/17284147#comment,0/5,AP보드카페,,보드카페,f,f78,서울 강남구 언주로172길 36 (우)06017,
,https://place.map.kakao.com/1539188192#comment,0/5,코티지가든,,보드카페,f,f79,서울 마포구 양화로6길 57 지하 1층 (우)04047,
,https://place.map.kakao.com/1474890310#comment,0/5,아수라발발타,,보드카페,f,f81,서울 서초구 논현로17길 3 (우)06775,
,https://place.map.kakao.com/441104215#comment,0/5,매드포미니어쳐,,보드카페,f,f811,서울 광진구 광나루로17길 14-5 지하 1층 (우)05005,
,https://place.map.kakao.com/27243553#comment,0/5,MGM보드게임,,보드카페,f,f813,서울 강남구 선릉로155길 15 (우)06019,
"화~금 11:00 ~ 22:00
더보기",https://place.map.kakao.com/242934803#comment,0/5,카페깔깔고블린,RPG 보드게임 카페,보드카페,f,f814,서울 마포구 동교로17안길 10 1층 (우)04002,
,https://place.map.kakao.com/11806453#comment,0/5,미라클,,보드카페,f,f89,서울 강남구 선릉로155길 13 (우)06019,
,https://place.map.kakao.com/1963445342#comment,0/5,다빈치보드게임카페,,보드카페,f,f91,"서울 강남구 강남대로102길 14 3, 4층 (우)06128",
매일 13:00 ~ 24:00,https://place.map.kakao.com/998616711#comment,0/5,레이지클라우드,,보드카페,f,f92,서울 동대문구 휘경로 5-1 7층 레이지클라우드 (우)02419,
매일 13:00 ~ 23:00,https://place.map.kakao.com/26920410#comment,0/5,슈퍼보드,보드게임카페,보드카페,f,f97,서울 성북구 동소문로20길 29-17 3층 (우)02845,
,https://place.map.kakao.com/1938609182#comment,0/5,수멀티방,,멀티방,d,d11,서울 광진구 강변역로4길 10 지너스타워 6층 (우)05116,
,https://place.map.kakao.com/15674735#comment,0/5,팝스멀티카페 구로디지털단지점,,멀티방,d,d13,서울 관악구 시흥대로 560 (우)08769,
,https://place.map.kakao.com/16051068#comment,,,,,d,d15,,
,https://place.map.kakao.com/13581040#comment,0/5,엠플레이,,멀티방,d,d18,서울 서대문구 명물길 19 외2필지 나동 41-6 (우)03776,
,https://place.map.kakao.com/13578109#comment,0/5,M플레이멀티방 서울대점,멀티방,멀티방,d,d111,서울 관악구 관악로 153 로얄빌딩 4층 (우)08787,
