p_id,u_id,u_rate
a91,클라우,1
a91,송수진,1
a91,borland,5
a65,혼행족,2
a65,david lee,1
f2211,ㅇㅅㅇ,5
f2211,소라소라,2
f2211,스카이,5
c57,솔직평가,1
c57,후후훙,3
c57,황승준,5
c57,한다돌,5
c57,현정이,5
g33,황정빈,5
g33,오,1
a108,오성환,1
e39,만두,4
e39,ㅇㅇ,5
e39,ㅇㅇㅇ,1
e39,코쿠스,1
e39,띵석,5
d213,이선생,1
d213,호이,1
d213,오우예,1
d213,멍냥이,1
d213,OHOO,1
g34,프로평가조류,5
c50,김다빈,5
c50,밍지,5
c50,jmt,1
f312,메르시,2
f312,장규완,5
f312,ㅎ,3
f312,이현준,5
f312,Y.L,1
a62,mr,1
a62,지수,5
a62,tkhsjr,3
g2414,𝐳𝐞𝐫𝐨,5
b110,문지호,5
e107,하,1
e107,휫,1
e107,강찬영,2
e107,리안,1
e107,기정우,5
e107,서종우,5
e107,장영익,5
e107,오유선,5
e107,이태은,5
e107,박정후,5
e107,서종우,5
e107,장영익,5
e107,오유선,5
e107,이태은,5
e107,박정후,5
e107,서종우,5
e107,장영익,5
e107,오유선,5
e107,이태은,5
e107,박정후,5
f102,지수,5
f102,이하린,5
f102,수민,5
f102,홍석,1
a40,유병무,5
a115,이상훈,1
c72,김재만,4
e24,마늘,1
e24,지니,5
e24,lovelyh,1
e24,Sergei,1
e24,밤,1
e24,마늘,1
e24,지니,5
e24,lovelyh,1
e24,Sergei,1
e24,밤,1
b132,한장희,5
b132,키이라,5
g216,미윰,5
g29,고충훈,5
g229,탱,5
c81,미스태리💕,5
c81,룰라,5
g211,kang chang gil,3
e310,만경이,5
e310,Edward,5
e310,지렁이,5
e310,모리상,5
e23,라라,1
e23,narea,2
e23,김형욱,5
a112,김도현,1
a112,장미,1
a112,최시온(Zion),1
a112,입맛까다로운카비,1
a112,웃고말지요~,5
c75,피닉스,5
a47,송인석,4
a47,이경석,3
a47,하영국,3
a47,김현주,3
a47,이득란,1
a47,순인,3
a47,D,3
a47,배명수,2
a47,선희,3
a78,준ㅇ,1
a78,.,5
a78,우유,1
a911,배인효,1
c810,양지인,5
e114,박준옥,1
e114,김혜림,1
e114,An,5
e114,LEE,5
e114,kyet,5
a85,장현진,5
b2713,이우선,5
c43,황정태,5
g1612,D.S,1
g1612,만해,5
g1612,지구,4
g1612,B,1
a71,한규식,1
a71,Jaekeun Lee,5
a71,카맵 전문모험가,4
a71,aka DC,1
a71,다음초보,5
f133,이딴곳때문에로그인함,1
f1813,맛집좋하,4
f1813,방은정,3
f1813,신우,5
f1813,justice,5
f1813,커피,5
g18,고아라,3
g18,딸기스무디,3
g18,베로니카,5
c210,김재홍,5
a76,건빵진,1
a76,그림자기술,1
a311,후기,1
a311,황용하,5
a311,오늘 우린 이겼어,1
a311,49,1
a311,yangkikap,1
f134,진스,4
f134,박현호,5
c44,Jjojo,4
c44,.,1
c44,쥬잉,1
c44,Rom,1
c44,jj,5
a82,Benjamin,3
e113,ㅎㄹ,5
e113,.,5
b104,이경준 Black,5
a49,보름달,4
e910,j.s.h,5
e910,박슬기,5
g811,SHJ,5
g1814,ㄷㄹㄱ,5
e79,크림픽시,5
e79,전국여행자,5
e79,Hoon,5
e79,1,5
e46,작지,5
e46,아이유,5
e46,somsa,5
e46,Google,5
e46,에스프레소&크림,5
a513,릐나,4
a513,Kyu,1
c10,미영,5
c10,경희,1
c10,정이,1
c10,순록,4
c10,냠냠,1
c412,박서완,1
c412,카르르르,1
c412,백주,5
c412,🕵🏻‍♀️,5
c412,김태운,5
f160,민수,5
a22,Lucida,4
f194,류경숙,5
e711,이정현,5
b150,Yeong2,5
b150,박성우,5
g80,깨진알,4
b2912,김재현,5
f158,AH,1
f158,감사,5
f158,손혜린,4
f158,지은,1
f158,1,1
g87,아라,1
g87,yj,1
g87,행복가득,2
g87,이경수,1
g87,금요일에만나요,2
f193,맛없으면굶음,2
f193,이정우,1
f193,💜,5
f193,Tak,2
f193,Sandie,1
f193,♧히데뉨。,5
f1612,1234,5
f1612,복슬복슬알파카,4
a25,아무개,2
c17,ㄱ,3
c17,김성민,5
c17,hhh,1
g287,.,1
a514,최우준,1
a514,오성환,1
a514,지현,1
a514,에비앙,1
g1010,저 푸른 초원펭귄,5
e48,다영,5
e512,가양,5
e512,꾸,1
e512,달,1
e512,강지수,1
e512,호잇,5
e83,윤정,2
e83,괭이,1
b161,설문규,5
g413,맛집탐험가,4
g413,HEYBUE,5
g45,김명근 AnJo,3
e77,다다다,2
e77,자양주민,1
e77,믱,1
e77,안경국,5
a710,우인,1
a710,최유선,1
a710,김한국,5
a710,kimhc,5
b195,지종환,5
a13,오늘하루,1
a13,Insu Kim,1
a13,매운닭강정,1
a13,조원석,1
a13,카스트로폴로스,2
a13,윤태우,1
a13,ㅇㅅㅇ,1
a13,박수진,1
a13,zezehi,1
a13,ES,0
a13,바람고리,0
a13,달려보자,1
c21,오승호,5
c21,wonwoo,5
c21,김대현,5
c21,푸른하늘,5
c21,이현우,5
f169,MASA5,5
f169,quizzzzz,2
c19,JUYEON,5
g89,sol,4
b159,Goodtoseeu,3
a14,방배돌,5
a14,실제후기맨,1
a14,사생활보호,1
a14,김진규,5
a14,카페모카,1
f156,dkwiv,4
f156,조민영,4
f156,Yut222,4
e70,기린,5
e70,aj-world,5
g42,미식가,5
g42,max,1
g42,명세인,1
g42,hye,1
g42,여행,1
e84,구름별,3
g414,0,1
g414,괭이,1
g414,빈,2
g414,전미선,4
f1411,빵가루,5
f1411,쎄쎄주인,5
f1411,영히,5
f1411,보리차,5
g221,키키키,5
a83,장현진,5
e112,슐랭팍,5
e112,Germin,3
c211,ㄱㄱㅑ,3
g21,정원,1
c45,Ss,1
c45,정원석,1
c45,윤지상,5
a77,우유,1
a310,김말이,3
a310,Summer,4
a310,Yakiku,5
a310,savewater,1
f135,지나가는사람,5
f135,민야,1
f135,블루텔 대표이사,5
a48,후기,1
a48,김동수,5
a48,익명,1
a70,KBS,5
a70,강진우,5
a70,Leedaewoon(대운 이),5
f132,기린,1
f132,ㅎㅎ,5
f132,mk,4
c42,김강봉,5
c42,‼️,5
c42,Kong,5
c42,데이지,3
g26,정빈,1
g26,휴,1
g26,앤,5
g26,이민교,5
e14,굿모닝,5
a84,민경태(명아),3
g19,달은..해가..꾸는..꿈,5
g19,김상현,5
c89,신준국,4
f1812,u,5
f1812,민지냥,1
f1812,Min,1
f1812,Ḿặgďį ḾøhàḾễd,4
f1812,J,1
g10,프로평가조류,5
g10,굿데이,4
g10,Will,3
e22,홍세나,1
e22,최동기,5
e22,크림픽시,5
e22,bebeso,5
e22,슈~~,5
e22,제이,4
e22,김씨,5
a46,보름달,4
a113,jhg,5
a113,류tr,1
a113,왕심쿵,1
a113,안태준,1
a113,조영록,5
c74,박민지,5
e1010,j.s.h,5
e1010,박슬기,5
g210,김태준,5
g210,성훈 (Sean),1
g210,jisu,1
e311,.,1
e311,1,1
e311,미스터선,5
e311,유혜정,2
e311,아프리까청춘이다,5
a910,배인효,1
a79,전설,1
a79,싱가,3
a79,미미,1
b301,이상목,3
g217,ㅋ,1
a114,클라우,5
a114,방정현,5
a114,오성환,5
a114,쟆,5
a114,jei8ht,5
c73,복슬복슬알파카,5
g1410,.,1
g1410,달군,1
a41,꾸웩,2
a41,Aaron,5
a41,박운석(천장지존),5
a41,나나나,1
a41,Cheyoung,4
e25,유영현,5
e25,댕댕이,5
e25,류범선,5
g17,김성권,5
g17,창옥,5
g17,실리마린,5
g17,겨울,5
g17,Circleframe,1
g28,박성용,5
c18,기린,1
c18,ㅎㅎ,5
c18,mk,4
f168,박진우,2
f1410,영효닝~♥,5
f1410,VEnomonEY,2
g243,익명의 사람,2
g243,원국,3
e514,또롱또로롱,5
a15,.,5
a15,이경민,5
f157,nuny,1
f157,이지,4
f157,愼其獨 로봇군단진재민ZINJAEMIN,5
f157,노랑,5
f157,복슬복슬알파카,3
c27,ㅇㅎ,3
c27,범,1
c27,이레이더,1
c27,Begbie,1
c27,j,1
g43,lune,1
e71,유령작가,5
b193,정은정,1
e49,익명,1
e49,익명,5
e49,장꼭또,5
e49,박재만,5
e76,이준호,1
e76,HHH,1
b194,렌즈씨,5
c20,하늘,5
c20,킴돌이,5
a12,경선,5
a12,김진규,4
e513,☘,5
e513,송명엽,5
e513,김근수,1
e513,나,1
e513,정재원,1
b160,Yeong2,5
b160,박성우,5
f159,소영,1
f159,냠냠이,4
f159,민정,5
f159,정인선,1
f159,내삶의술,5
f159,암바사,5
f159,꿀돌순이,5
f159,이경윤,5
f159,정유철,5
f159,내삶의술,5
f159,암바사,5
f159,꿀돌순이,5
f159,이경윤,5
f159,정유철,5
c29,햇님,5
c29,고킥,1
c29,ㅇㅇ,1
c29,😂,2
b2913,키이라,5
b169,Goodtoseeu,3
c16,헤렐,1
c16,추,1
c16,조현우,1
c16,^_^,5
c16,ㅈㅁ,5
f166,김인범,5
f166,송종원,5
f166,12reo25,5
f166,유니콩콩,5
c414,규규,5
c414,Rsoe,1
a24,김경한,1
a24,서로다함께 김태우,1
a24,누구게,3
a24,오리궁딩,1
b2110,박광해,5
f1613,주관적평가인,1
f1613,조형우,5
f1613,노준호,5
f1613,김레볼,4
f1613,Soundmaker K.,1
f1613,라이어어언,1
f1613,임펄스,1
f192,이다인,2
f192,D.S,1
f192,ㄱㅁ,1
f192,박기태,1
f192,늉♡,4
b2914,assassa,5
e710,dkdlqhro,1
e710,오늘만큼,5
e710,콘콘,5
e710,천안호구과자,5
e710,Castalia_,1
f1614,현지 hj gabi keem,1
f1614,Jeremy,3
f1614,냠,3
f1614,도로롱,2
f1614,세상에,5
f1614,현지 hj gabi keem,1
f1614,Jeremy,3
f1614,냠,3
f1614,도로롱,2
f1614,세상에,5
f1614,무적고양,5
f1614,bein',5
f1614,Rokhee,5
f1614,문정인,5
f1614,냔,1
f1614,🙈,1
f1614,ㅎㅈㅊ,4
f1614,수많은알수없는길속에희미한빛을난쫓아가,5
f1614,윤오,5
f1614,유지현,5
f1614,킬러쥴,5
f1614,Glenlee,5
f1614,킬러쥴,5
f1614,Glenlee,5
g81,xx,5
g611,정성수,5
g611,TL,5
g611,산까치,5
b151,설문규,5
a512,와이파이맛나,1
a512,야옹이,5
e47,Jina,1
e47,숮2🍑,4
e47,흥칫,1
e47,임보람,5
e47,ㅇㅅㅇ,1
f161,하,1
f161,휫,1
f161,강찬영,2
f161,리안,1
f161,기정우,5
f161,서종우,5
f161,장영익,5
f161,오유선,5
f161,이태은,5
f161,박정후,5
f161,김이슬,5
f161,정서권,5
f161,Amanda013,5
f161,김성은,5
f161,배가고파서a,5
f161,김동환,5
f161,부끄럽쟈나ㅋ,5
f161,blessing2me,5
c413,테이,5
c413,와인,5
a23,유지윤,1
a23,서영,1
a23,이태율,1
a23,sshdr,1
a23,영구오빠,5
c11,빵가루,5
c11,쎄쎄주인,5
c11,영히,5
c11,보리차,5
f221,반미용,5
f221,쮸,1
f221,로켓,5
f221,최은규,5
d112,sjh,1
d112,ㅈㅅ,1
b1614,진용s,5
g135,정범,5
g135,희,5
g135,째옹,5
f38,M,5
f38,s,5
f38,김동환,5
f38,듀공,5
f38,류승진,5
g132,D,4
c102,hhh,5
c102,맛집탐방러,5
c102,김보갱,5
f2110,jade,5
f2110,욥,5
f2110,NDB,1
f2110,혁명,1
f2110,명현,4
f2110,또르륵,5
f2110,고라니,5
f2110,도여니꺼,5
f2110,맛맛맛,3
f2110,니에베,1
f2110,꾸아,5
b64,flower,4
f226,犬구리,4
c1812,Hyun,1
f219,ㄱ,3
f219,김성민,5
f219,hhh,1
f210,박정현,1
f210,윤진웅,5
b52,Elastic{Han},5
f2314,5점만점기준,5
f36,🍓,3
f36,Kunal,5
f36,jjun,5
f36,종필이,5
b99,사오정 / 김진우6학년때5반,4
g309,허스키,1
f31,오해피데이,4
f31,오지훈,5
c133,이준,1
f2313,얍,4
f217,쏘이,5
f217,춈춈,4
f217,홍,2
f217,어쩜,3
f217,인화,5
f217,위선자,5
f217,김성중,5
f217,듀스,5
f217,부자,5
f217,김창우,5
f217,박민애,5
f228,우뇌,1
f228,이정민,1
f228,진혀기,2
c167,김민지,5
c167,조광효,5
c167,포투,5
c167,.,3
c167,ㅎㅇ,1
f243,김수민,1
f243,...,1
g2313,BlackBean,5
c193,Adela.yunsun,5
c193,카페라떼마시고싶다,1
c193,서길동,5
f91,뽀꾸빵,2
c1410,라미,5
b39,김영희,5
b39,김소라,5
a1010,솔,1
c194,쪼온,5
c194,erin,1
c194,Jinsuk Kim,5
g150,Patrick,1
f244,현선,2
f244,맛맛맛,2
f244,SSun.,4
f62,한주희,1
f412,J,4
f412,장현,5
f412,박찬빈,1
f412,막가롱,2
f412,손혜린,5
c160,1234,5
c160,복슬복슬알파카,4
c169,0,5
c169,ww,1
c169,layleegyun,1
c169,C__b,1
c169,.,2
c169,윤맨,5
c169,MIN⭐️,5
c169,Ba,1
c169,웜니,1
c169,🕵🏻‍♀️,3
c169,ㄱㄴㄷ,1
c169,Eyu,1
b414,MJay Ko 고 민정,3
c1613,맛없으면굶음,2
c1613,이정우,1
c1613,💜,5
c1613,Tak,2
c1613,Sandie,1
c1613,♧히데뉨。,5
f2712,Bonobonoboi,5
f2712,Jane Doe,5
f272,희,5
f272,수영,5
f272,🐶,5
f272,Ashley♡,5
b30,malang,5
b30,임동예,5
b30,??,5
b37,wow,4
b37,지수♥♥,4
b37,ripnujabes,4
b37,나이트서퍼,5
b37,달려라네오,5
f611,불만많은꿀꿀이,5
f611,김남호,5
f53,차의현,5
f53,출발,5
f53,수민,5
f53,별밤,5
c1614,얍삐,5
c1614,나는 련우다,4
c1614,정하연,4
c1614,ㅇ,4
c1614,MJay Ko 고 민정,3
c1614,세젤맛탐방,5
c1614,베베-베베,5
c1614,안사장님,5
c1614,김석용,5
f281,은선,5
f281,창규,5
f281,김효진,5
f281,김도겸,5
f281,유영석,1
g161,ㄱ성찬,5
g161,lee,5
g102,담,5
b1411,ds2756,1
b1411,빠우,5
b1411,sajacall82,1
f30,섭세브,3
f30,우세진,5
f216,J,1
f216,라임,5
f216,세진,5
f216,윤상아,5
b54,flower,4
f2312,강인철,1
f2312,최혜,1
f2312,🕵🏻‍♀️,1
b219,한효선,4
f211,PhLOx,4
f211,이정아,5
f211,강민구,5
f37,싹싹,3
f37,sherly,4
f37,HY LIM,5
b98,최종주,3
b810,뭐라구요,1
b810,Hyun56056,5
d114,조은산,5
d114,탱이,5
d114,heeya7158,5
d114,잘받았냐,5
c103,^^,5
c103,이호재,5
c103,yusana,5
f2111,배재훈,5
f2111,AEYoo,5
f2111,Yut222,3
f2111,요기잉네,1
f227,쥥이~️❤,1
f227,성재,1
f227,기럭지은,1
f227,기럭지은,1
g133,김휘수,3
g133,ㅇ,5
g133,-,1
g133,나나,2
g133,🍡,2
f218,장예원,1
f218,Tony,5
f218,보통,5
f218,현주,2
f218,박수정,5
c1813,최성민,5
c1813,사이,4
c1813,우주,1
c1813,호모루덴스,3
c1813,장수영,5
b210,Jae-Gyung Ahn,5
b210,서슐랭,4
b210,hb,4
b210,최재혁,5
b96,paragate,5
b96,마당발,2
b96,성민,5
g306,ㅋㅋㅋㅋ,5
b62,Elastic{Han},5
f220,.,5
f220,태,1
f220,JkeM,5
f220,와사비까까,5
f220,랍스얍스,5
c1814,김진현,5
f39,ㅎㄹ,5
f39,리뷰,5
f811,뿡뿡,5
b412,카페모카,4
b412,Sascha H,4
b412,빠우,5
b412,roadrunner,4
b412,러시아숲,4
f274,김대현,4
f274,맛맛맛,3
b36,박기남,4
b36,미나니,5
f610,kw,1
f610,잘받았냐,5
f610,잘받았냐,4
f610,노란개미,5
f52,서연,5
f52,태,1
f2714,처루,5
f2714,bee,5
f2714,ㅍㅍ,1
f2714,담이,5
f2714,카주,1
c168,쏘다,5
c168,황인용,1
c168,단속반,1
c168,yeah,1
c168,박재용,3
c168,쏘다,5
c168,황인용,1
c168,단속반,1
c168,yeah,1
c168,박재용,3
c157,불만많은꿀꿀이,5
c157,s,5
f55,민이,5
b31,-----,5
b31,김현호,5
b31,유선영,3
b31,flower,4
b31,ZhouHeng,5
b31,Jessica,5
b31,박민지,3
b31,워니,3
b31,정재욱,3
b31,Kevin,5
b31,Kid,5
b31,SIDe,1
b31,둥글게애인,1
b31,진스,1
b31,Kevin,5
b31,Kid,5
b31,SIDe,1
b31,둥글게애인,1
b31,진스,1
b31,멋쟁이,1
b31,이제는,1
b31,두고보자,1
b31,이경민,1
b31,덱셀,1
b31,구로이네,1
b31,라임오렌지,1
b31,빡보낸다,1
b31,못,1
b31,뽀빠이,5
b31,음낭괴물,5
b31,곰탱이,1
b31,유누스,5
b31,토마토,1
b31,참이슬,4
b31,windaddy,4
b31,천상비,1
b1010,t,5
g193,보름달,4
g167,ㅁ,1
g167,De Rossi,1
c1612,진영,5
c1612,😋,4
b1214,B,5
b1214,강창근,5
b1214,MJay Ko 고 민정,3
b1214,볼륨매직,5
f245,열음,1
f245,💟,1
f245,alliwannado,1
f245,.,1
f245,고양이,5
f245,평점가,3
c161,es,5
c161,‼️,5
c161,olive,5
c161,살앙에빠진i,5
c161,김동현,5
c161,simplysimon30,5
f413,S,5
f413,댕댕이,5
f413,hs,5
f413,황다원,5
f413,폭시폭시베이베,1
f63,고도영,1
f63,옌,1
f63,고기조하,1
a1011,솔,1
f97,hyun,5
f97,표창환,5
b611,☆★☆★☆,4
b611,"🌲건강 이 최고 ,",5
b611,쪼맨,5
g151,한동원,1
g169,김휘수,2
g169,박동조,1
g169,11,1
g169,추승윤,1
c159,박지현,5
c159,matzipchaza,5
c159,구글맵,5
g156,강병권,3
c1411,김상영,5
c1411,duri,5
c1411,nanana,5
c192,SONO,5
c192,이프,4
c192,Yuni Choi,1
f2510,MoMo,5
b3312,장용안,5
c166,김현석,5
c166,.,4
c166,박세정베로니카,5
c166,김종건,5
c166,mh,5
c166,양혜원,5
f414,Ги Хён чхье,1
f414,Th,1
f414,김계승,1
f414,최정삼 designw,5
f414,최귀남,5
b1213,짱아,1
