p_id,u_id,u_rate
26,SFH75x,5.0
26,hanhrolland,5.0
26,Will,5.0
26,Live_your_experience,4.0
26,Nitesh L,5.0
26,kwml21,5.0
26,Heather K,5.0
26,DonMono,4.0
26,GlobalRambler,4.0
26,John T,5.0
26,ReneeC08,3.0
26,Rafael S,4.0
26,anneszy,5.0
26,Noelia_GarHer,5.0
26,Ererrawen,4.0
26,chewtg,5.0
26,Jeanie,4.0
26,yszh,4.0
26,Kristian R,5.0
26,lucbabe,5.0
26,88sh8,4.0
26,Don N,4.0
26,Sofia Z,2.0
26,ghadah224,5.0
26,Jean-Marie G,4.0
26,Chan L,5.0
26,TashaRuth,4.0
26,Filex R,5.0
26,NgocThuc N,4.0
26,Momo241,5.0
26,712yeeunl,5.0
26,Jane G,5.0
26,Honey2Star,4.0
26,Marie Annette K,5.0
26,493Ron,4.0
26,Fazilah D,5.0
26,Philapedia,4.0
26,ayum_hamidon,5.0
26,RdeJong7,3.0
26,Patersontravel,5.0
26,LustfulWanderer93,4.0
26,Seoul-ajuma,5.0
26,MrsMell,4.0
26,James N,5.0
26,CalvinHamit,3.0
26,Barbra B,5.0
26,Liz N,5.0
26,Mark J,4.0
26,karen a,5.0
26,fjp4564,5.0
26,thaliawaters,5.0
26,MichSy621,4.0
26,Damien S,4.0
26,lottamatilda,3.0
26,Maeyi,4.0
26,Hugh W,4.0
26,SJH,4.0
26,ricebowlinc,3.0
26,inspchin,5.0
26,Farhana1991,5.0
26,Lynn11361,5.0
26,Mary,4.0
26,chclight,4.0
26,liucy752,5.0
26,kaerynne,4.0
26,MsNance-TX,5.0
26,aomthedog,5.0
26,Patricia_Luz_Moreira,5.0
26,Elizabeth Z,5.0
26,Jil R,4.0
26,Gabriela Mercado,5.0
26,AllegraLC,5.0
26,Julie,5.0
26,MYKLW33,4.0
26,TravelingSarah35,5.0
26,angel_anne78,5.0
26,msmcy19,5.0
26,Alisha J,5.0
26,faith_w16,5.0
26,Bruce F,5.0
26,Anders80,4.0
26,JPadman,3.0
26,Krishna,4.0
26,hachelle08,4.0
26,lisahancos,5.0
26,Simon C,4.0
26,Bradd E,5.0
26,kaldousari,4.0
26,Jessie P,3.0
26,Digantam G,5.0
26,Nashwa K,5.0
26,YJ_Tay,4.0
26,MCOOL2010,5.0
26,dixiesugar,5.0
26,Stephanie L,4.0
26,Maddy,5.0
26,alee3407,5.0
26,Andybiotics,2.0
26,Rien_-_Nancy,3.0
26,David U,5.0
26,M O,3.0
26,Ken3h,4.0
26,lietzy,5.0
26,kiriyaeach,5.0
26,Taipei_Rider,5.0
26,Palawala_7,5.0
26,Kara R,5.0
26,Kdsue,4.0
26,Marj441,4.0
26,scottyboyd,5.0
26,parissir,3.0
26,Cris P,5.0
26,Gia J,5.0
26,JONWILL101,5.0
26,All7explored,4.0
26,Sally C,5.0
26,BrianDavis123456,3.0
26,FlorianHo,4.0
26,XOX,5.0
26,boydogbr,5.0
26,ongpengyong,5.0
26,AlamakGirl,4.0
26,annatS1680GE,4.0
26,Diadem G,5.0
26,Car0leMc,5.0
26,Nga T,4.0
26,Joelle L,5.0
26,Shan_the_explorer,5.0
26,Charlene C,3.0
26,530rachaelt,4.0
26,dobbietravels38,5.0
26,Rabie Rafia,5.0
26,Graeme H,5.0
26,Karen F,4.0
26,Jeffrey Ray C,5.0
26,Ablanchi,3.0
26,Helen A,5.0
26,London_UKTravella,4.0
26,Rickyrobio9,5.0
26,Robert E,5.0
26,Drachel2004,5.0
26,TravelandCake2013,5.0
26,jennielyt,4.0
26,MrJoelB,4.0
26,Norberto Rodriguez,5.0
26,thanh hoai p,5.0
26,Mfozan06,5.0
26,Jason171717,5.0
26,Sidat R,4.0
26,KSridevi,4.0
26,Archie N,4.0
26,Daniel A,5.0
26,Granny F,4.0
26,mrgoofyc,5.0
26,Rita Agosto,4.0
26,Tash H,5.0
26,Lucymilby,4.0
26,John H,5.0
26,mm_travel8,4.0
26,406melissa,4.0
26,Christina P,4.0
26,gracezchowzz,4.0
26,Dgoh359,4.0
26,mcglassa,4.0
26,RobinIG88,5.0
26,karendormie,5.0
26,sijo657,5.0
26,Calvin C,4.0
26,Isti H,5.0
26,Gopal1608,4.0
26,feruzie,5.0
26,Toby Cheong,5.0
26,SandrineLondon59,5.0
26,Chek Loong L,5.0
26,Mimi Y,5.0
26,Salwani M,4.0
26,Pepe_masa,4.0
26,door60,5.0
26,Aura,3.0
26,Martin P,5.0
26,Alejandro Reyes,5.0
26,William T,4.0
26,KMChen,5.0
26,Robert I,5.0
26,Natasha S,3.0
26,Dimitar G,4.0
26,Kirshenbaom,3.0
26,Ronald N,5.0
26,Ken V,5.0
26,revcastewart,3.0
26,raniSpain,4.0
26,BurySt_EdmundsTrevor,4.0
26,Elly L,5.0
26,dreamgirl2006,5.0
26,niarparamita,4.0
26,1Lupe,5.0
26,Diane C,4.0
26,Vanessa W,3.0
26,pinny83,4.0
26,SalahNa,5.0
26,scrappydoodledoo,5.0
26,Dr_Rohan,5.0
26,Tita3D,4.0
26,KLjane,5.0
26,Koh Alfred,5.0
26,Michelle_Teng,4.0
26,itsmemom,3.0
26,JQwin,4.0
26,fitzga,5.0
26,DHKansasCity,4.0
26,Glenn J,5.0
26,floozeNorthEast,4.0
26,RainbirdM,5.0
26,Bgpow,5.0
26,Rohan F,4.0
26,Sandipan B,5.0
26,Teryn W,5.0
26,JMB1631,4.0
26,xushibi,3.0
26,LGmomof3,5.0
26,Jonathan G,5.0
26,LittleBrunetteAussie,4.0
26,deabarros,5.0
26,BexView,5.0
26,Kathryn S,3.0
26,Guido,5.0
26,RichScarlett,5.0
26,Michelle_251980,4.0
26,Linatmelb74,4.0
26,Diana L,5.0
26,David B,4.0
26,Michelle,4.0
26,38faith,4.0
26,Malwina J,5.0
26,ausintaiwan,4.0
26,Jamie N,5.0
26,louiemae,5.0
26,ChrisAdrien22,4.0
26,Maidziah R,5.0
26,sam-zk,5.0
26,DiverPeeves,5.0
26,Natttsss,5.0
26,Jbee C,5.0
26,Rebecca T,4.0
26,pbaudit,5.0
26,Hakim Kimmy,5.0
26,Suhyoung C,5.0
26,gwty1961,4.0
26,小炳,3.0
26,DivineMzM,4.0
26,Row A,4.0
26,Natalia Y,5.0
26,Salina U,4.0
26,Kevin C,4.0
26,Thomas B,5.0
26,Lazyism,4.0
26,ShilohinBC,5.0
26,kaytmack,5.0
26,Max J,5.0
26,tripowl123,5.0
26,LeungAnita,4.0
26,The_jagis,4.0
26,Ash L,4.0
26,delehctir,4.0
26,basfaw,5.0
26,JohnHartson9,4.0
26,Tom K,4.0
26,MuuLaaRaa,4.0
26,Andy H,4.0
26,lalbiaksangi,5.0
26,Lisa M,4.0
26,Ethel H,5.0
26,726TracyR,4.0
26,Kelly A,3.0
26,amkp2007,5.0
26,hoyihoyi,2.0
26,joyvany,5.0
26,DjEmcee,5.0
26,jrh825,4.0
26,Flavia1209,3.0
26,cityboyctr,4.0
26,Manny N,5.0
26,Lydia J,5.0
26,Toonny S,5.0
26,kate_seoyoung_lee,5.0
26,tkacjsdlqor,5.0
26,NG-Y-MY,5.0
26,jen05112015,4.0
26,MichaelBoyce2016,5.0
26,BATTIKHI78,4.0
26,Pam H,5.0
26,freddynababan,4.0
26,cn_oxygen,4.0
26,CuriousTraveller5678,4.0
26,maria,5.0
26,salwaaw,5.0
26,Evalu8,5.0
26,Songdoc,5.0
26,Audrey Y,4.0
26,Markus P,4.0
26,amoeboid,3.0
26,YKPng,3.0
26,D W,3.0
26,Jhuangz,4.0
26,zohrahz,5.0
26,Michel G,5.0
26,Nick_CE,5.0
26,Alf_rasay,5.0
26,Maggie K,4.0
26,Priscillayee,5.0
26,ToasterMichelle,4.0
26,lpy,4.0
26,Jayous,5.0
26,Phong Q,3.0
26,JJ C,4.0
26,Winnieseah,5.0
26,Brandon P,4.0
26,Sunny762,5.0
26,Lindsay T,4.0
26,Thomas S,5.0
26,sam c,5.0
26,DuchessDiaz,4.0
26,JMGeneva,3.0
26,consultantck,4.0
26,Pom Adsadaporn,4.0
26,happylinch,4.0
26,JimandSuki_11,5.0
26,MagicalCat1801,4.0
26,Hessa111,5.0
26,Edmund D,5.0
26,zuriakcs,5.0
26,Trailwalker_H,4.0
26,FDW87,3.0
26,Khalid A,4.0
26,Novy T,5.0
26,Questovia,5.0
26,momomeow,3.0
26,Andrewboy,5.0
26,Amzstar83,5.0
26,ntpcsusu,3.0
26,Jay,4.0
26,NadiraLatif,5.0
26,A_little_wish,4.0
26,lee2292,5.0
26,Chorilane,5.0
26,mlokhorst,5.0
26,Jobaba417,5.0
26,Kwajrunner,5.0
26,DonJYLoveToTravel,4.0
26,MLP932,5.0
26,Emmanuel Damian,5.0
26,Caleymay,4.0
26,geobabee,4.0
26,Daniel C,4.0
26,Arie A,4.0
26,FamilyVacationLady,3.0
26,Mi.chew,4.0
26,CdeGraafjr,5.0
26,Donna M L,4.0
26,sfeats,4.0
26,Debbie L,5.0
26,Stepping Out,4.0
26,Zyra77,5.0
26,Wahida S,5.0
26,Soullez09,5.0
26,Briana K,5.0
26,HM-Surestay Vientiane,5.0
26,Keith,4.0
26,Helen,4.0
26,jonick99,5.0
26,Patrick H,4.0
26,SamCoolMD,5.0
26,Farid Abd,5.0
26,HeyitsMeAnaMarie,5.0
26,M T,5.0
26,INKYHAUS,5.0
26,Kidkong,5.0
26,jfnelson61,5.0
26,Rachelle Mae L,5.0
26,Andy J,3.0
26,Butta-fly-gal,4.0
26,Bora M,2.0
26,yoodh,4.0
26,PREM_LUX,4.0
26,H0telH0pper56,5.0
26,casseyapril2016,3.0
26,Mobius1053,5.0
26,Hainboka,5.0
26,Jamie H,5.0
26,ShinYi W,4.0
26,Per K,3.0
26,chili720,5.0
26,Richard T,5.0
26,Hashem M.T.,4.0
26,MRCN,5.0
26,miso3,5.0
26,Cate R,5.0
26,Leg0las,5.0
26,jdanney,4.0
26,SuperTraveler100,5.0
26,Richard C,4.0
26,Anna P,4.0
26,EvaF2Eva,4.0
26,Colin P,5.0
26,stacey-s-92,5.0
26,Shereen Y,3.0
26,rdalfonso,5.0
26,InsideOutGroup,3.0
26,martygood,4.0
26,Travel Beyond,4.0
26,Reem M,5.0
26,izharj,4.0
26,ArielleM,5.0
26,Dean G,5.0
26,CrifaDXB,5.0
26,Qipao,4.0
26,Rachel L,4.0
26,Kimberly S,5.0
26,Ralph C,4.0
26,jeanjewel,5.0
26,Kodee B,5.0
26,purrpleberrie,4.0
26,QuickWhitTravel,4.0
26,lemoncoke07,5.0
26,Katie B,5.0
26,Didoy M,5.0
26,bakingbuglady,4.0
26,Adnan_FJ,5.0
26,Dangei,4.0
26,John R,3.0
26,Grace K,5.0
26,Beccah0206,5.0
26,Kat,4.0
26,Etienne D,5.0
26,Rahmat D,4.0
26,Cisca B,5.0
26,euli,4.0
26,Natasha N,3.0
26,Kasia Z,5.0
26,Mike G,4.0
26,SforSingapore,4.0
26,TheONLYNikitaFox,5.0
26,Jc C,5.0
26,ddherself,5.0
26,CausalTraveller,4.0
26,explorer,3.0
26,sych2014,2.0
26,Titus D,4.0
26,Stephen S,5.0
26,Ken S,3.0
26,Elaine M,5.0
26,Mike G,4.0
26,Janice B,5.0
26,itzyamie,3.0
26,alextsang315,5.0
26,Nicoleng23,5.0
26,Khun A,4.0
26,mariop79,4.0
26,Judy L,5.0
26,FreddDagg,4.0
26,William K,5.0
26,Powkapow,5.0
26,Ricardo B,4.0
26,SelinaKyle75,4.0
26,Ann928998,4.0
26,Hanbyeol Koo,5.0
26,Liran A,4.0
26,Roger S,5.0
26,Rama M,5.0
26,Deng C,4.0
26,eTripPlanner,4.0
26,vanez15,5.0
26,Kelli L,4.0
26,Ziggy28104,4.0
26,Hin C,4.0
26,Froilan A,4.0
26,jtsh12,5.0
26,Cyl P,5.0
26,zanzibar138,4.0
26,TheRealAwaxy,5.0
26,KobyinKorea,5.0
26,SungJung Lee,5.0
26,VanCityHoodlum,5.0
26,ShiewHoon,4.0
26,juliemcp,5.0
26,justinjun,5.0
26,aliciakim900,4.0
26,timofmylif,4.0
26,Alan C,5.0
26,Erin S,5.0
26,Diviva,5.0
26,Daniel K,5.0
26,Salma56,4.0
26,Nigel,3.0
26,FrankTibackx,5.0
26,KRUIZ8204,5.0
26,weehawks,5.0
26,Cassie D,5.0
26,Me !,4.0
26,travelchrissie,5.0
26,CynthiaSastra,5.0
26,GirlyNomad,5.0
26,wonyan,4.0
26,Alex,5.0
26,JasonBorne,4.0
26,Kylie T,5.0
26,Mesy,5.0
26,Baaska G,5.0
26,Audrey B,4.0
26,luvholiday9,5.0
26,Wolfgang1991,4.0
26,Martin V,5.0
26,shaflot,2.0
26,6natures,5.0
26,Awakez007,5.0
26,Samuelang,5.0
26,Nico S,4.0
26,Basspirate,5.0
26,Travel_Lover0316,5.0
26,SW09,4.0
26,Jessically,4.0
26,ChristineTTw,5.0
26,jasonnursetraveller,5.0
26,Monica R,5.0
26,Wozza62,3.0
26,DeanHackett,4.0
26,Lou G,5.0
26,CasperBek,4.0
26,May W,5.0
26,tacolasvegas,4.0
26,Jamal A,4.0
26,Jason L,5.0
26,Guenael M,4.0
26,vistolas,5.0
26,Nicole C,4.0
26,ubilaksa,4.0
26,cclombok,5.0
26,Hongkongboy55,4.0
26,doddleeyy,4.0
26,YungYao Wong,5.0
26,TQ_Travel-Quest,4.0
26,ElaGrace,5.0
26,Noff-Noff,5.0
26,Sanna2888,5.0
26,Prinster A,4.0
26,25A_LLH,4.0
26,CecibelB,4.0
26,Cat-in-City,5.0
26,Adeline80,4.0
26,Shikataganai73,5.0
26,HappyTraveler1202,5.0
26,travelwithausten,5.0
26,zoeroh,5.0
26,Stephen C,5.0
26,Huda Z,4.0
26,alaapasha,4.0
26,CMHeng,5.0
26,yoyok1973,3.0
26,Stephenie/Стефи,5.0
26,Anna,5.0
26,Stephenbkk20156,4.0
26,Charles V,5.0
26,Kathy S,5.0
26,Sophie S,4.0
26,eytanin,5.0
26,Cheryl Y,4.0
26,K1 R,5.0
26,kirstie m,4.0
26,EmmaLyt,3.0
26,Jenny K,5.0
26,Rachel K,4.0
26,crunchypblover,4.0
26,James T,4.0
26,bertha_borneo,4.0
26,Bobby K,5.0
26,Dave H,5.0
26,Yusrina Yusup,5.0
26,Teodora L,5.0
26,boolovesbi,3.0
26,beehoon73,5.0
26,416GYPSY,5.0
26,agus budiman,3.0
26,allan_y1965,4.0
26,Brittanylai,4.0
26,Henrik W,3.0
26,DCC617,5.0
26,Shazeen M,5.0
26,sweety_key,5.0
26,BradJill,5.0
26,Nila S,4.0
26,jeissler,5.0
26,Mei N,4.0
26,Alice C,5.0
26,Mr. RBDA,4.0
26,Nadiah,4.0
26,Dalvin_au,5.0
26,Monashalyza,4.0
26,tiffanybrasch,4.0
26,izzatun_nashiin3004,3.0
26,damonology,4.0
26,arijitin,5.0
26,Amanda C,3.0
26,Boaz Y,3.0
26,Charmine,4.0
26,bluekoala35,3.0
26,Panbong Ha,5.0
26,Yen23,3.0
26,MikeFJones,4.0
26,marklane2015,4.0
26,Katrina S,4.0
26,gigABee,3.0
26,divya2866,4.0
26,Farawlya,3.0
26,L M,5.0
26,tutelee,3.0
26,charitsm,4.0
26,Katjoycee,5.0
26,Gregg H,4.0
26,Gus E,4.0
26,Tammy N,4.0
26,Avinash K,5.0
26,ssusant,5.0
26,GIllIanSG,3.0
26,Geoff B,5.0
26,Glo F,4.0
26,William L,5.0
26,CelsoBS,4.0
26,Adelia H,4.0
26,Chung1234,5.0
26,terenatay3010,5.0
26,Joe_Coka,4.0
26,GregorySmith,5.0
26,curiousmary,4.0
26,Fefezaza,4.0
26,Hazel R,4.0
26,Baldwin_Mr,5.0
26,Quds54,4.0
26,LinhVu,5.0
26,debbie044,5.0
26,patrickph,4.0
26,asphaltrider,5.0
26,mosto,4.0
26,ZhaoXiuMei,4.0
26,Sophie3346,4.0
26,AnhThuyLe,4.0
26,LasVegasMyTown,4.0
26,6Macks,4.0
26,boredpanda,5.0
26,Aperadee C,4.0
26,Markus S,5.0
26,Akanzuki,4.0
26,Docrheena,5.0
26,JinjuDee,5.0
26,TRIPSPJLEE,5.0
26,Timothy Jung Si... Y,4.0
26,dian72,5.0
26,TamiRisoen,5.0
26,WanderingRage,4.0
26,hunylac,5.0
26,FreeMetalMonkey,4.0
26,179rong,5.0
26,Kristin L,3.0
26,Carilyn_1,5.0
26,Efa F,4.0
26,ArcticWaverider,3.0
26,Gevon,5.0
26,Ernie M,3.0
26,ebonyrabbit,5.0
26,Bonster24,4.0
26,Mike B,4.0
26,iacollo13,4.0
26,Nutnutchar,4.0
26,Noreen L,4.0
26,Quack H,3.0
26,Gonzalo_de_Berceo,4.0
26,PrincessOfLeisure,4.0
26,manganesespark,2.0
26,gbltz,5.0
26,Dunton F,5.0
26,j-world-travels,5.0
26,Erin W,5.0
26,aziza_xx,5.0
26,TheAgTraveler,5.0
26,MindyAguon,4.0
26,Weisen H,4.0
26,Babyfish L,4.0
26,Howie Y,4.0
26,mjl1264,4.0
26,Austin000,4.0
26,missirene115,5.0
26,Astey L,4.0
26,usersns8800,4.0
26,Putu Prathiwi P,4.0
26,Kirana Widayanti,5.0
26,Herbert L,5.0
26,TravellerfromSIN,2.0
26,ChloeM88,4.0
26,Thiamchye T,4.0
26,Keith_KL,3.0
26,Ingrid70,4.0
26,bunnybunnz,5.0
26,OnwardNYC,4.0
26,T K,4.0
26,Joanna D,5.0
26,Russ S,5.0
26,Shane M,5.0
26,seth009,5.0
26,Sombatbkk,4.0
26,Nins,5.0
26,SF Fan M,4.0
26,Alisa B,5.0
26,Rachma L,5.0
26,T S,4.0
26,sborrink,5.0
26,pbuntarl,4.0
26,cshui,5.0
26,Bud B,4.0
26,Mary Ann F,5.0
26,hellorianna,5.0
26,meggieandme,4.0
26,nhyvaleri,2.0
26,DranaiNguyen,5.0
26,Meiko G,4.0
26,Wanderlust7342,4.0
26,Mchan119,4.0
26,ivor919,5.0
26,kev a,5.0
26,Suhaila A,5.0
26,John C,5.0
26,Ramanathan Srinivasan,4.0
26,ayeshasitara,2.0
26,FandD2014,4.0
26,KKYP,5.0
26,Kathy S,5.0
26,Cassie831,4.0
26,LynneOz,4.0
26,Vince_T64,3.0
26,sunshinewallflower,4.0
26,avihay h,5.0
26,Matt V,4.0
26,Lolorrainee,4.0
26,NinjaPrincess2014,4.0
26,tatietm2015,4.0
26,rodden23,5.0
26,D0rindaW,5.0
26,Linglin Z,5.0
26,Georgios F,5.0
26,Margaret V,5.0
26,LiCher,5.0
26,Johnny B,4.0
26,Melissa O,4.0
26,Joselyn F,5.0
26,ceg51,5.0
26,PKYLin,5.0
26,BaltimoreSkiBob,5.0
26,Mjb,5.0
26,YY6128,4.0
26,AlirezaSG,5.0
26,lauhui2,4.0
26,Mooglets,4.0
26,Lynette W,5.0
26,dytt65,4.0
26,leo53a,5.0
26,thegranddottur,5.0
26,MarcinNI,4.0
26,YOURA P,5.0
26,turkjj25,5.0
26,YeeWen1990,4.0
26,smacdon33,5.0
26,David D,5.0
26,Peter O,3.0
26,Ron P,5.0
26,RSpicer,4.0
26,Martin L,5.0
26,KremlinGremlin,4.0
26,Angela A,5.0
26,swisstraveller,4.0
26,cichaz,4.0
26,Nicole S,3.0
26,Diana522013,4.0
26,Melissa W,5.0
26,michelmarcella,3.0
26,kjjellybean,5.0
26,move360,3.0
26,HongKong1234,5.0
26,Judy W,3.0
26,VYGalvez,5.0
26,Nunzia59Wexford,4.0
26,vangils122,5.0
26,yewys,5.0
26,Bcarkhuff,5.0
26,AbuZubay,5.0
26,twentietwoSTEPS,5.0
26,xbisou,4.0
26,Ninapun,5.0
26,Leo7680,4.0
26,Lee K,5.0
26,pawelstawicki,3.0
26,Steve,5.0
26,kirei kirei,3.0
26,Julie R,5.0
26,Joey M,5.0
26,swatigeeta,5.0
26,hadiya g,4.0
26,James B,5.0
26,scotfitz,5.0
26,MartinLeman,4.0
26,OneModernCouple,4.0
26,Kristof_Be,5.0
26,Nikki W,3.0
26,flyhigh,5.0
26,Tara19950402,4.0
26,David K,4.0
26,Jessica R,5.0
26,Yeetin T,3.0
26,Shunmusica,4.0
26,asg182015,4.0
26,homer000red_12,5.0
26,BackpackMama,5.0
26,Sab S,4.0
26,Monica Y,5.0
26,PaulJGee,5.0
26,Herman,5.0
26,Tessa S,5.0
26,Aliela,4.0
26,travellingpinoi,5.0
26,Kittycat2401,2.0
26,Matt522,5.0
26,Jungsun C,5.0
26,Five-star-critiques,4.0
26,iverken,5.0
26,Lizsur13,5.0
26,suem030,4.0
26,kang_a_ji,5.0
26,LaueGio,5.0
26,minimize940314,4.0
26,HelenL980,4.0
26,njgoodman,5.0
26,Ian F,5.0
26,antibes,4.0
26,PVDV75,4.0
26,Nima Y,3.0
26,thehelpfuldad,4.0
26,Nakomis,4.0
26,TheAnotherTraveller,4.0
26,Veronika P,2.0
26,nashrulhazran,4.0
26,rodnewtthcr,4.0
26,Saranger,5.0
26,grahamteys,3.0
26,Tumi G,4.0
26,Chienying_ts,3.0
26,Tania J,3.0
26,JJROBKKHKT,5.0
26,Mina B,4.0
26,rsalas06,5.0
26,Greg W,5.0
26,Taylor,5.0
26,Cindy T,4.0
26,lenawan,5.0
26,N2travels,4.0
26,KarissaNavita,4.0
26,jaseminsibo,5.0
26,Jessie810,4.0
26,laurasphotos,3.0
26,Prinster A,5.0
26,aronsulbiano,4.0
26,Mohammed A,4.0
26,flipinny,5.0
26,Yue F,5.0
26,Franktified,4.0
26,Ganzorig T,5.0
26,Fuad N,3.0
26,Natasha B,4.0
26,sirx,5.0
26,Mtgs_My-Life,5.0
26,Belan A,5.0
26,jandtpeters,5.0
26,MigrationAgt,5.0
26,KhunTwo,4.0
26,DougSXYZ,5.0
26,apurleo,4.0
26,AutumnRain1988,4.0
26,Charyn C,4.0
26,SJay09,4.0
26,KosieDesign,5.0
26,M L,5.0
26,Sonia M,5.0
26,Nina R,4.0
26,rajeevmahatma,5.0
26,CR2690,5.0
26,SolidRaven,5.0
26,Travelove58,4.0
26,Ra R,5.0
26,fpngn02,4.0
26,Hessa H,5.0
26,mwommack,5.0
26,hum823,5.0
26,Isaac S,3.0
26,novia r,4.0
26,macropolotea,5.0
26,LionAngel,4.0
26,mluv2travel,5.0
26,JD-70point3,5.0
26,ChristiaReno_Nevada,3.0
26,Wayne P,1.0
26,geographyguy_11,3.0
26,Kaitie M,5.0
26,mblomb,5.0
26,Lugano22,4.0
26,Jennica R,5.0
26,Emirates_Arab,4.0
26,rubyp196,4.0
26,Jade C,5.0
26,TGO_dr,5.0
26,Lakjay333,5.0
26,bbrandal,4.0
26,fallfans,4.0
26,Rose.m.marie O,5.0
26,cre8art,4.0
26,Cheska_Chua,3.0
26,Kay K,5.0
26,Kathleen L,4.0
26,Lanre,5.0
26,arifudin_a,4.0
26,DivyaShree,4.0
26,Sergimarin,5.0
26,Rach-SavoringSimple,4.0
26,beehappy86,5.0
26,Enrique E,1.0
26,Kylie W,5.0
26,MateEeMa,5.0
26,James32810,5.0
26,Angela W,5.0
26,Robert L,4.0
26,sambal g,4.0
26,leo88copper,5.0
26,GreenwichKim,4.0
26,thehutowner,4.0
26,apte a,5.0
26,outforadventure2014,4.0
26,Peepuppies,4.0
26,Deena M,5.0
26,nstar92,4.0
26,Charry E,4.0
26,Lex R,5.0
26,HKeater,4.0
26,Nick B,4.0
26,Jilian07,5.0
26,kitsune87,4.0
26,Sharadmaha,3.0
26,BeeLittle,5.0
26,Carruthers77,4.0
26,Sumeeral K,4.0
26,edcon2000,5.0
26,DCC,4.0
26,Letsgouni,5.0
26,Aisabel P,5.0
26,Venice L,5.0
26,SouthwoodTruck,5.0
26,Subrata,4.0
26,jose rico A,4.0
26,Lpinto,5.0
26,Angela L,4.0
26,Ider B,5.0
26,0Pete0,5.0
26,drollrover,3.0
26,100QA,4.0
26,cheapdavid,4.0
26,ASHWANI G,5.0
26,Chewieeee,4.0
26,Nattapong Patri... B,5.0
26,Harold B,5.0
26,whawkins,4.0
26,lebinhfood,5.0
26,Naomiaqua,4.0
26,Tiong.bu,5.0
26,M. A. A,5.0
26,khundiilek,4.0
26,IbizaDave86,5.0
26,MarcMich,5.0
26,David B,4.0
26,hafiz25890,4.0
26,Jenny N,4.0
26,Terence L,3.0
26,Ruby2107,4.0
26,Tina K,5.0
26,ania ł,5.0
26,Barbara M,4.0
26,globecrawlers,5.0
26,Brian H,5.0
26,2skidivers,4.0
26,Nicole P,5.0
26,Dennis R,4.0
26,nadeasukarno,5.0
26,jelico8,5.0
26,Mike B,5.0
26,neon,4.0
26,Rae A,4.0
26,Siew San L,4.0
26,BenziT P,5.0
26,Mindy,3.0
26,John B,4.0
26,2002carol,5.0
26,MJ029,5.0
26,Michael B,5.0
26,kiatkiatl,5.0
26,SeanArcher21,5.0
26,mandarin_mom,5.0
26,EnjoyTravel99,4.0
26,mi8miko,2.0
26,ecg1234,5.0
26,Ayu A,5.0
26,Maria H,4.0
26,Hokey C,5.0
26,Peng Soon L,5.0
26,Lawrence_Hui,4.0
26,Angelina L,4.0
26,Rose928,5.0
26,MrsV_11,5.0
26,Int_Academic,4.0
26,she124,4.0
26,TravelTaoSG,5.0
26,raziffjamaluddin,3.0
26,Tan C,4.0
26,BongoSlave,3.0
26,ColoPilgrim,5.0
26,MissIssippi23,5.0
26,nsaxena,4.0
26,Dala,5.0
26,jingz84,4.0
26,aniceglassofred,5.0
26,GAN L,4.0
26,Esther B,5.0
26,PolinOoi,4.0
26,sipivu,5.0
26,Brian,5.0
26,Shelby8129,5.0
26,Mina Bashier Bosimin,5.0
26,allymelody,3.0
26,Chenbatiq,5.0
26,AndreToronto,5.0
26,oldgref,5.0
26,Sheila M,4.0
26,TengkuA,5.0
26,lalityaa,3.0
26,LeidsHertje,4.0
26,Val C,4.0
26,FXJIWANTO,3.0
26,LASeoulGuy,5.0
26,mbadoctor,5.0
26,Lynette17,2.0
26,nohano,5.0
26,travelonthebrain,5.0
26,NZTikitour81,5.0
26,LuisaDowny,4.0
26,mickeymicks,5.0
26,Rieyah J,5.0
26,Ira A,5.0
26,bindleys,4.0
26,mamabelz,4.0
26,MateofSweden,4.0
26,rcmilano98,5.0
26,Legionella84,5.0
26,Jacqui A,5.0
26,andrew-jerusalem,4.0
26,Abigail O,5.0
26,Zolike78,5.0
26,Sherlyn M,5.0
26,Nickdave,4.0
26,edisupp s,5.0
26,katkatgoddess,5.0
26,PEEDEEOH,4.0
26,HONkiev,2.0
26,Dreamzatwork,5.0
26,mykoreatrip2015,5.0
26,seniorcitizen,5.0
26,Ugur A,5.0
26,Katie C,5.0
26,tripchoya,5.0
26,Sophy W,2.0
26,Alan S,5.0
26,SunnyDTraveler,3.0
26,Tatyana D,4.0
26,Jason L.,4.0
26,Taylor P,4.0
26,aisle67,5.0
26,Jan P,5.0
26,Aimee A,4.0
26,writesabit,5.0
26,Kristin T,5.0
26,Varonjy,4.0
26,MVPinBoynton,5.0
26,Talia Carbis,4.0
26,Mariel del Castillo,4.0
26,nashazly,5.0
26,angelzhizni,5.0
26,Jann1953,5.0
26,Jarred A,5.0
26,Jayjoelh,5.0
26,Mike54BU,5.0
26,fzulkarnain,4.0
26,jennifer b,5.0
26,celusnek,4.0
26,nazrul,5.0
26,jeanclauderousseau,4.0
26,brainupgraded,5.0
26,vanessakoh,4.0
26,Chris A,4.0
26,chinaren_10,4.0
26,Elise A,5.0
26,Bruge88,5.0
26,578fly4fun,4.0
26,Mark J,4.0
26,Tashjaz,5.0
26,tombillinge,4.0
26,Oren F,4.0
26,Carol D,5.0
26,Honestperspective,4.0
26,EricAustin_TX,4.0
26,jennifer c,5.0
26,Taraspades,4.0
26,ARIEL JEAN M,4.0
