u_id,u_rate,p_id,review,review_en
hana kang,4,1059,놀이기구 직원분들 조금만 더 밝게 신나게 해주시면 좋겠어요~ 에버랜드에 비해서 너무 어두워요 ㅠ 그냥 하나도 신나지 않고 그냥 안전만 확인하기 위해 있는 것 같았어요,"I wish the amusement park staff would be a little more cheerful~ Compared to Everland, it's too dark. I just felt like I was just checking for safety without any excitement."
MJK,1,1059,"좀비 퍼레이드로 인한 불편 할로윈이 끝난지 일주일이 지났는데 아직도 이를 우려먹느라 고객들의 흐름을 방해하고 시야를 막았습니다. 또한 매직아일랜드에서도 퍼레이드를 하는데 한시간 가까이 흐름을 통제했습니다. 통제시간이 지나치게 길었고 정작 뛰어다니는 청소년들은 통제하지 않아 안전요원의 지시를 잘 지킨 사람들이 오히려 손해를 보고 불편을 겪었습니다. 무질서하게 뛰어다니는 어떤 학생으로인해 저의 휴대폰이 부딪쳐 떨어졌고, 안전요원 누구도 도와주지 않았습니다.마치 질서에 순응하는 사람만 통제하고 무질서는 못 본 척하는 듯","The inconvenience caused by the zombie parade has been a week since Halloween, and I've still been eating it to disrupt the flow of customers and block their view. We also controlled the flow for nearly an hour in the Magic Island parade. The control time was too long and the teenagers who were actually running around were not controlled, so those who followed the safety guard's instructions suffered losses and were inconvenienced. A student running around in disorder hit my cell phone, and no safety guards helped me.It's as if he's controlling only those who conform to order, and pretending not to see disorder."
합꿀스,1,1059,절대절대절대 오지마 한개당 2시간반 기본임. 오면 그냥 근손실 쌉오지는 부분임. 기다리는게 취미면 개꿀띠임. 아니면 그냥 분장하고 돌아댕기는애들이랑 어깨빵만 하다가 오는거임 ㅇㅋ?,"Don't ever come. It's 2 1/2 hours for each. It's just a bit of muscle loss when you know. If waiting is your hobby, you're born in the Year of the Dog. Or are you just going to dress up and come back with a bunch of crazy guys?"
770415A,5,1059,할로원 나들이 할로윈 파티 사랑하는 딸이 한달을 기다리고기다려서 간 롯데월드~~재밌었고 멋진 추억을 만들어주고왔네요~~다음엔 아침 일찍 가자고 딸과의 다시한번 약속~~,"The Halloween party for Halloween. My daughter waited for a month and went to Lotte World. It was fun and made great memories.Next time, let's go early in the morning. Promise me to go again with my daughter."
Hee,5,1059,아이들과 좋은 추억 만들었어요^^ 아이들과 함께 롯데월드 왔어요 신비 아파트 공연과 미션수행하는 곳이 있어서 아이들이 너무 좋아했어요 오랜만에 오긴 했는데 올때마다 뭔가 이벤트가 있는것 같아 너무 좋습니다,"I made good memories with my kids.I came to Lotte World with my children because there was a performance of SinB's apartment and a place to carry out missions, so the kids loved it so much. It's been a long time since I came here, but I feel like there is an event every time I come here, so"
John,5,1059,과거와 현재의 조화 롯데월드는 어드벤처와 민속박물관이 있어서 부모세대와 어린이 세대가 함께 즐길 수 있는 것 같네요. 가족 동반으로 추천합니다.,"Lotte World, the harmony between the past and the present, has an adventure and a folk museum, so parents and children can enjoy it together. I recommend it with my family."
Choi.J,5,1059,"조카와 함께❤️ 어렸을 적에 일년에 최소 두번은 가던 곳인데, 이젠 성인이되어 조카와 함께 다녀왔네요^^ 퍼레이드 보는걸 너무 좋아해서 내내 보고 사진찍고, 놀이기구 타다보면 시간이 금방~간답니다^^ 어린이가 있는 집이라면 꼭 가야할 필수코스임 ㅋㅋ","I used to go there at least twice a year with my nephew, but now I'm an adult and I've been there with him. 좋아 퍼레이 I love watching parades so much that time goes by so quickly when I see them all the time, take pictures, and ride the rides.It is a must-go course for a house with children."
김규미,1,1059,스트레스 풀러왔다가 쌓이고 갑니다 왜 어플로 예약을 받아서는 놀이기구도 못타게 합니까. 예약이 되야 타죠... 이건 타지 말라는건가여?? 왜 입장료 팔아요??? 놀이기구 구경값입니까?,I came here to relieve my stress and then piled up. Why don't you let me ride the rides if I get a reservation through an app? I have to make a reservation to get on... You're telling me not to ride this? Why do you sell the entrance fee? Is it the price of a ride?
daheey2017,5,1059,놀이기구를 타지 않고 보기만 해도 즐거운 곳 사람 구경만 해도 재밌다. 하지만 실내는 소리가 울려서 매우 시끄러우니 주의! 내부에 맛집도 많고 실내/외에 재밌는 놀이기구도 많다. 날씨가 좋지 않을때는 에버랜드보다 롯데월드를 추천!,"It's fun just to see people in places that are fun to watch without riding the rides. But be careful that the room is very noisy because of the sound! There are many good restaurants inside and many fun rides inside and outside. When the weather is not good, I recommend Lotte World over Everland!"
HaJunYoung,1,1059,직원인가알바인가? 직원인가알바인가 겁나 불친절ㅡㅡ 빡칠뻔함 어린새끼들은 교육좀시켜주세요 불친절해서 짜증나니까 아시겠죠? 똑바로좀,"Are you an employee or an employee? Employee or part-time worker, incredibly unfriendly-- almost pissed off. Please train the little ones. It's annoying to be unkind, okay? Straighten up, please."
Jason Ma,1,1059,"사람 엄청 많아요. 할로윈 시즌에는 안가는게 답이내요 카카오페이 이벤트까지 겹쳐서 그런지, 사람이 엄청많네여. 학생들도 많고 ... 기다리다가 욕나오는줄 알앗네요. 180분 대기가 말이 되나욬 어드렉션 3분 타려고 3시간 기다리라구요? 롯데는 역시 걸러야...","There are so many people. The answer is not to go to Halloween. Maybe because of the Kakao Pay event, there are a lot of people. There are a lot of students... I thought I was cursing while waiting. You want me to wait for 180 minutes and wait for 3 hours for the three-minute address? Lotte must be filtered..."
Kks,4,1059,"현장체험학습 친구들이랑 같이 놀기도 좋고 추억 남기기도 좋았습니다 하지만 매직패스 다실패하고😥줄이 노무 길었습니다 친구들과 따로 20일 뒤에 지하철타고 롯데월드 한번 더 가볼 려고 합니다❗️ 놀이기구,간식,먹는거 등 다 좋았습니다💗","It was good to play with field trip friends and make memories. But the Magic Pass was multiple failures and the line was long. I'm going to go to Lotte World again by subway after 20 days.I liked all the rides, snacks, and eating.💗"
Choi hyoung kyu,5,1059,잼나는 곳 가족들과 함께 즐거운 시간을 보낼 수 있는 곳 입니다 주말에는 많은 사람들로 혼잡합니다 차량 보다는 대중교통을 이용하시는게 좋습니다,It is a place where you can have fun with your family. It's crowded on weekends. It's better to use public transportation than a car.
김매력,3,1059,포인트적립 오늘 다녀왔는데 엘포인트 적립은 물어보시고 연간회원권 3배적립은 말 안하시더라구요 어디는 적립을 아예 안물어보는곳도 있구요 오늘와서 20만원정도 쓴거 같은데 처음엔 몰라서 적립못한곳도 있네요,"I went to point reserve today, but he asked me about saving L-point and didn't mention triple the annual membership. Some places don't ask for any points, and I think I spent about 200,000 won today, but some places I didn't know at first."
지니짱,1,1059,"식당수준 개선이 시급합니다 다른 식당도 그렇지만 밖에서 식사못하게 가두리해놓았으면 최소한의 수준은 유지해야 하는데, 특히 2층 꽁시면관은 정말 최악중의 최악입니다. 해물짬뽕은 가격이 9500원인데 해물이라고는 딸랑 새우1개, 홍합은 손톱만한것 2개 속이 빈 껍질만 1개, 나머지는 양파만 면발은 얘기할 수준이 아니구요 반찬은 셀프인데, 양파 춘장도 없는 단무지만 ᆢ 이게 정말 중국집인가요? 내국인은 그렇다 치고 외국 관광객들 보기가 민망한 수준이네요 아마 롯데월드내 명당자리에 입점하여 줄서서 들어오니 이 모양인데","We need to improve the level of restaurants. As with other restaurants, if they're locked up outside, the minimum level should be maintained, especially the double-decker Ggongmyeon Pavilion is the worst of the worst. Seafood jjamppong is 9,500 won, but seafood is one shrimp, mussel is the size of a nail, two hollow shells, and the rest is not enough to talk about onion noodles. The side dishes are self-made, but pickled radish without onion and chunjang. Is this really a Chinese restaurant? It's embarrassing for Koreans to see foreign tourists. It looks like this when you enter Lotte World in a row."
노현우,5,1059,재미있는 롯데월드 사람이 많아서 잘타지는 못했지만 롯데월드는 언제나재미있는 곳이다. 다음에는 친구랑 또 와서 꼭 매직패스를 끊어보고싶다ㅎ,"Although I couldn't ride well because there were many interesting people in Lotte World, Lotte World is always a fun place. Next time, I want to come back with my friend again and cut the magic pass.Hah!"
효리효리,4,1059,할로윈 분위기 오졌다요 내년 이맘때 또올께요 울산에서 오느라 힘들었어요ㅠㅠ 비록 눈치게임 실패했지만 내년엔 성공하길 바라며🙏🙏🙏,"It's a Halloween party. I'll be back this time next year. I had a hard time coming from Ulsan.Although I failed timing game, I hope I can succeed next year."
유정정,5,1059,꿀잼 제일 꿀잼 오늘 사람 많을줄 알고 조마조마했는데 사람도 많은 편은 아니었던거 같구 계획도 잘세워서 친구들이랑 타고싶은거 보고싶은거 다 하고 왔어요!!!너무 행복한 하루였어요!! 특히 좀비 언닝 ㅗ빠들 너므 멋지고 생생했어요!!,"So much fun! The most fun! I was nervous because I thought there would be a lot of people today, but I didn't think there were a lot of people. I planned well and did everything I wanted to ride with my friends!It was a very happy day!! Especially the zombies uningers. You were so cool and vivid!!"
종춘 이,4,1059,놀이공원 서울에있는 놀이공원. 지하철과 버스가 엄청 많이 다니기에 접근성이 좋은곳. 많은 사람이 몰리는 곳. 어플로 놀이기구 예약이 가능하지만 항상 실패를 맛보게되죠.,"Amusement park in Seoul. It has good accessibility because there are so many subways and buses. A place where many people. You can book rides on the app, but you always fail."
donaldK,1,1059,최고의 최악 신밧드의모험 내부 직원은 싸갈쓰바갈쓰 돈내고 들어가도 어플예약은 모두 꽉차서 놀이기구 겨우겨우 한개타... 어플예약제 폐지해라 나이 많은 분들은 애기까지 데리고 어플 이용하라는거냐 박동기야 롯데월드 말아먹지말고 탁상공론 하지말고 직원들 말듣고 회사운영해라,"The worst of Sinbad's Adventure, even if you pay for it, your application reservations are all full, so you can barely get a ride. Abolish the application reservation system. Are you saying that older people should use the app with their babies? Park Dong-ki, don't mess with Lotte World. Don't discuss desk and listen to the employees and run the company."
angeljej,1,1059,[안잔불감증]스윙팡팡 유아 안전사고 발생 및 대처 미흡 9월 24일 오후 3시경 4살 아들과 스윙팡팡을 타던 도중 갑자기 운행중 멈췄다가 다시 출발하며 아이의 좌측 눈썹 부위가 손잡이에 부딫치는 사고가 발생함. 스윙팡팡은 안전벨트도 없이 컵 안에 유아가 탑승하며 공중에서 팡팡 튀면서 도는 놀이기구라 아무리 성인이 타는 것처럼 빠르지 않더라도 갑자기 멈출 경우 충분히 충격을 받을 수 있었음. 사고 직후 직원은 안전상의 문제가 없다는 안내방송을 하였으나 이미 기구가 멈추는 사고가 발생하고 아이의 얼굴에는 상처가 생겼는데 과연 안전상의 문제가 없다는,"Swing Pang Pang Infant Safety Accident and Poor Response During Swing Pang Pang Riding with 4-year-old son at around 3 p.m. on September 24, the child suddenly stops while driving and starts again, causing the child's left eyebrow to crash into the handle. Swing-pang-pang is a ride in which an infant rides in a cup without a seat belt and swings around in the air, so no matter how fast an adult rides, he could be shocked enough if he suddenly stops. Immediately after the accident, the staff informed us that there were no safety issues, but the device had already stopped, and the child's face had a scar, but there was no safety issue."
Christopher L,3,1059,"매직패스를 쓰라는건지.. 매직 패스 3개가 주어지는데, 사실상 사용이 불가능함. 수강신청으로 광클좀 해본 사람도 정각 15분 단위로 예약받는 놀이기구들 광클해도 0.001초만에 예약마감되서 아침 9반부터 저녁 8시까지 한번도 매직패스는 못쓰고 나옴.","You want me to use a magic pass? Three magic passes are given, but they are virtually unavailable. Even those who have applied for classes can't use magic passes from 9 a.m. to 8 p.m. because the reservation was closed in 0.001 seconds."
주니지니,5,1059,학교 일찍 끝내고~~^^ 놀올자~~ 선선한 가을이 왔어용~~ 더운날 지나고 초딩아이랑 가뿐히 불금 즐기러 왔어요~♡♡ 신나게 놀겠어요 오늘 날씨가 너무 좋아서 그런지 너무 좋더라구요,"I finished school early.Let's have fun~~~ The cool autumn is here~~~ After the hot day, I came to enjoy the Friday night with my elementary school kid~You're gonna have a lot of fun. Maybe it's because the weather is so nice today."
