u_id,u_rate,p_id,review,review_en
SCY,5,1058,"역사의 흐름을 도심 한복판에서 느끼다 서울에 많은 박물관이 있지만, 놀이동산에 있는 박물관은 이 곳 밖에 없을 것 입니다. '놀이동산에서 민속촌 구경이나 할 거면 뭐하러 왔나' 라고 생각하시는 분들이 계실 지 모르지만, 이 민속박물관은 고객에게 매우 유용한 곳 입니다. 롯데월드 자유이용권으로 무료입장을 할 수 있고, 앉을 곳도 많이 있어서 놀이기구를 타느라 지친 몸을 쉬게 할 수 있습니다. 또한 자녀가 있다면, ""엄마 어릴 때는, 혹은 할머니가 어릴 때는 이런 것도 있었다?"" 라며 자녀들과 추억을 공유할 수 있는 좋은 장소입니다.","0There are many museums in Seoul, but this is the only museum in the amusement park.Some of you might think, ""Why did you come to see the folk village at the amusement park?"" But this folk museum is a very useful place for customers.With the Lotte World free pass, you can enter free of charge and have many places to sit, so you can relax your tired body from riding the rides.Also, if you have a child, it is a good place to share memories with your children, saying that there were things like this when your mother was young or when your grandmother was young."
swmmmmm,4,1058,좋아요 한번쯤 가볼만 한 곳입니다. 아이들도 좋아하더라구요. 어른들이 방문해도 좋은 경험이 될거 같습니다.. 구경거리가 많습니다,All right. It's worth a visit. The kids love it. I think it will be a good experience for adults to visit. There's a lot to see.
jeeys530602,4,1058,실내에서 느끼는 민속촌 롯데월드 실내에 있는 민속박물관입니다. 과거 우리 조상들의 모습들이 미니어쳐 형식으로 잘 구성 되어 있습니다. 어린학생들에게는 과거의 모습을 간접체험 할 수 있는 좋은 장소 입니다. 과거 저작거리 같은 형태로 이루어진 식당가에서 식사는 새다른 체험이 될 것입니다.,"It is a folk museum inside Lotte World, a folk village that you can feel indoors. The images of our ancestors in the past are well organized in miniature format. It is a good place for young students to experience the past. Eating at a restaurant in the form of a past work will be a new experience."
Redboom10,4,1058,신선하네요~~ 롯데월드 건물 3층에 위치한 민속 박물관! 이것에서 박물관도 구경하고 옆쪽에 함께 있는 민속 저자거리에서 식사도 하고! 여기서는 한복도 입구 사진을 찍을 수도 있어서 외국인들도 많이 오는 것 같다. 또 이곳에서는 전통혼례도 이루어지고 있어서 외국사람들과 결혼한 한국사람들이 많이들 이용하는 곳이라 참 신선한 곳이다.,"That's fresh~~ The Folk Museum located on the 3rd floor of Lotte World building! You can see the museum and eat at the folk low street next to it! Many foreigners come here because they can take pictures of Hanbok and the entrance. Also, there is a traditional wedding ceremony here, so it is a very fresh place because it is used by many Koreans who married foreigners."
Tammi,5,1058,"아름답게 완성되고 매혹적인 교육 솔직히 말해서, 나는 박물관과 마찬가지로 감동을 기대하지는 못했지만 테마 파크를 방문하는 도중 방문을 지불했기 때문에 다른 사람들에게 할 것을 강력히 권합니다. 똑같다. 개인적으로 가장 좋아하는 것은 전시회 마지막 부분의 미니어처 존으로, 과거 한국인의 삶을 묘사 한 작고 놀랍도록 상세한 인형 집과 같은 디스플레이가 있습니다 (이 리뷰에서 몇 장의 사진이 첨부 됨). 더 많은 시간이 있다면 나는 디스플레이의 모든 하나를 살펴 보려고 시도했을 것입니다. 아름답게 완성되었습니다.","Beautifully completed and fascinating education, frankly speaking, I strongly advise others to do it because I paid a visit during my visit to the theme park, although I didn't expect to be as impressed as the museum did. It's the same. Personally my favorite is the miniature zone at the end of the exhibition, which has a small, surprisingly detailed dollhouse-like display depicting the lives of Koreans in the past (a few photos are attached in this review). If I had more time, I would have tried to look at every single one of the displays. It's beautifully done."
Itravel0ne,5,1058,"방문 할 가치가 있습니다. 시도 해봐. 롯데 월드에있는 동안 지루한 방문 박물관이 될 것이라고 생각할 수도 있습니다. 더 잘못 될 수 없습니다. 박물관은 매우 잘되었습니다. 역사적인 것부터 최신 왕조와 현대에 이르기까지 많은 것을 배울 수 있습니다. 실물 크기 전시물은 애니메이션으로 표시되며 일부는 선택한 다른 언어로 나레이션이 있습니다. 그들은 역사적인 건물, 마을, 사원, 궁전 및 사람들의 삶의 방식을 실제로 훌륭하게 재현했습니다. 미니어처조차도 얼굴에 표정이 있습니다. 석구 람, 경주, 서울의 궁전 등 주요 명소를 방문한 후","It's worth a visit. Try it. You might think it will be a boring visiting museum while you are at Lotte World. It can't be any more wrong. The museum was very successful. You can learn many things from history to the latest dynasty and modern times. The full-scale exhibits are animated and some have narration in other selected languages. They really did a great job of recreating historical buildings, villages, temples, palaces, and people's way of life. Even miniature has facial expressions. After visiting major attractions such as Seokgu Ram, Gyeongju, and the Palace of Seoul,"
KKgirl93,5,1058,"즐거운 놀라움-확실히 추천 롯데 월드에 와서 놀이기구와 관광 명소를 찾았습니다. 아빠가 입장권에 포함되었다고 아빠가 언급 할 때까지 민속 박물관에 대한 생각조차하지 않았습니다. 우리는 주변을 둘러보기로 결심했습니다 (무엇을 기대 해야할지 몰랐습니다).이 박물관은 연령에 관계없이 실물 크기 및 미니어처 모델과 한국 생활의 전시물을 복잡하게 선별 한 것으로 밝혀졌습니다. 예전의 삶 (조선과 신라 왕조 등)의 모습을 보여주는 움직이는 ""로봇""이 있었으며, 당시 일본의 식민지 시대까지 전형적인 집의 모습을 재현 한","0I came to Lotte World and found the rides and tourist attractions.I didn't even think about the folk museum until he mentioned that my dad was included in the ticket.We decided to look around. I didn't know what to expect.Regardless of age, the museum has found a complex selection of life-size and miniature models and exhibits of Korean life.There was a moving robot that showed the life of Joseon Dynasty and Silla Dynasty, and it reproduced the typical house until the colonial period of Japan."
Manal A,5,1058,"숨겨진 sepul 롯데 어드밴티지 세계에 숨어있다. 우리가 추가로 20, 000 W를 지불하겠다는 제안을받지 못했다면 우리는이 박물관에 대해 알지 못했을 것입니다. 롯데 어드밴티지 월드 테마파크 3 층에서 정말 멋지 네요. 한국 전통에 대해 많은 것을 배울 수 있고, 옛 마을을 한눈에 볼 수 있습니다. 그 모습은 어땠나요? 옛 왕조와 황제 또한 도자기 작업을하는 방법을 배울 수있는 도자기 작업장이 있으며 칠하기도하고 음식점, 기념품 가게도 있습니다. 좋은 일을해야합니다. Manal 오만","Hide in the hidden Lotte Advantage world. If we had not been offered an additional 20, 000 W, we would not have known about this museum. Lotte Advantage World Theme Park on the 3rd floor is really cool. You can learn a lot about Korean tradition and see the old village at a glance. How was it? The old and old dynasties and emperors also have a pottery workshop where they can learn how to work on ceramics, paint, restaurants, and souvenir shops. You have to do something good. Manal Oman"
dreambogirl,5,1058,"숨겨진 보석!! 완전히 서울 검색되지 않은 곳! 우리는 이 박물관은 아주 좋았다. 한국 박물관 중 하나는(서울의 많은 흥미로운 있습니다) 대부분이 텅! 정말 박물관, 수 위대함을 즐길 반영할 수 있습니다. 제 생각에 한국은 아직도 undiscovered:) 박물관은 다른 지하철 노선과 쉽게 찾아올 수 있으며, 롯데월드에 안에. 3층에 위치하고 있습니다. 잠실 지하철, 도착하면 롯데월드 서명하고 민속 박물관 기호 나타납니다 따릅니다. 그저 표지판을 따라 가십시오. 모르는 경우, 롯데 어드벤처 테마 파크의 직원","Hidden Jewel!! A place that has not been completely searched for in Seoul! We liked this museum very much. One of the Korean museums (many interesting places in Seoul) is mostly empty! We can really reflect the greatness of museums and numbers. I think Korea is still undiscovered:) Museum can be easily visited by other subway lines, inside Lotte World. It's located on the third floor. When you arrive at Jamsil subway station, sign Lotte World and follow the folk museum symbol. Just follow the sign. If you don't know, an employee at Lotte Adventure Theme Park"
martin iii l,4,1058,"Histrory 연인 및 노인 롯데 모험 아이들은 아내와 함께 롯데 탈것들이 주위에 노는 동안, 나는 법률을 선배 이 박물관에 갔다. 그들은 선사 때부터 민속 현대적인 시간을 알고 모든 것을 즐길 수 있었습니다. 디스플레이 역사적인 의류, 도구, 무료. 우리는 실물 크기의 삶의 역사 대한 미니어처로 디오라마를 대접을 받았다. 다양한, 우리는 1 1 / 2 시간 즐기고 표시합니다. 표시됩니다 끝에 상점과 레스토랑이 있습니다. 이 법률을 내 가장 기억에 남는 롯데 모험.","History lovers and elderly Lotte Adventures children went to the museum, my senior, while Lotte rides were playing around with their wives. From prehistoric times, they could know about modern folk time and enjoy everything. Display Historical Clothing, Tools, Free. We were treated to diorama as a miniature of life's history. Various, we enjoy and mark 1 1 2 hours. It is displayed. There is a store and a restaurant at the end. This law is my most memorable Lotte adventure."
Eric C,3,1058,주말에 가십시오. 평일에 갔다. 나는 롯데 월드 모험 티켓을 무료로 이용할 수 있다고 생각한다. 노인들은 할인을받습니다. 3 세 미만의 어린이는 무료로 입장합니다. 주말에는 공연과 활동이 있습니다. 들어가기 전에 지불을 확인하십시오.,Go over the weekend. I went on weekdays. I think I can use Lotte World adventure ticket for free. Older people get discounts. Children under the age of 3 enter free of charge. There are performances and activities on weekends. Please confirm your payment before entering.
Otto B,4,1058,"좋은 더 주의를 끌만합니다 한국 민속 박물관 - 실제로, 이 박물관을 방문할 내 의제로 않았습니다. 나는 '롯데월드 어드벤처' 모든 대해서. 이후 이러한 나는 걸어서 모든 명소에 할 생각도 입구에 이 박물관에 보았습니다. 가격이 유일한 원 5, 000, AD 보는 했다. 나는 상당히 좋은 결심이었어요. 제가 그곳에 1 1 / 2 시간 투자할 한국 역사에 관한 흥미로운 정보가 많이 받았습니다. 표시됩니다 아주 좋은 설명을 대부분의 시간을 또한 영어. 저는 아주 멋진 시간을 보냈습니다! !","It's good enough to draw more attention. Korean Folk Museum - In fact, it wasn't on my agenda to visit the museum. About all the Lotte World Adventures. After that, I saw this museum at the entrance thinking about walking to all the famous places. The price is the only won 5, 000, AD Bo did. I made a pretty good decision. I received a lot of interesting information about Korean history that I will invest there for 1 or 2 hours. It shows a very good explanation most of the time is also English. I had a wonderful time!"
Greg B,5,1058,"숨겨진 보석 - 정말 화려한 솜씨. 나는 어떤 비용 항목이 포함된 항목을 나같은 것이 하루 티켓 구입 시 롯데 월드. 진행하기 전에 추가; 작업의 경우, 본 것 은 오래된 유물이 나의 모델링 및 하지 않습니다. 하지 말 입니다. 그러나 경우, 이는 아이언 입은; 놓치지 마세요. 깎아 지른듯한 크기 를 회전하는, 완전한 품질 의 세부적인 것이, 이상한 이 외의 정보 제공.","Hidden Jewel - What a flamboyant skill. I like Lotte World when I buy a ticket for a day. Add before proceeding; in the case of work, this is something that old artifacts do not model and do. Don't do that. But in the case, it's wearing an iron; don't miss it. Full-quality detail, spinning a sheer size, provides other strange information."
_cfagan18,5,1058,"저렴한 가격에 박물관, 좋은 경험 였습니다. 우리는 매우 저렴한 티켓을 사 박물관 였습니다. 박물관 자체는 생각보다 훨씬 더 큰. 좋은 조금 다른 기간 중에는 정보와 상호 작용하는 오래된 게임과 같은 몇 가지 부품들이 놀 로봇 사용 - 기간 동안 전투를 통해 또는 이야기 mannequins. 이는 또한 훌륭한 세계 miniture 볼 수 있습니다. 이 덕분에 정말 좋은 느낌의 오래된 시장이 있는, 사원 성이 확인할 것 같았다. 정말 즐겁고 바쁜 전혀 없었다. 또한 레스토랑과 기념품 점이 아주 좋은 시.","It was a good experience at a museum at a low price. We bought a very cheap ticket and it was a museum. The museum itself is much bigger than I thought. During a good slightly different period of time, some parts, such as old games that interact with information, use robots to play - through battles during the period or stories, which can also be seen as a great world minute. Thanks to this, it seemed like Temple Castle, with an old market with a really good feeling, would confirm. There was no such fun and busy at all. Also a poem with a very good restaurant and souvenir shop."
77Raine27,4,1058,"교육! 주위에 로밍 하는 테마 파크. 제가 본 박물관 입니다. 이 때 놀이 공원 무료 티켓을 구입할 수. 화려하고 있었고, 한국 사람들은 미니 사전 - 역사적인 나이, 연령을 시간 은 서로 다른 왕조 하는 돌. 다음에 작은 규모의 모델. 저는 한국의 풍부한 문화를 배웠다. 또한 여러 가지지 내부 박물관에 한국 음식점. 제 생각에 가장 아름다운 박물관 에 가본 적이 있어.","Training! A theme park roaming around. This is the museum I saw. At this time, free tickets to the amusement park were available. It was spectacular, and Koreans had mini dictionaries - historical age, age, time, and time were different dynasties. Next, a small model. I learned the rich culture of Korea. Also, there are many kinds of Korean restaurants in the museum. I think I've been to the most beautiful museum."
LiketoeatCincinnati,4,1058,"문화적인 2층에 위치한 롯데 월드. 있습니다. 전통적인 결혼식을 볼 수 있고, 전통적인 디자인, 기념품 & 거대한 레스토랑 지역 등이 있다.","Lotte World is located on the cultural 2nd floor. You can see traditional weddings, traditional designs, souvenirs & huge restaurant areas, etc."
Brian,4,1058,"상호 작용 및 계몽 경험 입구는 찾기 조금 어렵지만 박물관 자체가 환상적입니다. 저는 가본 적이 없는 많은 미니 박물관 전 다시 - 작성. 모든 것이 전문적으로 만들어 수 있는 시작부터 한국의 역사 에 대해 배우고. 영어 자료가 있기 때문에 해외 여행을 하지 않을 경우. 가격은 5, 000원, 입장 은 매우 저렴한 가격에 많은 걸 배울 수 있는. 이 곳은 도시 의 경우 밖에서 방문해야 합니다.","The entrance to the interaction and enlightenment experience is a little hard to find, but the museum itself is fantastic. I've never been to many mini-museums before -- I'm writing again. I'm learning about Korean history from the beginning when everything can be professionally made. If I don't travel abroad because I have English materials. The price is 5,000 won, and admission is very cheap and you can learn a lot. In the case of cities, you have to visit this place from outside."
Czjai R,5,1058,재미있고 교육. 좋은 방법이 한국의 역사에 대한 자세한 정보. 실제 크기 밀랍 인형 박물관에는 전통적인 마을 생활 중 쓴 것을 보여 주는 고대 표시됩니다.,Fun and education. A good way is to learn more about the history of Korea. The real-size wax museum displays ancient paintings of traditional village life.
Jeffrey T,4,1058,"놀라 울 정도로 좋은, 특히 새로운 아니지만 놀라 울 정도로 큰 이, 잘 수행 박물관 (입체 모형) 을 설명하기 위해 다양한 기간 동안 한국 역사의 극적 장면 가장자리를 강조하고, 특히 한국인들을 보여 주는 혁신적인 또는 우세. 대부분의 전시 도 최신식 이 1990, 변하지 않은 그 이후, 아직 제어능 볼 수 있습니다. 커다란 건물의 로얄 홀 전용 미니 버전의 행렬의 영광 일 개화기, 아시아 이웃을 단절 했습니다 한국어 보여주기 위해 이 자신의 오른쪽에 있는 그랜드. 롯데월드 놀이공원에 가면, 시간을 보내다; 롯데마트 점포 를 방문할 때,","An innovative or dominant force that emphasizes the edge of dramatic scenes in Korean history for various periods of time, especially in order to explain the amazingly good, especially the new, but amazingly large, museum of performance. Most exhibits are still up-to-date in 1990, and since then, you can still see control. The glory of the mini-version of the Royal Hall of a large building, the Asian neighborhood, has been cut off. Grand on the right side of himself to show his Korean. When you go to Lotte World amusement park, spend time; When I visit Lotte Mart store,"
Liliana7096,5,1058,흥미로운 롯데월드는 부품 수를 볼 수 있는 좋은 곳이 미니 모델. 정보 수명은 제국의 lire koreean 때. 아이들이 흥미로운 호텔 입니다. 이라는 것!,Interesting Lotte World is a good place to see the number of parts for mini models. Information life is during lire Corean in the Empire. It is an interesting hotel for children. That's what I'm talking about!
MigrationAgt,5,1058,"대규모 종합 민속 박물관 롯데월드 점, 민속 박물관은 삶이 크고 소형 모델 들이 잔뜩 있는데 한국. 많은 정보를 얻을 수 있는 한국 문화를 배우고.","Lotte World Branch, a large-scale comprehensive folk museum, and a folk museum has a large life and a lot of models. I learn about Korean culture where I can get a lot of information."
kenhong,3,1058,"본격적인 아이들이 좋아하지 않지만 잠실 롯데 월드 등의 내부 에 기대하는 신뢰성. 이런 야외 할 수 있습니다. 아직, 한국 음식에 관심이 있는 오래된 스타일의 맛을 보고 어떻게 사용할 수 있는 스냅샷, 나쁘지 않은 시간을 보내기 및 하루에 한 두 시간 동안 롯데 월드. 어린 아이들이 즐겁게 오래 유지하지 않다는 것을, 아니 아주 큰.","Children don't really like it, but the reliability they expect from the inside of Jamsil, Lotte, and World. You can do it. Not yet, taste the old style of Korean food, how to use snapshots, not bad time, and Lotte World for one or two hours a day. No, very big."
TravelTaoSG,5,1058,"이 작은 사람들을 사랑합니다 저는 항상 사람들이 마치 작은 건물. 그 강력한 느낌이 들게 하더군요. 잘 때 아이들 (전 시대에 인터넷 세대 보인다) 2 막 은 하루 종일 놀 수 있는 그림 및 작업과 상상력? 물론, 제가 이 곳에서. 내 상상력 살아 온다. 나는 이들을 상상할 수 있는 작은 친구들 이동할 수 있습니다. 사람들은 상상할 수 없는, 예술 은 사람들의 수를 감사합니다. 너무나도 멋진 곳이 바로","I love these little people. I always think people are like small buildings. It gave me that powerful feeling. Children when they sleep (the whole Internet generation is visible) 2 The pictures, work, and imagination that allow them to play all day long? Of course, I'm here. My imagination is coming alive. I can move small friends who can imagine them. People appreciate the unimaginable number of people in art. It's such a wonderful place."
Abigail O,5,1058,"훌륭한 박물관 롯데 월드에 가면 꼭 봐야할 박물관 이다. 국립 민속 박물관에 가실 때에는 추가 요금. 잘 정비되어 있는, 예술적으로 아름답게 했어요. 하나는 역사를 쉽게 파악, 생활 문화 한국이 박물관.","It is a great museum to see if you go to Lotte World. Additional charges for going to the National Folk Museum. It's well-organized, artistically beautiful. One is that history is easily understood, life culture, and Korea is a museum."
eleven_sg,3,1058,"흥미로운, 입구의 티켓 변경다른 모든 박물관. 한 것은 없다. 하지만 롯데 월드에 있는 티켓이 포함되기 때문에 있는 it 파크에 갔다.","Interesting, ticket change at the entrance All other museums. Nothing has been done. But I went to it park because the ticket in Lotte World is included."
