u_id,u_rate,p_id,review,review_en
쑤니쑤니,3,1455,쇼핑 생각보다 가격대가 있어요 여유를 갖고 잘 찾아야지 저렴한 이월 상품어이들을 만날수 있어요 지하층은 스포츠용품 12층은 식당가가 있어요 친구들이랑 가볍게 쇼핑하기 좋고 근처 롯데팩토리 아울렛이랑 같이 가도 좋아요,It's more expensive than shopping. You have to be relaxed and look for it so that you can meet cheap carryovers. There's a dining room downstairs on the 12th floor of the sports section. It's a good place to shop with friends and go with Lotte Factory Outlet nearby.
PINKSHOW01,3,1455,"힘들지만 쇼핑하기 좋은 곳 워낙 넓은 곳이라서 전체를 돌아보려면 꽤 많은 시간이 걸리긴 하지만, 그만큼 다양한 제품을 저렴하게 살 수 있어서 쇼핑하기 좋음.","It's hard, but it's a great place to shop, so it takes a lot of time to look around the whole place, but it's good to shop because you can buy a variety of products at a low price."
가이유,4,1455,"가디단에서 가장 유명한 아울렛 크기도 크고 접근성도 좋아서 가디단에 가면 제일 처음으로 들르게돼요. 넓어서 빠르게 쇼핑할 때는 힘들지만, 다양한 브랜드 들이 있어서 여러가지 옷들을 비교해보며 고를 수 있어서 좋습니다.","The most famous outlet in Gadidan is large and has good accessibility, so I stop by Gadidan for the first time. It's hard to shop quickly because it's spacious, but there are various brands, so it's good to compare and choose different clothes."
소교,4,1455,"복합 아울렛 단지 가산 디지털 역 근처 아울렛 타운입니다. 마리오 아울렛,w 등 일반매장까지 여러 종류 아울렛이 같이 있습니다.",Complex Outlet Complex is an outlet town near Gasan Digital Station. There are many kinds of outlets including Mario Outlet and W.
나래 한,4,1455,"서울에서 접근성이 좋은 아울렛 마리오아울렛은 상품권, 사은행사등을 많이 진행하기 때문에 어떤 때는 인터넷판매보다도 더 저렴한 가격에 옷을 구매할 수 있습니다. 1,2,3관으로 나누어져 있어서 매장간의 간격이 넓은 편이라서 좀 여유롭게 볼 수 있다는 장점은 있지만, 원하는 브랜드가 어디에 있는지 알지 못한 상태로 가면 시간이 더 많이 소요됩니다. 제일 윗층쪽에는 팩토리아울렛도 겸하고 있어 저렴하게 옷을 구매하기에 좋은 곳입니다.","Mario Outlet, an outlet with good access from Seoul, offers many gift certificates, private banking, etc., so you can sometimes buy clothes at a lower price than online sales. It is divided into 1, 2, and 3 sections, so you can enjoy the wide gap between the stores, but it takes more time if you don't know where the brand you want is. The top floor also has Factory Outlet, so it's a good place to buy clothes at a low price."
dmltk0,4,1455,"가산디지털단지에역에서 가까운 쇼핑하기 좋은곳 가산디지털 단지역에서 내리면 패션아일랜드, 마리오 아울렛, W 몰 등 큰 아울렛 3군데와 주위에 조그만 아울렛 여러군데를 찾을수 있다. 이중 마리오 아울렛은 제일 오래된 곳중 하나고 1,2,3관이 있을 정도로 넓어 이곳에 올때 꼭 들르는 곳 중 하나다. 명품들은 아니지만 중저가 의류를 더 저렴하게 살수 있는 곳이어서 시간 가는줄 모르고 쇼핑하게 된다. 식당도 각 쇼핑몰에 있고 맛도 나쁘진 않은 편. 사람들이 많아서 아이들 데리고 다니기엔 힘들다.","If you get off at Gasan Digital Complex, which is a good place to shop near Gasan Digital Complex Station, you can find three large outlets, including Fashion Island, Mario Outlet, and W Mall, as well as several small outlets around. Among them, Mario Outlet is one of the oldest places and is so wide that there are 1, 2, and 3 halls, so it is one of the must-visit places to visit here. It is not a luxury brand, but it is a place where you can buy low and medium-priced clothes at a cheaper price, so you shop without knowing time passes. There are restaurants in each shopping mall and the taste isn't bad either. It's hard to carry the children around because there are so many people."
TOPTEN93,3,1455,머리부터 발끝까지 머리부터 발끝까지 치장을 위해서 저렴하게 제품들을 파는곳으로 자주 행사도 하고 접근성도 괜찮음,"From head to toe, we often hold events and have good access to products that are cheap to dress up from head to toe."
죠이어,4,1455,큰 쇼핑몰 쇼핑몰도 크고 근처에 다른 쇼핑몰들도 있어서 쇼핑하기 좋아요~ 세일도 많이 하구요. 지하철역과도 가깝습니다.,"There are big shopping malls and other shopping malls nearby, so it's good to shop. It's on sale a lot. It is also close to the subway station."
퍼언,5,1455,좋습니다 생각보다 시스템이 잘 되어 있습니다 1관 2관 3관 연결되어 있고 내부 식당들도 가격대비 맛이 좋았습니다,"All right. The system's better than I thought. There were 1 hall, 2 hall, and 3 hall connected, and the inside restaurants tasted good for the price."
bcbggogo,4,1455,"대표아울렛 마리오 아울렛은 1,2,3관 큰 규모로 다양한 브랜드가 입점해서 일년에 두세번 쇼핑위해 방문합니다 지하철 7호선으로 접근도 편하고 식당가도 잘돼있어 편하게 쇼핑 가능해요 건너편 몰들보다 좀더 차분한 분위기라 좋아요","The flagship outlet, Mario Outlet, has 1, 2, 3 large-scale stores, with a variety of brands in store and visits two or three times a year for shopping. It is convenient to access subway line 7 and has a good restaurant so you can shop comfortably. It's a little calmer than the mall across the street. Good."
Redboom10,4,1455,다양한 쇼핑!! 마리오아울렛은 세개의 마리오 아울렛이 한데 모여있어 종류별로 여러가지 쇼핑이 가능한 장점이 있고 또한 종류가 많아 선택의 폭이 넓다. 교통도 지하철과 근첩해 있어 크게 나쁘지는 않은 것 같다.,"Diverse shopping!! Mario Outlet has the advantage of being able to shop various kinds of Mario Outlets together and has a wide range of choices. The traffic is also close to the subway, so I don't think it's too bad."
Zee,3,1455,"꼭 방문해야합니다. Gasan Digital Complex 역에서 쉽게 찾아올 수 있습니다. 아마 5 분 정도 걷는다. 해외 브랜드 브랜드가없는 대부분의 지역 브랜드는 여기에 있습니다. 꼭 필요하지 않은 시간을 할애하면이 곳을 방문하는 것이 좋습니다. 가격 책정 방식이 실제로 어떻게 작동하는지 알 수 없습니다. 때때로, 우리가 구입 한 품목에 태그에서 추가 할인이 있습니다. 반나절을 여기에서 보내었다. 그리고 우리는 많이 사지 않았다. 우리는 근처의 롯데 아울렛에서 North Face에서 50 %의 좋은","You must visit. You can easily find it at the Gasan Digital Complex station. I probably walk for about five minutes. Most local brands without foreign brands are here. If you spend some time you don't really need, it's a good idea to visit. We don't know how pricing actually works. Sometimes, there is an additional discount on tags for items we have purchased. I spent half a day here. And we didn't buy much. We're 50 percent good at North Face in a nearby Lotte outlet."
selina,3,1455,콘센트? 내 첫 방문이야. 그러나 큰 브랜드가없는 브랜드 샵은 많지 않습니다. 가격도 아울렛 가격이 아니었다.,An outlet? It's my first visit. But there aren't many brand shops without a big brand. The price was not the price of the outlet either.
Shufen C,4,1455,쇼핑하기에 훨씬 더 좋고 더 큰 장소 당신이 쇼핑 할 수있는 3 건물. 롯데 공장 아울렛은 바로 옆에 있습니다. 거기에 시간을 낭비하지 마라.,A much better place to shop and a much bigger place to shop 3 buildings where you can shop. Lotte factory outlet is right next to it. Don't waste your time there.
Waron S,5,1455,"기본적으로 한국에서 쇼핑을 계획하는 경우 먼저 여기에 오십시오. 주변의 다른 장소와 비교할 때, 나는 마리오가 커버리지와 가격면에서 최고가되는 것을 찾습니다. 그것은 약간 혼잡하지만 그것은 예상됩니다. 총 3 개의 건물이 연결되어 있습니다. 가격은 옆집의 롯데 아울렛과 동일하지만 마리오는 더 많은 브랜드와 선택권을 가지고 있습니다. 나는 적어도 3 시간 + 여기에 최선의 거래를 사냥하는 것이 좋습니다.","Basically, if you plan to shop in Korea, come here first. Compared to other places around me, I find Mario the best in terms of coverage and price. It's a little crowded but it's expected. A total of three buildings are connected. The price is the same as the Lotte outlet next door, but Mario has more brands and options. I prefer to hunt for at least 3 hours + the best deal here."
Yolwin Jed P,3,1455,"한국 브랜드에 좋은 제품 코치, 구찌, 프라다와 같은 몇몇 서양 브랜드를 이곳에서 찾을 수 있다고 생각했기 때문에 실망했습니다. 그러나이 아울렛 몰에는 주로 한국 브랜드가 있습니다. 아디다스 나 나이키와 같은 신발 옵션도 그다지 광범위하지 않았습니다.","I was disappointed because I thought I could find some Western brands here, such as good product coaches, Gucci, and Prada for Korean brands. However, this outlet mall mainly has Korean brands. Shoe options such as Adidas and Nike weren't that extensive."
taitaichu2000,4,1455,"쇼핑 여행하기 매우 쉽고, 더 많은 상점과 더 많은 행상인 지역 (홍콩보다 좋은 제품, 좋은 품질)","an area that is very easy to go shopping, more stores and more peddlers (gooder than Hong Kong, good quality)"
NobodySeesTheShow,2,1455,"패스 브랜드는 미드 레인지 (mid-range) 또는 편협 (pararochial) 브랜드이며, 가격은 인상적이지 않으며 거리의 맞은 편에있는 현대 백화점과 가격 및 선택면에서 비교할 수 있습니다. 진정한 가치 제안처럼 느껴지지 않습니다. - 지하 몰 / 스트리트 마켓에 값싼 스틱을 원하는 경우. 이웃은 지루하고 부팅하는 데 방해가됩니다. 아니야.","Pass brands are mid-range or pararochial brands, whose prices are not impressive and can be compared in price and selection with Hyundai Department Store on the opposite side of the street. It doesn't feel like a real value proposition. - Underground Mall / You want a cheap stick in the street market. Neighbors are bored and prevent booting. No, it's not."
Deardo H,4,1455,"쇼퍼홀릭 꼭 방문해야 합니다. 위치 파주 콘센트에 비교할 경우. 가격 파주 컬렉션을 파주시 그러나 가격 및 현명한 여기서 상점이 더 큰 아니라 비교한 약간 비쌉니다. 우리가, 무료 주차장. 오퍼레이터 일부 기술 오류. 그래도 좋아요! 오. 롯데 콘센트에 너무 근처에 마리오 출구 바로 옆에 있습니다.","Shopperholic must visit. When compared to location Paju outlet. Please sell us the price Paju collection, but the price and wisdom here are not bigger but slightly more expensive compared to the store. We, free parking. Operator Some technical errors. But that's fine! Oh. It's too close to the Lotte outlet, right next to Mario's exit."
Prinster A,4,1455,항목의 수입니다. 수많은 선택에 많은 훌륭한 옷 가격도 상당히 많은 돈이 정말 편리한 지하철 할 수 있는 좋은 레스토랑이 있는 영화관.,Number of items. A movie theater with a good restaurant where you can make a lot of choices and pay a lot of money for nice clothes.
Foodie_Ginger,1,1455,"아무것도 구입 그렇게 한 시간과 장소의 두꺼운 긴 소매 이 갖추어져 있다. 최신 유행하는 옷을 저렴한 가격 때문인지 않거나 유출구. 기대하지 않는 일반적인 사람들이 우리를 찾는 모든 브랜드 이름 및 표준 프리미엄 아울렛, 아마 앞으로 가치가 있는 건물의 몇 가지 링크 등이 있어서 서로 합쳐저셔.","Buy nothing. It's equipped with thick long sleeves of the hour and place that you did that. Maybe it's because of the low price of trendy clothes or an outlet. There are all the brand names and standard premium outlets that ordinary people don't expect to find us, maybe some links to buildings of value in the future, so we combine them together."
DanChoo,3,1455,"거대한 쇼핑몰 대규모 쇼핑몰, 많이 사. 푸드 점이 너무 중지하고 을 맞물림연결. 가격은 조금 저렴하다, 저수지 를 판매하지만, 좋은 매매.","Big shopping mall. Big shopping mall. Buy a lot. Food stop too much and engage. It's a little cheaper, it sells reservoirs, but it's a good bargain."
