u_id,u_rate,p_id,review,review_en
순늉,4,1338,여유 바로 앞 오설록티하우스 보다 사람이 적습니다. 브런치도 팔고 차도 팔고 브런치 먹고 휴식하기 좋은 카페같습니다. 아이들은 비누체험 및 엽서만들기등 다양한 것들이 많네요...오설록티하우스 바로 옆인데 분위기가 여기가 더 괜찮은거 같아요.,"Fewer people than the O'Sulrock House right in front of the margins. It seems like a good cafe to sell brunch, tea, brunch and rest. Children have a lot of things like soap experience and postcard making.It's right next to the O'Sullock House, but I think the atmosphere here is better."
Seoyoung Y,4,1338,오설록 옆 조금 한적한 곳 오설록 뮤지움 옆에 있어 오설록 보다 조금 덜 붐벼요. 하지만 음식이나 화장품 구경은 이니스프리가 훨씬 좋아요. 1시간 정도 걸리는 비누 만들기 체험도 즐겁습니다.,"It's a little quiet next to Oseolok. It's a little less crowded than Oseolok because it's next to the Oseolok Museum. But Innisfree is much better for food and cosmetics. Making soap, which takes about an hour, is also fun."
938yeseulk,3,1338,감귤 빙수가 그저 그랬음 한라산의 모양을 본따 만든 감귤 빙수는 맛이 평범했고 인테리어도 그다지 특별할 게 없음. 한쪽에서 비누 만들기를 진행하는 것 같던데 어린 아이들에게는 좋은 경험이 될지도.,"The tangerine shaved ice, which was made after the shape of Hallasan Mountain, tasted ordinary and its interior was not that special. It seems like you're making soap on one side, but it might be a good experience for young children."
조욘,3,1338,"정말 자연과 어우러지게 잘 꾸며놓은 곳 오설록 티뮤지엄을 들리는 김에 들리기 좋아요! 아니, 오히려 이니스프리 제주하우스 들리는겸 오설록을 슬쩍보고오는게 좋아요. 이니스프리 제주하우스는 화장실까지 잘 꾸며 놓았을 정도로 볼게 많아요! 제주에만 파는 화장품도 있고 (물론 사와서 잘 쓰진않지만! ㅎㅎ) 체험거리도 있구요. 앞에 오설록 녹차 밭이 있는데 정말 넓고 이쁘더라구요. 사진찍기도 정말 좋습니다. 하지만 뚜벅이 여행자에게는 생략을 해도 괜찮을만한 곳인것 같습니다. 물론 대중교통을 이용해서도 갈 수 있지만 버스를 한시간 넘게","It's a great place to visit while listening to the Oseolok Museum, which is well-decorated in harmony with nature. No, it's better to visit Innisfree Jeju House and take a peek at Oh Seol-rok. Innisfree Jeju House has so many things to see that it even decorated the bathroom! Some cosmetics are sold only in Jeju (of course, I don't use them often! There are things to experience. There was a green tea field in front of me and it was really wide and pretty. It's really nice to take pictures. But I think it's a good place to skip for travelers. Of course, you can use public transportation, but you can take the bus for more than an hour."
joywoong,5,1338,"티뮤지엄 보다 여기가 더 트렌디하고 멋집니다. 기업에서 꾸민 곳이라 기대 안했는데 매장이 너무 멋지고 커다란 창으로 보이는 풍경도 환상적입니다. 게다가 까페에서는 다른 곳에서 맛보기 힘든 개성있는 음료수가 한가득. 다 먹어보고 싶었지만 입이 둘이라서. 오설록 티뮤지엄은 까페에 사람이 너무 많아 앉기도 힘든데, 이 곳은 그나마 조금 여유가 있었습니다. 직접 비누 만들기 같은 체험도 가능해서 아이들이 시간 보내기도 좋아 보였습니다.","This place is more trendy and cool than the T-Museum. I didn't expect this place to be decorated by a company, but the store is so nice and the view that it looks like a big window is fantastic. Besides, there are many unique drinks that are hard to taste elsewhere in the cafe. I wanted to try them all, but I have two mouths. It's hard to sit in the cafe because there are too many people, but this place was a little more comfortable. Children seemed to be able to spend time because they could experience making soap by themselves."
졍,5,1338,"오설록티뮤지엄 바로옆 오설록 티 뮤지엄 방문했다가 들렀던 이니스프리 제주하우스. 하우스 안에 까페도 있고 직접 손으로 수제비누도 만들수 있고 제품 종류가 많아서 그게 좋았던 것 같아요. 저는 가서 디퓨저 구매 했는데, 집근처에서는 그 향이 다 없었던 것 같은데 분위기도 좋고 직원들도 친절해서 좋았어요","The Innisfree Jeju House, which I visited after visiting the Oseolok Tea Museum right next to the Oseolok Tea Museum. There is a cafe in the house and you can make handmade soap by yourself. I think that was good because there are many kinds of products. I went and bought a diffuser, but I didn't think there was a scent near my house, but the atmosphere was nice and the staff was kind."
zizibe9505,3,1338,"제주스러운 느낌은좋은데,사람이 너무 많아 제주스러운 느낌이 좋은데 관광객이 너무 많아 구경하기 힘들정도에요. 비누만들기 체험도 괜찮고 다 좋은데 사람이 많아서 정신없네요. 오설록 갔다가 들르기 좋아요.","I like the feeling of Jeju, but I like the feeling of Jeju because there are so many people, but it's hard to see because there are so many tourists. Making soap is good and everything is good, but it's hectic because there are so many people. It's good to stop by."
ryuskywalker,4,1338,"예쁜 인테리어와 맛있는 메뉴 오설록 티하우스와 붙어있는 이니스프리 제주 하우스. 이니스프리 화장품도 같이 판매하고 있고, 한켠에는 DIY수제 비누 체험관도 있다. 카페 메뉴는 제주 특산물로 만든 독특한 것들이 있는데, 그중 당근주스와 더불어 바나나우도땅콩두유 강추. 진심 이거 너무 맛있다.... 아무 생각없이 시켰다가 혼자 3잔 마신듯.","Innisfree Jeju House with beautiful interior and delicious menu Ohsulok T-House. Innisfree cosmetics are also on sale, and there is a DIY handmade soap experience center on the side. There are some unique Jeju specialties on the cafe menu. Along with carrot juice, banana milk is also highly recommended. Seriously, this is so delicious... It's like I ordered 3 cups of coffee without thinking about it's like I drank 3 cups alone."
Aehee P,4,1338,갈수록 사람들이 많아지네요. 처음 갔을 때보다 사람들이 더 많아져서 이제 좀 정신이 없네요. 녹차밭을 바라보면서 한적하게 브런치를 즐기기에 좋은 곳이라고 생각했는데 이제는 너무 복잡해요.,"There are more and more people. It's a bit chaotic now because there are more people than when I first went. I thought it was a good place to enjoy brunch while looking at the green tea field, but now it's too complicated."
헬레나향,5,1338,제주스러운 청량한 느낌의 이니스프리샵 제주 오설록 옆 낮은 언덕에 위치한 이니스프리 샵입니다. 아모레계열사들이기 떄문에 오설록과 스토리의 일관성이 있어요. 이니스프리가 제주도에 근거하여 자연주의를 표방하고 있기에 더더군다나 아름답고 세련되게 꾸며진 곳이죠. 천연비누를 만들 수 있는 체험존이 있는데 항상 사람이 많아요. 아이들도 체험하기 좋아서 제주도에만 가면 들릅니다. 각종 향을 테스트해볼 수 있는 공간도 있구요. 간단한 차와 먹을거리들도 팔고 있어요. 옆쪽으로 펼쳐진 녹차밭 뷰도 정말 멋지죠. 추천하는 공간입니다.,"Innisfree Shop with a Jeju-style refreshing feeling is Innisfree Shop located on a low hill next to Jeju Oseolok. Oseolok and the story are consistent because of the Amore affiliates. Innisfree is advocating naturalism based on Jeju Island.I'm a beautiful and stylish place. There is an experience zone where you can make natural soap and there are always a lot of people. It's good for children to experience, so they stop by Jeju Island only. There is also a space where you can test various scents. They also sell simple tea and food. The green tea field view on the side is amazing. This is the recommended space."
Diviva,1,1338,"지루하고 친절한 직원 이니스프리 제품을 구입하기 위해 여기에 오려면, 제품이 명동에서 찾을 수있는 것보다 훨씬 적습니다. 여기에서 유일한 매력은 비누 만들기 경험과 작은 차 농장입니다. 위치가 없습니다-여기에서만 판매되는 제품 만 있습니다. 매우 한정된 상품 판매. 직원들은 친절하지 않으며 항상 긴 얼굴을 당기고 있습니다. 방문 할 가치가 없습니다.","To come here to buy a boring and kind employee Innisfree product, there are far fewer products than you can find in Myeongdong. The only attraction here is the experience of making soap and a small tea farm. No location.-We only sell products here. a very limited sale of goods The employees are not friendly and always pull their long faces. It's not worth visiting."
beeling2018,4,1338,"1에서 3 경험 우리는 같은 지역에서 차 농장, 차 및 이니스프리 제품 쇼룸 및 카페를 볼 수 있기 때문에 1 경험에서 3이라고 불렀습니다. 좋은 제품, 음식 및 서비스가있는 곳입니다. 그것은 나에게 기억에 남는 경험이며 나는 그것을 매우 즐겼습니다!","1 to 3 Experience We call it 3 from 1 experience because we can see tea farms, tea and innisfree product showrooms and cafes in the same area. It has good products, food, and services. It was a memorable experience for me and I enjoyed it very much!"
JooS,5,1338,"편안한 분위기와 재미있는 워크샵 차 농장 옆에 자리 잡은이 아름답고 편안한 카페를 좋아하십시오. 아이들은 DIY 비누와 버블 폭탄 제작 워크샵을 즐겼습니다. 세트당 15,000 원으로 키트를 구매하면 다음 30 분 동안 반죽하고 DIY 과정을 즐길 수 있습니다. 온 가족을위한 재미있는 활동. 케이크와 음료도 v 좋습니다! 추억의 장소!","Enjoy a beautiful and comfortable cafe located next to a comfortable workshop tea farm. The children enjoyed DIY soap and bubble bomb making workshops. If you buy a kit for 15,000 won per set, you can knead it for the next 30 minutes and enjoy the DIY process. Fun activities for the whole family. Cake and drinks are good too! A place of remembrance!"
zyy,5,1338,재미와 치료 경험 폐관 시간 2 시간 전 오후 4 시경에 방문했지만 모든 것이 가능했습니다. 우리는 DIY 비누 제조와 목욕 폭탄 제조를 시도했습니다. 세금 환급도받을 수 있으므로 여권을 지참하십시오. DIY 세션은 매우 즐거웠으며 어린이에게는 훌륭한 경험이었습니다. 이니스프리 하우스는 작지만 매우 잘 관리되고 치료 적입니다. 얼굴 및 피부 관리를 위해 다양한 이니스프리 제품을 판매합니다. 카페 음료와 디저트도 훌륭했으며 차를 마시 러 가야 할 가치가 있습니다.,"Fun and treatment experience Two hours before closing time, I visited around 4 p.m., but everything was possible. We tried to manufacture DIY soap and bath bombs. You can also get a tax refund, so please bring your passport with you. The DIY session was very enjoyable and a great experience for children. Innisfree House is small but very well managed and therapeutic. We sell a variety of Innisfree products for facial and skin care. Café drinks and desserts were great, and it's worth a cup of tea."
Swee Cheng,4,1338,즐거운 방문 지난달 우리는 Yeha와 함께하는 제주 에코 & 역사 서해안 투어에서 서귀포에있는 이니스프리 제주 하우스를 방문했습니다. 이니스프리 화장품의 주력 매장이며 바로 옆에 Osulloc Museum & Cafe가 있습니다. 이것은 천연 성분으로 만들어진 모든 스킨 케어 및 미용 제품을 얻을 수있는 좋은 장소입니다. 장소의 디자인과 가구는 매우 달콤하고 세련되고 햇빛이 비치고 전체 장소를 밝게 해주는 충분한 길이의 창문으로 세련되게 완성되었습니다. 방문객들을위한 종이와 우표가있는 코너가 있습니다,"Last month, we visited Innisfree Jeju House in Seogwipo on Jeju Eco & History West Coast Tour with Yeha. It is the main store of Innisfree cosmetics and there is Osulloc Museum & Cafe right next to it. This is a good place to get all skin care and beauty products made of natural ingredients. The design and furniture of the place are very sweet and refined, with a window of sufficient length to illuminate the whole place with sunlight. There is a corner with paper and stamps for visitors."
FaizalP61,4,1338,좋은 음식과 비누 키트 비오는 날에 DIY 비누 키트를 사용하여 비누를 만들기 위해 방문했습니다. 다양한 모양과 향기로 자신의 비누 바를 매핑 할 수 있습니다. 레스토랑은 흥미로운 요리와 음료로 매우 좋습니다.,Good food and soap kit I visited to make soap using DIY soap kit on rainy days. You can map your soap bar with various shapes and scents. Restaurants are very good for interesting dishes and drinks.
SerCh,1,1338,"수리를 위해 휴관 6 월 4 일에이 장소를 방문했지만 수리를 위해 닫혔습니다. 운 좋게 그 옆에, O'sulloc Tea 상점과 박물관이있다. 그러나이 장소는 혼잡스럽고 화장실은 제주 전체에서 가장 악취가 난다. 그것을 건너 뛰고 한국의 다른 곳에서 Innisfree를 구입하십시오.","I visited this place on June 4th, when it was closed for repair, but it was closed for repairs. Luckily, next to it, there is an O'suloc Tea store and a museum. However, this place is crowded and the bathroom is the most stinking place in the whole of Jeju. Skip it and buy Innisfree elsewhere in Korea."
Jesslynn G,1,1338,수리 마감 2019 년 6 월 7 일에 방문하여 2019 년 9 월까지 수리를 위해 폐쇄되었다는 것을 알아 냈습니다. Thankfully 히 우리는 didnt한다 그렇게 비웃는 여행을 할 정도로 그것 옆에 Osulloc 차 박물관이 바로 있었다!,"The repair deadline was June 7, 2019 to discover that it had been closed for repair until September 2019. Thankfully he. We diddnt. There was the Osulloc Tea Museum right next to it so much as to make such a sneering trip!"
Tifany E,3,1338,"너의 제품을 사용하지 않는다면 흥미로운 것은 아무것도 .. 나는이 제품을 사용하는 사용자에게이 제품을 방문 할 것을 강력히 권하지 만, 거래가 콘센트보다 좋을 것이라고 기대하지는 않습니다.","If you don't use your product, there's nothing interesting. I strongly recommend that users of this product visit this product, but I do not expect a deal to be better than an outlet."
Leon,1,1338,"당신이 당신의 자신의 DIY 비누를 만들고 싶지 않는 한 올 것이다 점이 없다 부산, 대구, 서울의 무상 상점과 비교할 때 가격이 비싸기 때문에 구매하는 것이 어렵지 않습니다. 실제로 오슬록 차 박물관 (O'sulloc Tea Museum)과 가깝습니다. TLDR : 너의 시간 가치가 없어, 제주도 너무 아름다워 어딘가에!","Come as long as you don't want to make your own DIY soap. It is not difficult to buy because it is expensive compared to free shops in Busan, Daegu, and Seoul. It's actually close to the O'sulloc Tea Museum. TLDR: It's not worth your time, Jeju Island is so beautiful somewhere!"
carbs_at_night,1,1338,실망! 내가 본 5 성급 리뷰 모두가 너무 실망 스러웠다. 나는이 장소를보기를 고대하고 있었다. 기본적으로 가격이 비싼 평범한 음식과 차를 제공하는 Innisfree 상점입니다. 나는이 장소를 추천하지 않는다.,"Disappointed! All of the five hasty reviews I saw were so disappointing. I was looking forward to seeing this place. Basically, Innisfree stores offer expensive, common food and tea. I don't recommend this place."
EssaJtan,5,1338,"좋고 차분한 내가 키트와 함께 비누를 만들어야하는 곳은 꽤 평온한 곳이다. iPad (English, Chinese 포함)에서 영어 설명서로 쉽게 할 수 있습니다. 그들의 벚꽃 박하 추가하고 아름답게 만들어진 hallabong 디저트했다. 특히 Innisfree 사용자를 위해 방문하기 좋은 곳.","The place where I have to make soap with a kit is quite tranquil. It is easy to do with an English manual in iPad (including English, Chinese). Their cherry blossom mints were added and beautifully made hallabong desserts. A good place to visit, especially for Innisfree users."
Erico2709,2,1338,제품을 사용하는 경우에만 자신의 제품을 사용하고있는 여성들에게이 제품은 그 제품을 위해 반드시 멈추어야한다고 생각합니다. 그렇지 않으면 나는 이것을 놓치지 않을 것입니다.,"For women who are using their products only when using them, I think this product must be stopped for that product. Otherwise I won't miss this."
emscheong,3,1338,"제주 전용 제품 수령 오설록 차 박물관 근처의 이니스프리 제주 하우스에는 카페와 상점이 있습니다. 그 선택은 훌륭하지 않으며 무료 샘플을 제공하지 않지만 일부 제주에만 점수를 매길 수 있습니다. 틀림없이이 제품들이별로 없었습니다. 명주로 가면 지갑에 훨씬 더 만족스럽고 쉽게 갈 수 있습니다. 아니면 DIY 비누 만들기 활동 (상점에서 키트를 판매하기 때문에 직접 할 수도 있음)을 들러보고 싶으면 도시의 번잡함을 벗어나는 평화로운 방법 인 것 같습니다. 나는 Innisfree 제품을 좋아해서 들러 보지 않았지만,","Receiving products exclusively for Jeju, Innisfree Jeju House near the Oseolok Tea Museum has cafes and shops. The choice is not great and we don't offer free samples, but only some Jeju Island can be scored. I'm sure there weren't many of these products. If you go to Myungjoo, you're much more satisfied with your wallet and it's easier to get there. Or if you want to stop by DIY soap making activities (you can do them yourself because they sell kits at stores), it's a peaceful way out of the city's hustle and bustle. I like Innisfree products so I didn't visit them."
Shufen C,1,1338,여기에 시간 낭비하지 마라. 제주에서 많은 흥미로운 곳을 방문 할 수 있습니다. 제한된 범위의 제품. 실망. 그것이 내가 낮은 점수를주는 이유입니다. 비누 만들기? 모든 방송국이 꽉 찼습니다. . 선반에서 날아 다니는 제품은 보지 못합니다. 쇼핑을 많이하면서 사람들이 상점을 벗어나는 것을 보지도 않습니다. 징후를 알려라! 옆집에가. 오술록 차 박물관. 먹고 거기서 보내십시오. . .,"Don't waste your time here. You can visit many interesting places in Jeju. Limited range of products. Disappointed. That's why I give low scores. Making soap? All stations are full. I can't see the products flying on the shelves. While shopping a lot, I don't even see people leave the store. Let me know the signs! Next door. The Osulok Tea Museum. Eat and spend there. . . . ."
bjklms,5,1338,"유기 비누 만들기 작업장 및 녹차 간식 비누 만들기 워크샵은 아이들과 커플에게 재미 있고 재미 있습니다. Innisfree Jeju House는 유명한 O'Sulloc 녹차 옆에 있으며, 차 농장에서 비누 만들기 워크샵, 차 휴식 및 사진 작업을하기 위해 최소한 2 시간에서 3 시간 정도는이 두 장소에서 보낼 수 있습니다.","Organic soap making workshops and green tea snack soap making workshops are fun and fun for children and couples. Innisfree Jeju House is located next to the famous O'Sulloc green tea, and you can spend at least two to three hours on tea farms for soap making workshops, tea breaks, and photography."
Vivien F,5,1338,"내 fav 장소! 우리가 여기에 도착하기 위해 버스를 타 았던 이래로 우리가이 장소에 도착하는 것은 잠시했다. 장소는 우리가 거기에서 점심을 먹는 정말로 조용하고 평온하다. 그러나, 일부 소녀들은 흥분을 상상할 수 있도록 사진을 찍고 있습니다. 웃음! 또한 Hallabong 주스와 같은 다른 매장에서는 사용할 수없는 일부 Innisfree 제품을 구입할 수 있습니다. 나는 내가 더 사지 않았다는 것을 후회했다! 다음에, 나는 더 살 것이다! = P","My fav place! It's been a while since we took the bus to get here. The place is really quiet and peaceful where we have lunch there. However, some girls are taking pictures so that they can imagine their excitement. Laughter! You can also purchase some Innisfree products that are not available in other stores such as Hallabong Juice. I regretted that I didn't buy more! Next time, I will live more! = P"
XUANLIN,4,1338,"점심을 먹고 DIY 비누를 만들었습니다. 참조 용으로 첨부 된 메뉴. 우리는 다이버 세트, 눈 볶음 차 자몽, 카놀라 꿀 라떼를 주문 했습니까? 아주 맛있어! 비누 세트는 15,000 원입니다!","I made DIY soap after lunch. A menu attached for reference. Did we order a set of divers, fried snow tea grapefruit, and canola honey latte? It's very delicious! A soap set costs 15,000 won!"
JungleTraveller,4,1338,"음료와 먹거리를위한 평화로운 장소 뒤에서 또는 Osulloc 차 박물관 Innisfree 집입니다. 이것은 마실 것과 작은 식사를 먹는 훨씬 더 평화로운 장소 다. 그러나 불행하게도, 우리는 Osulloc에서 그러므로 우리 음료를 인식하지 않고 있었다. 그러나 평화로 웠기 때문에 우리는 여기에서 또 다른 마실 것을 마셨다. 그리고 우리는 평온을 필요로했다. 우리가 Osulloc에서 Innisfree까지 30 걸음 걸었다 고 귀엽다. 우리는 뱀이 있다는 신호를 보았다. . . 우리는 군중과 소음의 양으로 생각할 것입니다, 뱀은","Behind a peaceful place for drinks and food, or at the Osulloc Tea Museum Innisfree House. This is a much more peaceful place to drink and eat small meals. Unfortunately, however, we were therefore not recognizing our drinks in Osulloc. But because we had peace, we drank another drink here. And we needed peace. We walked 30 steps from Osulloc to Innisfree and cute. We saw a sign that there was a snake. . . . . we would think of it as the amount of crowd and noise, the snake."
Zac C,3,1338,작은 장소 오슬록 차 박물관과 비교하면 껍질을 벗긴다.하지만 그들은 나란히 서있다. 기프트 샵의 제품은 널리 사용되는 이니스 프리 (Innisfree) 페이셜 제품입니다.,Peel off the skin compared to the small place Oslo tea museum.But they are standing side by side. Gift Shop products are widely used Innisfree facial products.
Jaclyn Rosa,5,1338,"비누 만드는 세션 재미 나는 이 곳을 SOAP 제공하는 소리가 나는 즉시 것입니다. 사실 꽤 재미, 15K-자료를 구입할 수 있습니다3 기본, 3 ppl 함께 공유할 수 있습니다. Tablet 지침에 따라 쉽고 15내에 20분 합니다. 사진을 찍을 수 있는 작은 차 농장.","Soap making session. It's as soon as you hear the sound of SOAP providing this fun place. In fact, it's quite fun, you can buy 15K-materials.3 Basic, 3 ppl can be shared together. Follow the Tablet instructions for 20 minutes within 15 minutes. A small tea farm where you can take pictures."
travellero23,4,1338,방문하기 좋은 이 우리가 방문한 첫 번째 장소입니다. 매우 흥미로운 비누 만드는 프로그램을 시도했습니다. 녹차 필드를 모두 멋진,This is the first place we've visited. I tried a very interesting soap-making program. All green tea fields are wonderful
putriizwaniza,5,1338,"아름다운 카페 나는 다른 사람들이 언급한 것을 반복하지 않습니다. 개인적으로 저는 이 곳을 좋아하 한다. 동안에 나는 봄 4월 2017, 날씨는 완벽했다. 음식은 아름답게 제시, 라떼 맛있을 것 였다. 채소 는 그 음식을 장식하는 - 가치가 있습니다! 내 친구들과 내가 야외에서 하는 아침 식사, 차가 내려다 보이는 농장. 스킨 케어 제품의 판매 독점 이 있는, 몇 가지 사 길 정말 잘했다고 생각. 제주도에 방문한다면 꼭 다시 갈 수 있었어요.","Beautiful cafe I don't repeat what other people have mentioned. Personally, I like this place. During the spring, April 2017, the weather was perfect. The food was beautifully presented, and the latte would be delicious. Vegetables are worth decorating the food! Breakfast that my friends and I have outdoors, a farm overlooking a car. I think I did a really good job buying some of the things that have exclusive sales of skincare products. If I visit Jeju Island, I could definitely go again."
Piggogo,3,1338,"즐거운 카페 분위기 좋은 카페가 많은 사람들이 아침에 있었다. 전망도 즐길 수 있었는데 정말 아늑한 벽난로 카운티까지. 검은색 돼지 고기 소시지 도 나쁘지 않았다. 이 곳은 사람이었는데, 그가 많은 멋진 것일 것이다. 안에 들어 있는 비누를 직접 만들 수도 한번 하지 않았다. 나같은 제품. 저는 구입하지 않은 모든 처럼 같은 서울에 없는 거래. 그래서 모든 방법을 확인하지 않았다 는 도시의 마지막까지.","There were many people in the morning who had a pleasant cafe atmosphere. I could have enjoyed the view, and it was really cozy up to the fireplace county. Black pork sausage wasn't bad either. This place was a man, and he must be a lot of cool stuff. I never made my own soap inside. A product like me. I'm not in the same Seoul as everyone I didn't buy. So to the end of the city that didn't check all the ways."
