u_id,u_rate,p_id,review,review_en
TERRGH,5,1007,한국 최고 대학 서울 시내에서 외관이 가장 예쁜 대학교 같습니다. 현대적인 건물과고풍스러운 건물이 함께 있고 이러한 건물들이 정문과 가깝게 있어서 관광하기 좋습니다.,"The best university in Korea looks like the prettiest university in downtown Seoul. Modern and antique buildings are together, and these buildings are close to the main entrance, so it is good for sightseeing."
형근 김,5,1007,이화여대 서울 시내 관광하다 한 번 들리면 좋을 것 같습니다. 지하철로는 2호선 이대역으로 가면 정문이 나오고 신촌역으로 가서 세브란스 병원 건너 편으로 후문이 있습니다. 캠퍼스가 예뻐 사진 찍기 정말 좋습니다!,"It would be nice to stop by while touring downtown Seoul at Ewha Womans University. If you go to Ewha Womans University Station on Line 2, you will find the main gate, and you will go to Sinchon Station and cross from Severance Hospital. The campus is so pretty that it's great to take pictures!"
비온디산디,5,1007,관광명소 같은 느낌 규모가 큰 특이한 건물 구조가 매력적이다. 외국인 친구들을 데리고 갔었는데 어떻게 학교가 이렇게 멋있는지 감탄을 그치지 못했었다. 뿌듯하면서도 자랑스러운 기분.,"The unique structure of the building, which has a large scale of feeling like a tourist attraction, is attractive. I took my foreign friends with me, but I couldn't stop admiring how the school was so cool. a proud yet proud feeling"
SOO. LEE,4,1007,시간 한적 할 때 시간나면 들리곤 한다 ㅡ. 시대적 건물과 옛 정취를 느낄 수 있는 곳이기도 하고 곳곳 미술관 커피숍 강의실등등이. 이젠. 관광객이 먼저 찿는 곳이 되어. 자랑스럽다 ㅡ. 서울.코스를 뽑으라면. 이곳도 빠져서는 아니 될 정도로. 맘에 가득 품는 곳이다 ㅡ. 좋다 ㅡ. 다시. 오라면 와야죠 ㅡ.,"When I have time, I'll stop by when I have time. It's a place where you can feel the buildings of the times and the atmosphere of the past, and there are art galleries, coffee shops, lecture rooms, etc. Now. Become a tourist attraction. I'm proud -. If I had to pick a course in Seoul. To such an extent that this place should not be left out. It's a heart-filled place. Good. - Again. You should come if you want."
DragonT,4,1007,외국인이 많은 은근 투어장소 도서관 및 학교 건물이 서양식으로 나름 운치 있으며 조용히 길따라 걸을수 있는 히든 워킹 스팟도 있음. 외국인 관광객이 꽤 많은편.,"There is also a hidden walking spot where many foreigners can walk along the street quietly, with the western style of the library and school buildings. There are quite a few foreign tourists."
muzicrabeat,4,1007,놀거리는 많지만 학교는 관광지가 아니다. 이대앞은 홍대앞처럼 놀거리 먹거리가 많다. 그런데 홍대는 학교에 비집고 들어오는 관광객이 별로 없는데 이대는 왜 외국 관광객들이 삐집고 들어오는것인가? 거리도 홍대앞보단 좀더 명동 섞인 느낌이 난다. 중국인이 많아서 그런갑다.,"There are many things to play, but school is not a tourist destination. In front of Ewha Womans University, there are many things to eat to play, just in front of Hongdae. By the way, when there are not many tourists in Hongdae, why are foreign tourists poking into the school? The streets also feel more mixed with Myeong-dong than in front of Hongdae. It is because there are many Chinese people."
jiyeonk158,5,1007,"이대 빵투어 대학교앞이라 맛집,쇼핑으로 저렴한 곳이 많아 중딩고딩이 많습니다. 그리고 빵집이 주변에 많아요","There are many middle and high school students in front of Ewha Womans University's bread tour university, so there are many cheap places for restaurants and shopping. And there are many bakeries around."
sodal00,3,1007,왜 이대가... 왜 이대가 중국사람들의 관광코스가 되었을 까요? 여대가 신기한가? 정문에서 왜케 사진을 많이 찍어대는지 ㅎ 들어가기가 힘들더군요,Why are you... Why did it become a tour course for Chinese people? Am I fascinated by the women's college? Why do you take so many pictures at the front door? It's hard to get in.
nanal78878,5,1007,대학교 학생들이 공부하는 학교인만큼 몰래 카메라로 촬영을 하거나 큰소리로 떠들거나 강의실에 난입하는 등의 행위는 하지 말아야 합니다.,"Since it is a school where university students study, they should not film secretly, make loud noises, or break into the classroom."
봉기 문,4,1007,방문기 지금은 많이 변했어도 이대는 모든 남성들의 로망이지요. 젊은 지성들의 웃음소리와 이야기 소리만 들어도 젊어지는 듯 합니다.,"The visit period has changed a lot now, but this is the dream of all men. The sound of laughter and stories from young minds makes me feel younger."
younggoung,5,1007,"학교 건물들이 예뻐요~ 근처 구경거리도 많아요 이대역에서 도보로 이동 가능하고, 주변에 카페, 맛집, 옷가게들이 많아 좋아요~ 학교 건물들도 예쁘고, 관련 기념품도 구매할 수 있어요.","The school buildings are pretty. There's a lot of things to see around here. You can walk from Ewha Womans University Station, and there are many cafes, restaurants, and clothing stores nearby, so it's good. The school buildings are pretty and you can buy souvenirs."
Jelsomina,4,1007,오래된 역사를 자랑하는 대학교 오래된 역사를 가진 이화여자대학교입니다. 예전에 이대앞에서 쇼핑할 것들이 많았었지요. 한번쯤 방문해 볼만한 곳입니다.,It is Ewha Women's University with a long history. There used to be a lot of shopping in front of Ewha Womans University. It's a good place to visit at least once.
성희 소,5,1007,중국인들 많은 것 빼고는 그레잇~~! 이대에 학생들을 눈요깃거리로 보러가는 그런 이상한 사람들은 없겠죠...? 명문대에 방문할 목적으로 가보는 것은 좋아요! 추천합니다ㅎㅎ 주위에 맛집도 많고 예쁜 디저트집도 많아요ㅎㅎ,Great~! Except for a lot of Chinese people! I'm sure there aren't any weird people in this university who go to see their students for a feast. It's a good idea to go to a prestigious university for the purpose of visiting! I recommend it. There are many good restaurants and pretty dessert shops around.Haha
Ju-yeon Y,3,1007,리모델링 지하 리모델링으로 학교에도 스타벅스가 있게 되었어요. 도서관이 정말 이쁘고 한국의 가장 좋은 여대로 유명해요,There is Starbucks in the school due to remodeling underground. The library is really pretty and famous as the best women's university in Korea.
dkfma0657,5,1007,홍대근처라 자주 봐요 회사가 홍대인데 근처가 이화여자 대학교라 가끔씩 가서 봅니다 학교가아니라 맛집가는거긴 하지만요,"I see you often because it's near Hongdae. My company is in Hongdae, but I go to Ewha Womans University nearby. I mean, it's not school, it's a good restaurant."
Seohyeong J,4,1007,한국에서 가장 예쁜 대학 이화여자대학교는 한국에서 가장 예쁜 대학 중 하나입니다. 특히 중국 분들이 참 좋아하는데요. 학업에 지장을 주지 않을 정도의 예의를 지켜본다면 참 좋겠습니다. 홍대와도 가깝습니다.,"Ewha Womans University is one of the prettiest universities in Korea. Especially, Chinese people love it. It would be great if you could observe etiquette enough not to interfere with your studies. It is also close to Hongdae."
carrie0521,4,1007,이화여자대학교 이화여자 대학교는 일단 건축물이 독특하고 캠퍼스 자체가 커서 탁 트인 느낌이 맘에 듭니다.또한 캠퍼스에 나무가 많아 봄에는 벚꽃나무에는 벚꽃들이 가득 피고 가을에는 단풍나무가 노랗게 물드는 게 가장 큰 볼거리입니다. 외국 친구가 한국에 오게되면 경복궁 다음으로 들리는 곳입니다.,"Ewha Womans University and Ewha Womans University have a unique building and large campus, so I like the feeling of being open.Also, because there are many trees on campus, cherry blossom trees are full of cherry blossoms in spring and maple trees are yellow in autumn. When a foreign friend comes to Korea, it is the next stop after Gyeongbokgung Palace."
Stereos,3,1007,"여대 여대의 중심이죠, 주변에 쇼핑 몰과, 맛집 옷가게 들이 많아서, 좋습니다. 그래도 들어가는 건 반대.","It's the center of Women's University, and there are many shopping malls and famous clothing stores around it, so it's good. But I'm against going in."
PINKSHOW01,3,1007,쇼핑하다 놀러가보세요 이대 캠퍼스가 워낙 오래되고 나무도 많아서 여기저기 볼 곳이 많습니다. 오래된 건물들도 예쁜게 많아서 사진찍기도 좋구요. 이대 근처 쇼핑하다 잠깐 들려서 산책하기 좋습니다,"Go shopping and play. There are many places to see here and there because the campus of Ewha Womans University is so old and there are so many trees. There are many pretty old buildings, so it's good to take pictures. It's good to stop by and take a walk while shopping around Ewha Womans University."
decreekr,2,1007,"University 여자대학교입니다. 여학생만 다니는 대학이지만, 여자들만 다닌다는 것 외에 특별히 다른 대학과 다른 점도 없고, 굳이 가서 볼게 없음.","University Women's University. It's a university where only girls attend, but there's nothing different from other universities except that only women attend, and there's nothing else to see."
42bryant,4,1007,아늑한 교정. 가끔 가면 추억이 아련. 서울에서 학생시절을 보냈다면 여러 경로로 이대 교정에 갈 일이 많았을 겁니다. 정문 앞에서 여자친구를 기다리는 남학생들. 미팅 소개팅응 위해 이대앞을 찾고 근처 가게들에서 데이트를 즐기는 모습들. 그리고 최근에는 중화권에서 자식 교육 기원을 위해 단체로 마니 오는 듯 하더군요. 1~20여년 전 대비 상권이 많이 죽고 한산하지만 여전히 이대앞~신촌 연대앞~홍대입구까지는 대학생들의 추억이 아련한 곳입니다.,"Comfortable proofreading. Memories are sentimental when you go there sometimes. If you had spent your student days in Seoul, you would have had many occasions to go to Ewha Womans University campus through various channels. Boys waiting for their girlfriend in front of the main gate. Looking for a blind date in front of Ewha Womans University and enjoying a date at nearby stores. And recently, it seems like a group from China is coming to support their children's education. Compared to 1 to 20 years ago, many commercial districts have died and are quiet, but the memories of college students are still dim from the front of Ewha Womans University to the front of Sinchon Regiment to the entrance of Hongdae."
시리우드,4,1007,정말 오랜만에 방문했는데 교정이 너무 예뻤습니다. 이대 안의 영화관에 방문할 일이 있어 정말 오랜만에 방문했는데 예전보다 많이 변화된 듯한 모습도 있었고 여전히 아름다운 교정이었습니다. 야간에 방문하면 더욱 좋은 느낌입니다.,"It's been a long time since I visited, and the proofreading was so pretty. It's been a long time since I've visited the movie theater in Lee Dae-an, but it seemed to have changed a lot more than before and it was still a beautiful proofreading. It feels better to visit at night."
천막족,2,1007,"여대의 중심 건물들은 이쁜 편이지만, 관광지로 보기에는 글쎄? 주변 상권들은 잘 발달되어 있음. 그러나 상권도 이젠 이대에서 홍대로 넘어간 지 오래. 간혹 관광을 온 중국인들을 발견하기도 함. (사드때문에 최근에는 없는 편) 간단히 산책을 나오기에는, 이화여대보단 서울대가 훨씬 좋음. 서울대는 산이 있고, 주변에는 계곡도 있어서 주말 트래킹도 간단하게 하기 좋음.","The main buildings of the Women's University are pretty, but it looks like a tourist attraction. The surrounding commercial districts are well developed. However, it has been a long time since the business district moved from here to Hongdae. Sometimes I find Chinese tourists visiting Seoul National University better than Ewha Womans University for a simple walk. Seoul National University has mountains and valleys around it, so it's good to do simple weekend tracking."
Boa K,5,1007,교육기관이라는 걸 명심하고 둘러볼 것 학생으로서 학교에 무단으로 침입해서 건물 내부까지 들어가고 강의실 문을 열고 하는 몰상식한 사람들을 너무 많이 봄. 아무리 학교 경치가 아름답다고해도 교육기관이라는 사실을 유념하고 둘러봤으면 좋겠음.,"Keep in mind that it's an educational institution. As a student, I've seen too many ignorant people breaking into a school without permission, entering a building and opening a classroom door. No matter how beautiful the scenery is, I hope you keep in mind that it is an educational institution."
Karl-Styner,3,1007,"이화여자대학교 한국에서 가장 유명한 여자 대학교이자 여성 들의 지성을 담당하던 곳이다. 현재는 여러 사태 때문에 그 위상이 많이 추락해 있긴 하지만, 여대 원탑의 자리는 아직까지 굳건하다. 대학 건물들이 각각 특징을 보이듯이 이쁜 모습을 보여주고 있어서 처음에는 구경할 맛이 좀 나긴 하지만, 쉽사리 질려버린 다는 점이 단점이라 보통의 점수를 주겠다.","Ewha Womans University is the most famous women's university in Korea and used to be in charge of women's intelligence. Although the status of the women's university has been greatly reduced due to various circumstances, the original position of the women's university tower is still strong. The university buildings are pretty as each one shows its own characteristics, so it's a bit of a taste to look around at first, but the disadvantage is that it gets easily tired, so I'll give you a normal score."
진성 최,1,1007,여기 왜 가지? 작년 여름에 근처에서 모임을 갔고는 잠시 들어갔다왔는데... 왜가는지 모르겠다. 여대라서? 외국인들만? 조경이 이뻐서? 뭐 하나 걸려볼려고 해도 안되느 공간. 편의점과 화장실 들른 기억 뿐이다. 여기 갈 시간이면 그냥 집에서 쉬자. 릴렉스,"Why are we going here? I went to a meeting nearby last summer and came back for a while... I don't know why I'm going. Because it's a women's college? Only foreigners? Because the landscaping is pretty? A space where you can't even try anything. I only remember stopping by the convenience store and the bathroom. If it's time to go here, let's just rest at home. relax."
눈에서레이져빔,3,1007,신촌 하면 이대~ 명문 여대이면서 신촌의 가장 번화가~ 여대 앞이다 보니 각종 뷰티샾 부터 맛집까지~ 그냥 둘러봐도 에너지넘치는 곳~ 예전에 비해 상권이 많이 약해졌지만 그래도 신촌의 중심,"When it comes to Sinchon, it's Ewha Womans University. It's a prestigious women's university and the busiest street in Sinchon. Since it's in front of the women's university, it's from beauty shops to restaurants that are full of energy even if you just look around. Although the business district has weakened a lot compared to the past, it's still the center of Sinchon."
수수 김,3,1007,여대임 캠퍼스 예쁜 여대임 친구가 이대 대학원 다녀서 자주갔었고 공연보러도 종종 가는데요 관광지까지는 잘 모르겠네요;; 연대가 피크닉하기에는 더 좋은것같아요,A pretty female college student went to Ewha Womans University graduate school and often goes to see performances. I'm not sure about the tourist attractions.I think solidarity is better for a picnic.
고등어2015,4,1007,"아름다운 한국 최고의 대학 아름다운 한국 최고의 대학입니다. 솔직히 이보다 아름다운 곳은 없을 거예요. 명문대학인만큼 건물이 차원이 달라요, 그래서 중국인 관광객들이 너무 몰려와 사진을 찍는 모습을 볼 수 있습니다. 중국인 관광객들의 시끄러움만 빼면 완벽한 아름다움이 있는 고즈넉한 학교예요., 중국인들 좀 통제해주세요, 중국인들 좀 안 오길 바랍니다.","It's the best university in Korea. It's the best university in Korea. Honestly, there's no place more beautiful than this. As it is a prestigious university, the building is very different, so you can see Chinese tourists flock to take pictures. Except for the noise of Chinese tourists, it's a quiet school with perfect beauty. Please control the Chinese, please don't come."
Su mi L,5,1007,딸아이가 가고 싶어하는 학교 한국 근대사에 있어 중요 부분을 차지하는 대표적 여대인 이화여대~ 특히 요즘 한국정치사에 있어 주요 사건의 도화선이 되었다.,"Ewha Womans University, a representative women's university that is an important part of Korean modern history, especially in Korean political history, has been the trigger for major events."
primeana,4,1007,중국 관광객들이 선호하는 한국대학 한국에서 제일 유명한 여자대학으로 중국에서 소개되어 관광명소가 된 곳. 90년대의 칙칙한 교문은 사라지고 개방형의 멋진 입구와 건물들이 인상적이다. 주변의 식당과 카페들이 많아 쉬어가기 좋다.,"Korean University, preferred by Chinese tourists, is the most famous women's university in Korea and has become a tourist attraction since it was introduced in China. The dreary gates of the '90s disappear and the open-type fine entrances and buildings are impressive. There are many restaurants and cafes nearby, so it's good to rest."
올리브521,5,1007,이대 주차장 지하주차장이 엄청 커져서 이대나 이대앞에서 볼일있을때 굉장히 편리하다.다만 오후 10시부터는 정문쪽은 폐쇄하니 후문만 이용할수있다.,"The underground parking lot of Ewha Womans University parking lot has become so big that it is very convenient to see in front of Ewha Womans University or Ewha Womans University.However, the main gate will be closed from 10 p.m., so only the rear gate is available."
qberwy,3,1007,중국인들에게 인기많은.. 본래 대학교인데 이상하게 중국인들에게 인기 많은 관광명소입니다. 관광객들이 너무 많아 최근에는 일부 입장을 통제하고 있습니다.,"Popular with the Chinese... It was originally a university, but strangely, it is a popular tourist attraction for Chinese people. There are so many tourists that we've been controlling some of our positions lately."
Sojeong L,4,1007,조용한 영화관 이화여자대학교 내에 조용한 영화관이 있고 프랑스 영화를 많이 상영해줘서 좋아요. 물도 들고 갈 수 없을정도로 음식이나 음료에 제한적이기 때문에 서로 영화에만 집중할수 있는게 좋아요. 네이버에서 예매하면 꼭 오백원이나 천원씩 수수료로 떼가는 점이 별로에요,"It's nice to see a quiet movie theater in Ewha Womans University and a lot of French movies. It's so limited to food and drinks that you can't even bring water with you that it's good to focus on the movie. If I make a reservation on Naver, I don't like the fact that I get 500 won or 1,000 won each."
duck3222,3,1007,"이화여대 어릴때 학교 탐방 이후로 처음 가봅니다. 사실 1박2일에서 학교가 한번 소개되고 너무 궁금해서 들렸죠~ 정문에는 이화 웰컴센터라는 곳이 있어요~ 여기는 이화여대 관련 아이템을 판매하고 있는 곳이었습니다. 옷, 가방, 물병 등~~ 캠퍼스가 생각보다 많이 컸어요~ 제가 가고 싶었던곳은 이화여자대학교 광장입니다. 그냥 길이겠거니 했지만 양쪽에는 숨은 건물들이 있습니다. 출입로가 있고 사람들이 드나들수잇는 곳이에요~ 정말 규모가 커서 한참을 구경했지만.. 광장은 정말 못잊을만한 곳이었습니다.","It's my first time going to Ewha Womans University since I was young. Actually, I was so curious about the introduction of the school for 2 days and 1 night. There is a place called Ewha Welcome Center at the main gate. This was the place that sells items related to Ewha Womans University. Clothes, bags, water bottles, etc. The campus was bigger than I thought. The place I wanted to go is Ewha Women's University Square. I thought it was just a road, but there are hidden buildings on both sides. There's an access road and people can come and go. It's so big that I've been looking around for a long time. The square was an unforgettable place."
Minsun K,5,1007,외국인 방문객들이 너무 많은것같지만 그만큼 꼭 가볼만한곳 외국인 관광객들이 너무많아 학생들이 많이 불편할수도 있겠다고 생각들더라고요. 하지만 그만큼 아름다우니 많이들 가는거라고 생각합니다. 봄에 꽃이 많으 폈을땐 더 예쁘다고 하니 다음엔 봄에도 가보고싶네요,"I think there are too many foreign visitors, but I think students may feel uncomfortable because there are so many foreign tourists who are worth visiting. But I think a lot of people go because it's that beautiful. When there are many flowers in spring, they say it is prettier, so I want to go there next time."
으헤헤헤헹,5,1007,"좋은 풍경을 볼 수 있습니다. 건물 하나하나 이쁘고 좋아요 그리고 후문에 먹을거리들도 많고 살거리들도 많습니다. 봄 가을에 좋은 산책로입니다 다만 공부하는 공간이라 조용히 다니는것이 중요할 것 같습니다,","You can see good scenery. Each building is pretty and nice, and there are many things to eat and buy at the back. It's a good walkway for spring and fall. However, I think it is important to go around quietly because it is a study space."
pfllalla,5,1007,"방문하기 좋아요 학교가 크지도 않고, 캠퍼스가 예뻐서 방문하고 사진찍기에 좋아요~ 나무도 많고 산책하기에 정말 좋습니다","It's good to visit. The school is not big, and the campus is pretty, so it's good for visiting and taking pictures. There are many trees and it's really good for taking a walk."
Gooreum,5,1007,"계절의 매력을 느낄 수 있는 캠퍼스 이맘때면 싱그러운 초록잎이 캠퍼스에 가득하고, 단풍이 들 때와 봄꽃이 필때 특히 더 예쁜 곳이예요. 산책을 해도 좋고, 내부엔 음식점과 카페가 많아 여유롭게 시간을 보낼 수도 있으실 거예요. 박물관(자연사박물관, 역사관 등)과 영화관(아트하우스 모모), 콘서트홀도 있으니 문화생활에도 좋답니다!","The campus is full of fresh green leaves at this time of the year, especially when the autumn leaves fall and spring flowers bloom. You can take a walk, and there are many restaurants and cafes inside, so you can spend your time relaxing. It is also good for cultural life with museums (natural history museums, history museums, etc.) and movie theaters (art house Momo), and concert halls!"
맛부림러,3,1007,예쁜 캠퍼스지만 언덕이 높아요 ECC 안에는 식당과 영화관이 있습니다 그리고 봄에는 캠퍼스 주변에 꽃이 많이 피기 때문에 한 바퀴 돌기에 좋은 것 같습니다,"It's a pretty campus, but the hill is high. Inside ECC, there are restaurants and movie theaters. And I think it's good to go around the campus because there are many flowers around the campus in spring."
파도피아노,4,1007,싱그러운 캠퍼스의 풍경과 박물관 관람을 동시에! 이화여자대학교 캠퍼스는 대학 특유의 싱그러움과 낭만이 느껴지는 화사한 분위기를 느낄 수 있으며 캠퍼스 내에 자리잡은 박물관도 관람할 수 있어서 좋습니다. 박물관은 무료관람이 가능합니다.,"Enjoy the fresh campus scenery and museum at the same time! Ewha Woman's University campus is good because you can feel the university's unique freshness and romantic atmosphere, and you can also visit museums located on campus. The museum is open for free."
dongwookl28,4,1007,"도서관과 그 주변 산책 좋음 도서관이 멋지게 되어 있어서 구경 갔는데, 확실히 멋지고 잘 되어 있음. 책상 조명 켜면 외국 도서관 느낌 물씬 남.ㅋㅋ 도서관 위로 가벼운 산책로 있는데, 걷기에 좋음","The library and the surrounding area are nice to take a walk. I went to see because the library is so nice, but it is certainly nice and well-made. If you turn on the desk lights, it feels like a foreign library.There is a light walkway above the library, which is good for walking."
Lovejoon,5,1007,아담한 캠퍼스 지하 캠퍼스가 웅장하고 멋있습니다 학교 약도가 곳곳에 있지는 않아 지리를 찾는데 좀 어렵습니다,"The compact campus. The underground campus is magnificent and wonderful. We don't have school maps everywhere, so it's a little hard to find a geography."
wis지니,5,1007,캠퍼스 방문 규모는 아담하지만 높낮이가 있는 편이라 편안히 돌아보기는 어렵지만 현대와 고전이 잘 어울리는 예쁜 캠퍼스입니다 맛집도 있어요,"Although the size of the campus visit is small, it is difficult to look around comfortably because it is high and low, but it is a beautiful campus that goes well with modern and classical music. There's a good restaurant."
hophopwo,5,1007,"아담한 캠퍼스 한국에 선교사님들이 와서 세운 고전양식 건물들이 있는 이화캠퍼스. 철마다 꽃이 피거나 눈꽃이 내리면 정말 아름답다. 올망졸망 아담하고, 채플이 멋진데, ecc 이화 컴플렉스 센터가 이루는 조화. 현대적인 , 전통적인건물의 조화가 참 아름답다.","A small campus. Ewha Campus, which has classic buildings built by missionaries in Korea. It's really beautiful when flowers bloom or snowflakes fall every season. Olmangjolmang is small and the chapel is nice, and the harmony of the Ecc Ewha Complex Center. The harmony of modern, traditional buildings is beautiful."
livia941,3,1007,건축학적으로 의미있는 건물과 자연 환경이 멋집니다. 이대 정문으로 들어가면 바로 있는 ecc 건물 너무 멋져요. 건축상도 받았다죠? 여러번 갔었는데 이대 상징인 파이퍼홀과 어우러져서 진짜 웅장하고 압도적인 느낌~ ecc홀 위쪽에 잔디밭으로 올라갈 수도 있는데 밤에는 또 다른 운치가있습니다. 저 갔을 때는 듬성듬성 밤에 나무에 조명도 달아놔서 멋졌어요,"The architectural significance of the building and the natural environment are wonderful. The Ecc building right at the main entrance of Ewha Womans University is so cool. You won an architectural award, right? I've been there many times, and it's a great and overwhelming combination with the Piper Hall, which is the symbol of Ewha Womans University. You can go up to the grass above the Dec Hall. There's a different view at night. When I went there, it was nice to have lights on the trees at night."
bjh3676,4,1007,"가을에 오시길 추천합니다. 이화여자대학교가 언제부터,왜 관광객들의 명소가 되었는지는 잘 모르겠지만, 아무튼 캠퍼스가 무척 예쁘고, 젊은 대학생들로 활기가 넘칩니다. 2호선 이대역에서 도보로 갈 수 있습니다. 중국 관광객에게 매우 인기가 많습니다. 지하 광장으로 들어가시는 분들이 많은데, 학생들이 열심히 공부하는 장소인 만큼 면학 분위기를 해치치 말아주셨으면 합니다. 저는 가을에 이화여자대학교를 방문했는데, 단풍과 은행이 매우 멋졌습니다.","I recommend you to come in the fall. I don't know when and why Ewha Womans University has become a tourist attraction, but anyway, the campus is very pretty and full of young college students. You can walk from Ewha Womans University Station on line 2. It is very popular with Chinese tourists. There are many people entering the underground square, and I hope you don't hurt the atmosphere of studying as it is a place where students study hard. I visited Ewha Woman's University in the fall, and the fall foliage and the bank were very nice."
리나 최,3,1007,중국인이 많은 학교 중국사람+이대생이 보고싶다면 한번쯤 방문해볼만한 곳. 하지만 학교 내에 생각보다 경사가 있어 편안히 산책할만한 곳은 아님,"If you want to see a Chinese and a college student in a school with a lot of Chinese people, you can visit this place. But there is a slope inside the school, so it is not a comfortable place to take a walk."
vipvip2016,5,1007,이화여자대학교 학교 자체가 건물이 크고 이뻐요. 여대여서 그런지 꽃도 많고 잘 꾸며져 있어요. 외국인 학생들도 많아요.,"Ewha Womans University's school itself is big and pretty. Maybe because it's a women's college, there are many flowers and it's well-decor There are many foreign students, too."
