u_id,u_rate,p_id,review,review_en
Hanjjang,4,1063,닉나이트 사진전. 닉 나이트 사진전을 보기위한 대림 박물관이에요. 크기가 크지 않지만 요목조목하게 잘 꾸며 놓은 미술관이었어요. 주차장이 많이 협소하다는 단점과 미술관 내에 쉴공간이 많지 않다는 건 좀 아쉬운 점 입니다.,"a photo exhibition at Nicknite It's the Daelim Museum for the Nick Night Photo Exhibition. It wasn't big, but it was a well-decorated art museum. The disadvantage of parking lots being too small and the fact that there are not many places to rest in the art museum is a bit disappointing."
vlogg,5,1063,경복궁 옆 미술관 경복궁 옆에 있는 미술관이에요. 다양한 여러 미술관이 있찌만 외관만큼은 독보적입니다. 칸딘스키의 작품을 연상시키는 스테인드글라스같은 외관 참문부터 마음에 들어요. 홈페이지에서 미리 전시 스케쥬을 확인하고 가세요. 날짜가 아쉽게도 지난 전시가 있어서 아쉬웠어요.,"It's an art museum next to Gyeongbokgung Palace. There are many different art galleries, but they are unique in appearance. I like the appearance of stained glass that reminds me of Kandinsky's work. Please check the exhibition sketch in advance on the homepage. Unfortunately, it was a shame that there was a previous exhibition."
베베,5,1063,닉나이트 사진전 관람 닉나이트 사진전 관람차 방문했는데 깔끔하게 잘 되어있고 직원들도 친절했어요. 관람권도 5000원정도로 저렴한 편으로 전시회 관람을 원하시면 한 번쯤 가보시는게 좋을 것 같아요. 주변에 경복궁도 있고 시장도 있어 볼거리도 많고 하루 재밌게 놀 수 있을 것 같아요,"I visited the Nicknite Photo Exhibition to watch the Nicknite Photo Exhibition, and the staff was nice and neat. The tickets are about 5,000 won, so if you want to go to the exhibition, you'd better go. There is Gyeongbokgung Palace and a market nearby, so there are many things to see and I think I can have fun for a day."
kelly-babyowl,4,1063,"경복궁 돌담길을 마주한 아담한 미술관 서울에서 가장 좋아하는 동네인 서촌에 있는 현대 미술관이다. 규모는 매우 작지만 아담하고 깨끗해서 경복궁과 서촌 일대 골목길을 산책하다가 잠시 머리 식히기 좋은 곳. 주로 현대적인 감각의 패션, 가구, 사진 등이 전시된다. 요즘 서촌이 핫 플레이스가 되면서 동네가 변질되어 가는 것 같아서 조금 걱정이다.","It is a small museum facing Gyeongbokgung Stonewall Walkway, a modern art museum in Seochon, Seoul's favorite neighborhood. It is very small in size, but it is small and clean, so it is a good place to take a walk in the alleys of Gyeongbokgung Palace and Seochon. Fashion, furniture and photographs with a modern sense are mainly displayed. I'm a little worried that Seochon is becoming a hot place these days and the neighborhood seems to be going bad."
PINKSHOW01,4,1063,"작품에 집중하기 좋은 곳 다른 유명한 미술관에 비해 크기는 매우 작은 편이지만, 그만큼 아늑한 전시공간과 더 집중할 수 있는 동선을 갖고 있는 곳이어서, 모든 전시회마다 만족스럽게 볼 수 있어서 좋았음. 단점이라면 유명 전시는 밖에서 줄 서서 길게 기다려야 하는데, 여름에는 뙤약볕 아래에 있어야 해서 매우 힘들었음","It's a good place to concentrate on your work. It's very small compared to other famous art galleries, but it has a cozy exhibition space and a more focused movement, so it was nice to see it in every exhibition. The downside is that famous exhibitions have to wait in line outside for a long time, but in summer it was very hard to stay under the scorching sun."
Yuyumi85,5,1063,"작은 미술관의 이상적인 형태 10년 전이나 지금이나 한결같이 입장료도 적당한 편이고, 전시 구성이 알차서 시즌 때마다 가게 되네요. 다소 실험적인 전시를 대중들에게 친근하게 소개할 수 있는 몇 안되는 미술관이지 않을까 싶어요.","The ideal form of a small art museum is the same as it was 10 years ago and now, the admission fee is reasonable, and the exhibition composition is full, so I go there every season. I think it's one of the few art galleries where you can introduce a somewhat experimental exhibition to the public in a friendly manner."
Chorong K,5,1063,적당한 크기의 미술관 미술관이 너무 넓으면 금방 지치는데 대림미술관은 적당한 크기에 티켓도 비싸지 않은 적정한 가격이라 부담 없이 다녀올 수 있어서 좋아요,"If it's too big, you'll get tired quickly, but it's a good place to visit because it's a reasonable price that doesn't cost a lot."
pfllalla,4,1063,좋아요~ 샤넬전 ? 을 시작으로 더 대중성을 띄는 미술관이 된것 같아요~ 작지만 항상 알차고 핫한 아티스트를 소개해 주네요..,Good~ I think it became a more popular art museum with Chanel exhibition. You always introduce me to a small but fruitful and hot artist.
쑤루루,4,1063,"좋아요 전시 여는거 하나하나 딱 제스타일이라 믿고 보는 곳입니다 전시회 표도 저렴하구요. 한번 보고 전시회끝날때까지 무제한으로 볼 수 있는 점도 최고입니다. 다만, 사람이 많다는게 흠이죠 ㅜㅜ","All right, every single one of them is my style. Tickets for the exhibition are also cheap. It's also the best that you can see it once and see it unlimitedly until the end of the exhibition. But the only flaw is that there are so many people. ㅜㅜ"
가은 이,5,1063,"은근 볼것이 많았어요 색감이 좋았고, 사진을 찍으면 예쁘게 나왔어요. 미술관 어플 설치하면 무료 가이드를 해줘서 좋아요.","There were a lot of things to see. The color was good, and it came out pretty when I took a picture. It's good to have a free guide when you install an art museum application."
mithuki,5,1063,작지만 알찬 미술관 이번에 팬톤 전시회를 보러 다녀왔어요. 지하철에서 가깝고 입장료도 싼 편 입니다. 특색있는 전시가 많은 것 같아서 좋아요,I went to see the Pantone exhibition at the small but fruitful museum. It's close to the subway and the entrance fee is cheap. I'm glad there are so many unique exhibits.
밀키롤,5,1063,볼줄몰라도 가는곳 vip표가 생겨서 요즘 사람들이 많이 찾는다고하여 가보앗다 원래 미술쪽에 관심없엇지만 거기에 설명해주는 직원이 잇엇는데 들으면서 보니 이해도되고 보는 맛이 생겻다,"I went there because I heard that many people are looking for a VIP ticket to the place where I go to see it. Originally, I was not interested in art, but there was an employee who explained it to me, but when I listened to it, I could understand it and it was fun to see it."
올리브521,5,1063,대림미술관과 D museum! 작년말 새로 문연 디뮤지엄까지..두곳은 정말 사랑하는곳이다 .대기업 대림을 새로보게 하는 장소들이다.늘 트랜디하고 가려운곳을 긁어주는것같은 개성있는 전시들이 좋은전시에의 갈증을 풀어주는것같다. 경복궁옆 대림미술관은 운치있어 좋고 디뮤지엄은 세련되어 좋다^^,"Daerim Museum of Art and D Museum! From the end of last year to the new museum.The two places are places that I really love.These are the places that make Daelim, a large company, look anew.It seems that the unique exhibits that always scratch the trendy and itchy places quenches the thirst for a good exhibition. The Daelim Art Museum next to Gyeongbokgung Palace is beautiful and the museum is sophisticated.^^"
리나 최,5,1063,저렴한 가격에 좋은 전시를(사람은 많음) 늘 트랜디하고 재밌는 전시를 선보이는 곳입니다. 공간이 협소하여 관람하기 힘든 부분도 있습니다.,It's a place where you can always enjoy trendy and fun exhibitions at reasonable prices. There are some parts that are difficult to see due to the small space.
믿을만한리뷰어,4,1063,대림그룹에서 운영하는 미술관 경복궁 근처에 위치해서 고궁산책후 들리기 좋다. 매번 흥미로운 주제로 전시하여서 2030대 여자들이 특히 많이 방문하는 곳. 밤에 가끔 간단한 주류와 핑거푸드를 제공하는 파티같은걸 한다고하니 사이트 참고바람.,"Located near Gyeongbokgung Palace, an art museum run by Daelim Group, it is a good place to visit after a walk in the palace. This place is especially visited by women in their 20s and 30s because it is an interesting theme every time. Please refer to the website that they sometimes have parties that offer simple drinks and finger food at night."
seo_m_h,5,1063,개성이 있는 전시들 개성이 있는 전시들을 많이 합니다. 대림에서 하는 전시는 정말 믿고 보러 갈수 있습니다. 그리고 관람티켓이 있으면 몇번씩 더 관람할수 있는게 정말 너무 좋습니다.,"Exhibitions with individuality. There are many exhibitions with individuality. I can really trust the exhibition in Daelim and go to see it. And if you have a ticket, it's great to see it a few more times."
oroorooro,5,1063,부담없이 누구나 즐길수 있는 미술관 접근성도 좋고 관심가는 전시를 많이 해서 자주 방문하는 곳입니다. 아주 넓은 공간도 아닌데다가 재밌고 개성있는 전시 구성으로 미술에 관심이 없는 분들도 부담없이 즐길 수 있는 장소입니다. 온라인 회원가입을 하면 20%할인혜택도 있으니 참고하세요.,"It has good access to the museum where everyone can enjoy it without any burden, and I am interested in this place because I have exhibited a lot. It's not a very large space, and it's a fun and unique exhibition that people who are not interested in art can enjoy without any burden. If you sign up online, you can get a 20% discount."
jinustar,4,1063,좋은 전시 많이 합니다 가정집을 프랑스 건축가 ‘뱅상 코르뉴’가 리노베이션했다. 초기에는 사진 전문 미술관으로 시작했으나 지금은 젊은 크리에이터들의 전시를 소개하고 있다. 층간 계단이 좁고 전시면적이 여유롭지 못하다는 단점이 있지만 이른바 ‘서촌시대’의 중심에 있고 예술대중화에도 힘을 쏟고 있는 대림그룹의 경영철학이 접목되어 매년 관람객이 증가하고 있다. 모바일 어플리케이션을 다운 받으면 전시작품을 감상하는데 도움이 된다. 매시 정각 도슨트도 운영한다.,"There's a lot of good exhibits. The home was renovated by French architect ""Bangsang Cornew."" Initially, it started as an art museum specializing in photography, but now it introduces exhibitions of young creators. Although there is a disadvantage that the inter-floor stairs are narrow and the exhibition area is not relaxed, the number of visitors is increasing every year due to the integration of Daelim Group's management philosophy, which is at the center of the so-called ""Seochon era"" and is also striving to popularize art. Downloading a mobile application helps you appreciate the exhibits. It also runs a docent every hour."
everlsk,5,1063,"대림미술관 독특하고 재미난 전시로 유명해진 대림 미술관. 멤버십 가입 시 더 저렴하게 관람이 가능하며, 바로 옆 디 라운지에 가면 저렴한 가격에 분위기 있는 곳에서 커피 한잔이 가능합니다.","Daelim Museum of Art, which became famous for its unique and interesting exhibition. If you sign up for a membership, you can watch it cheaper, and if you go to the next D-Lounge, you can have a cup of coffee at a reasonable price."
corioli,5,1063,좋은 전시물을 만날 수 있는 곳 좋은 전시 프로그램으로 미술을 잘 모르는 사람들도 찾게 만드는 곳. 같은 곳에서 운영하는 디뮤지엄이 한남동에 개관했으니 이 곳을 방문하는 것 또한 추천함.,"A place where you can meet good exhibits, a place where you can find people who are not familiar with art with a good exhibition program. The same museum opened in Hannam-dong, so I recommend you visit this place is also recommended."
haeaaa,5,1063,좋아요 이런저런 행사 이벤트도 많이 해서 참 재밌네요 ㅋㅋㅋ 최근에 헨릭빕스코브 전시회도 갔는데 정말 재밌게 봤어요 엘레베이터도 있어서 전시 관람하기도 편하고 역이랑도 가깝고!!!!! 데이트 코스로 좋네요,"Good. It's fun to have many events like this and that. LOL. I recently went to the Henrik Bibibb exhibition and I really enjoyed it. There's an elevator, so it's easy to watch the exhibition and close to the station!!!!! It's a great date course."
meltingbrain,5,1063,신선한 아이디어가 가득한 작품들 너무 어렵지도 너무 대중적이지도 않은 컨셉의 작품 전시를 보실 수 있습니다. 미술관의 기획력이 좋습니다.,"You can see works full of fresh ideas, exhibitions of concepts that are neither too difficult nor too popular. The art museum has good planning skills."
Munyeong,4,1063,좋아요 지하철 역에서 가까워 접근성도 좋고 프로모션 등을 활용하면 무료로 전시를 구경할 수 있어서 좋았어요. 그리고 미술관이 최근에 지어져 시설도 깔끔하고 규모가 그리 크지 않아서 오랜 시간을 투자할 필요가 없어서 오히려 좋았어요.,"Good. It's close to the subway station, so it's very accessible and it's nice to see the exhibition for free if you use promotions. And it was rather good because the museum was recently built and the facilities were clean and not very large, so I didn't have to spend a lot of time."
민들레_luca382,5,1063,"깔끔한 미술관/ 데이트 코스로 좋아요 최근 있었던 린다메카트니의 사진전으로 방문하였습니다. 4층까지 있으며 엘리베이터가 있어 다리가 아픈이들도 편하게 관람할 수 있습니다. 오롯이 작품에 집중하기에는 조금 힘든 분위기 입니다. 서촌에는 맛집이 즐비해 있으므로, 미술관 관람 후 맛있는 식사를 하는 데이트 코스로도 좋고, 인사동, 경복궁과 가까우므로 외국인 친구들과 함께 하는 코스로도 좋습니다.","A neat museum/date course. Linda, the latest one.I visited the photo exhibition of Mechatney. It is located up to the 4th floor and has an elevator so you can enjoy it comfortably even if your legs hurt. It's a bit difficult to concentrate on the work. There are many good restaurants in Seochon, so it's good to have a date course for eating delicious meals after visiting the museum, and it's close to Insadong and Gyeongbokgung Palace, so it's also good to have a course with foreign friends."
KDTS,5,1063,"하이라이트! 갤러리 / 박물관 지구의 나의 아주 좋아하는 장소 중의 1 개 (또는, 그렇게 나는 그것을 부른다). 흥미롭고 훌륭한 큐레이터 쇼. 전시회의 제작 표준은 우수합니다. 동반 박물관 상점에는 잘 만들어진 값 비싼 상품이 있습니다. A 서울에있는 누구나 방문해야합니다.","Highlight! Gallery / Museum Earth one of my favorite places (or so I call it). Interesting and excellent curator show. The production standards of the exhibition are excellent. There is a well-made, expensive product in the companion museum store. Anyone in Seoul should visit."
DimitriVol,4,1063,"작고 흥미로운 나는 종이 예술 전시회를 방문했다. 작은 박물관 그러나 매우 흥미있는! 따뜻하게 추천합니다. 6000 원. 미술관을 빠져 나와서 오른손에있는 아름다운 ""카페 & 컨셉 스토어""를 놓치지 마십시오 (왼편에있는 아트 카페 공간이 아니라 티켓 사무실 옆).","0Small and interesting I visited an exhibition of paper art.Small museum, but I recommend it very warmly.6000 wonDon't miss the beautiful cafe concept store on your right hand after you leave the museum. Next to the ticket office, not the space at the art cafe on the left."
Okarahan,5,1063,대림 박물관 작지만 아주 좋은 박물관. 나는 신문을 예술 방문했습니다. 아주. 박물관 직원들이 아주 정중하고 친절했습니다. 박물관 또 아주 멋진 카페. 나는 창립 이러한 멋진 박물관에 대림 축하하기 위해.,Daelim Museum Small but Very Good Museum. I visited the newspaper to art. Very. The museum staff were very polite and kind. A museum and a very nice cafe. To celebrate the founding of such a wonderful museum.
LASeoulGuy,4,1063,"작지만 멋진 박물관 제 아내와 저는 좋은 종이 미술 전시회를 보았습니다. Thankfully 히 우리는 우리 표를 온라인으로 알아 들었다 (4,500 달러), 그렇지 않으면 우리는 통과하기 위해 최대 1 시간이 걸리는 박물관을 위해 30 분 동안 선에서 기다릴 것이다. 정상 입학금은 6,000 원입니다. 박물관 근처에는 멋진 카페 몇 개가 있지만 토요일 오후까지는 사람들로 가득합니다. 일찍 거기에 타!","Small but wonderful museum My wife and I saw a good paper art exhibition. Thankfully he We got our tickets online ($4,500), or we'll wait on the line for a museum that takes up to an hour to get through. The normal admission fee is 6,000 won. There are some nice cafes near the museum, but they are full of people until Saturday afternoon. Get in there early!"
DustyPink-Travels,5,1063,"닉 나이트! 와우! 제가 닉 나이트 전시 했습니다! 이 곳은 나의 첫 번째 방문은 대림, 하지만 우리는 감동 받았다. 우리는 또한 그 가 "" 자매 - "" 그 가 "" 청소년 박물관 "" 전시, 이 또한 멋진! 두 박물관이 확인할 정도로!","0Nick Knight Wow I displayed Nick Knight. This is my first visit here, but we were moved.We also see the Ga sister, the Ga Youth Museum exhibition, which is also seen by two also two wonderful museums."
mundosully,5,1063,훌륭한 디자인 / 미술 전시회 마음의 에너지에 서울 대림 미술관이 있다. 그 중 하나는 좋지만 큰 일 공백이 아닌 표시,"The Seoul Daelim Museum of Art is located in the energy of the mind of an excellent design / art exhibition. One of them is good, but it's not a big work space."
Timothy Jung Si... Y,5,1063,"친밀한 박물관은 좋은 분위기 당신을 전시해 당시 따라 다를 수 있지만 해당 시설 자체 감사합니다, 아주 훌륭했어요. 직원들은 매우 도움이 되었습니다. 한가지 팁: 확실히 전시 도슨트 투어 기다려 주 한 기능밖에 도움을 직접 할 수 있습니다. 제 경험으로는. 내 티켓 이었기 때문에 다시 방문 할 수 있는 끝없는 수를 낸 다음 다른 하나의 전시 도슨트 사용하여 실행할 수 있습니다. 자신의 생각과 감정을 내가 할 수 있고 이에 대해 여전히 아티스트 ' 원래 의도.","The intimate museum displayed you in a good atmosphere, which may vary depending on the time, but thank you very much for the facility itself, it was excellent. The staff was very helpful. One tip: You can definitely help yourself with only one function of waiting for the exhibition docent tour. in my experience Because it was my ticket, I can make endless numbers to revisit and then run it using another exhibition docent. I can think and feel my own thoughts and feelings, and I'm still an artist's original intention."
MendoPOM,5,1063,"작은, 친밀한 놀라운 박물관. 방문하는 패션 / 미술 전시. 한 사람은 믿을 수 없을만큼 작은 박물관도 놓칠 수 없는 에너지. 하고 표정이 풍부한 관광 가이드에 대한 전시. 또한 it 에서 일하고 있는 사랑을 보여주었다. 많은 직원들이 이렇게 많은 사람에게 질문.","A small, intimate, amazing museum. Visiting fashion / art exhibitions. Energy that one cannot miss even a museum that is incredibly small. and an exhibition of expressive tour guides. It also showed love working at it. Many employees ask so many people questions."
BrendaGracia,5,1063,"사랑스러운 분위기 좋은 박물관 나는 대림 미술관 말 4월 2015. 사실. 나는 두 가지 서울: 폴 매카트니가 의 콘서트를 볼 수 있는 사진 전시회는 대림 미술관을 린다 매카트니가 후향. 박물관은 크지는 않지만 매우 가정적인. 3층 전시관 입니다. 1층에 있는 기념품 가게 및 판매 매카트니가 의 상품 같은 포스터 엽서, 가방, 책. 주변이 깨끗하고, 디자인은 세련되면서도 단순한 박물관 / 미술관 등촛대. 셀프 카메라 박물관 안은 금지 다. 직원들은 매우 협조적이고, 그 중 몇몇은 영어를 더 있는 경우도 부탁하고 싶은데요","Lovely atmosphere museum. I'm at Daelim Art Museum. April 2015. Actually. I have two Seouls: The photo exhibition where Paul McCartney can watch the concert is rear-facing by Linda McCartney of the Daelim Museum. The museum is not big but very domestic. This is the exhibition hall on the third floor. Souvenirs store and sales on the first floor. Postcards, bags and books like McCartney's merchandise. Clean around, simple in design, museum / art gallery etc. Candles. Self-camera museum is prohibited. The staff is very cooperative, and I'd like to ask some of them to speak more English."
