user_id,title,content,rating,place_name,res_title
W11tavistock,편리한 복합쇼핑몰,친구를 만나 유니클로와 무인양품 쇼핑을 하고 스타벅스에서 커피를 마셨어요 주차도 가능하고 합정동 지역에서 편리하게 여가시간을 보낼수있는 좋은곳같아요,4,메세나폴리스 몰,메세나폴리스몰
mangjkim,여유롭게 쇼핑할수있는곳,지하철이랑 가까워서 약속장소로도 좋고 여유롭게 쇼핑하기 좋네요! 다만 겨울엔 좀 춥다는 단점이.. 사람이바글거리지 않다는건 좋네요,4,메세나폴리스 몰,메세나폴리스몰
Juyoun L,한번에 다 해결이 가능해요,홈플러스 매장이 커서 물건도 많고 주차도 편한편입니다 메세나 폴리스 안에 음식점도 많아서 외식하고 장보기 좋아요,5,메세나폴리스 몰,메세나폴리스몰
wony0426,괜찮아요.,사무실이 합정이라 자주 가요. 크진 않지만 있을거 다있어요. 그리고 안에 식당가에 은근 맛집이 많아요! 가격은 좀 비싼편이에요. 쇼핑몰이 이쁘게 꾸며져있는 편이라 사진 많이 찍으시더라구요.,5,메세나폴리스 몰,메세나폴리스몰
두리 홍,종합 쇼핑몰,영화관 있고 이것저것 쇼핑하기 좋죠 근데 건물 구조상 겨울엔 너무 추워요 그래도 교통편리한게 장점,4,메세나폴리스 몰,메세나폴리스몰
W11tavistock,합정동 주민에겐 편리한곳,"굳이 찾아와서 놀정도는 아니고 주민에겐 좋은 곳입니다. 홈플러스, 유니클로, 스타벅스,바디샵 외 각종 패션 브랜드와 생활편의시설이 있습니다. 롯데시네마도 있어서 영화도 볼수있구요 합정역에서 쉽게 연결되기도해서 지하철이용하시는분에게도 편리하구요, 메세나폴리스안에서 음식, 엔터테이먼트, 쇼핑 모두 즐길수 있어요",5,메세나폴리스 몰,메세나폴리스몰
elaealeana,깔끔하고 있을거다있는곳,많이걷기 귀찮을때 안에서 모든걸해결하기좋아요!!!!! 좋아하는무지랑 유니클로도있고 카페도있고 잘찾아보면 먹을것도많아서 꽤나자주갑니당!,5,메세나폴리스 몰,메세나폴리스몰
Boa K,포켓몬 잡으러 가기에 딱,"포켓스탑도 많고 사람들이 하나 꽃을 뿌려대서 앉은 자리에서 포켓몬 잡고 포켓스탑 돌려도 시간 금방 감. 몰 자체의 크기에 비해 가게들도 알짜고 공연장, 영화관도 있어서 좋음. 식당도 맛있는 편. 다만 비올 때 좀 불편함.",4,메세나폴리스 몰,메세나폴리스몰
은지 김,구려요,메세나폴리스 전체적인 관리 상태가 너무 구림. 중앙 광장쯤에 생화도 아닌 조화로 꾸며 둔 것도 너무 구리고 먹거리골목(?)같은데로 모여있는 식당들 다 맛없음,3,메세나폴리스 몰,메세나폴리스몰
livia941,약속장소로 좋아요,"합정역이랑 연결되어 있어서 좋고 홈플러스나 에잇세컨즈,무인양품같은 의류쇼핑몰도 많고 지하에는 다양한 음식점들도 많아요. 약속장소로 좋습니다.",4,메세나폴리스 몰,메세나폴리스몰
시리우드,굉장히 넓은 쇼핑몰입니다.,"합정역과 바로 연결이 되어 있고, 음식점도 많고 마트까지 있어서 관광객들이 정말 좋아합니다. 프랜차이즈 음식점들은 다 들어와있는 것같고, 스파브랜드도 많아서 쇼핑하기 편리합니다. 구석구석 음식점들이 정말 많이 숨어있어 찾는 재미도 있어요.",4,메세나폴리스 몰,메세나폴리스몰
Sejin Ahn,특이한 구조의 종합 쇼핑몰!,"중앙이 개방된 복도의 양쪽으로 다양한 브랜드의 상점들이 있으며, 여러 음식점들도 있다. 지하는 대형마트 홈플러스까지! 후쿠오카의 캐널시티 하카타에 다녀온 적이 있다면 비슷한 느낌 역시 받을 것이다. 합정역에서 바로 연결되어 교통이 편리하며 주요 복도는 시기에 따라 다양한 장식들을 하고 있어 좋은 볼거리까지 되는 곳이다. 개인적으로는 부근 거주자로서 2013년 이래 수시로 방문하는 곳이다.",5,메세나폴리스 몰,메세나폴리스몰
myspace012,공간 구성이 특이한 복합 쇼핑몰,"공간 구성이 특이한 복합 쇼핑몰. 실내이면서도 하늘이 뚫려있는 독특한 공간 탓에 겨울이나 비가 올 때는 비를 맞을 수도 있지만 그 덕분에 독특한 매력을 지닌 곳. 다양한 편집샵에서부터 특이한 소품집, 그리고 식당, 영화관까지. 주차도 편리하기에 합정동에서 한번에 해결하기에 좋은 곳. 더불어 주말에는 플리 마켓까지 열리기에 다양한 핸드 크래프트 제품들을 만나볼 수 있는 장소로 좋음.",5,메세나폴리스 몰,메세나폴리스몰
eun c,겨울에 너무 추워요,구조를 어떻게 만들어놓은건지 겨울에 가면 얼어 죽을 수준 여름에만 방문하세요 여름엔 괜찮아요,3,메세나폴리스 몰,메세나폴리스몰
호호홍홍홍,합정역 유명 쇼핑몰,"규모가 그리 크다고 느끼지는 않지만 합정역과 연결되어 있어 편리하고, 테마가 있게 꾸며놓아서 분위기가 좋습니다. 식당도 많고 대형마트도 있어 편리합니다.",5,메세나폴리스 몰,메세나폴리스몰
지환 이,"많이 걷기 싫은 날, 놀러 가면 좋은 곳","합정역과 연결되어 접근하기 좋은 이 곳은 쇼핑/식사/휴식을 한꺼번에 할 수 있는 장소다. 여러종류의 식당이 자리잡고 있고, 홍대 카페거리, 홍대 거리로 이동하기도 쉽기 때문에 낮에 이 곳을 찾고 저녁에 홍대 카페거리, 늦은 밤 홍대거리로 향하는 식의 일정을 짜도 무방하다.",3,메세나폴리스 몰,메세나폴리스몰
miyani0613,"식사, 쇼핑을 한꺼번에~",쇼핑할 곳도 많고 음식점이나 카페도 많아서 여기저기 다니지 않아도 한곳에서 모든것을 해결할 수 있어서 좋아요~ 다만 구매금액당 주차시간이 좀 더 많았으면 해요~,4,메세나폴리스 몰,메세나폴리스몰
준우임,주차 불편,"건물을 잘못 설계한것인지 주차가 굉장히 불편하게 되어 있다; 그리고 반 오픈형 건물인지라 추위, 비 등 궂은 날씨에 그닥 편리하지 않은 곳 홈플러스가 있어 가끔 가고..엥간한 스파 브랜드들이 있어 방문하긴 하나 그닥 메리트 있는 곳은 아닌듯",2,메세나폴리스 몰,메세나폴리스몰
jay600,깔끔한 종합쇼핑몰,"있을 건 다 있는 깔끔한 쇼핑몰. 특히 좋은 점은 아직 사람들이 많지 않아서 종합쇼핑몰치고는 여유롭게 다닐 수 있다. 지하철 합정역과 바로 연결되어 있어서 편하고, 몰 밖으로 나가면 홍대여서 다른 구경거리도 많다.",4,메세나폴리스 몰,메세나폴리스몰
PINKSHOW01,한 번쯤 가볼 만한 곳,"도심에 위치한 쇼핑몰 같은 느낌이 아닌 동네 한 쪽 쇼핑몰 같은 느낌을 줌. 그렇지만, 대형마트도 있고, 영화관도 있고, 의외로 다양한 맛집도 있고, 홍대와도 가까워서, 한 번 방문하면 여러가지를 해결 할 수 있는 알찬 장소임",4,메세나폴리스 몰,메세나폴리스몰
whiskers16,생각보다 뭐가 많은 쇼핑몰,"주상복합에 딸린 쇼핑몰이지만, 생각보다 많은 숍이 입점해있는 쇼핑몰입니다. 극장도 있으며, 유니클로등 여러형태의 쇼핑이 가능합니다.",3,메세나폴리스 몰,메세나폴리스몰
KevinYejun,아주 특별하지는 않은 동네 쇼핑몰,레스토랑과 커피숍 SPA 브랜드 등과 더블어 지하에는 홈플러스가 있어요. 주말에 홈플러스로 장보러 가기도 괜찮고 간담한 나들이도 하기 좋은 장소입니다. 이곳의 유니클로 매장은 키즈라임도 있어 애정하고요 그 이외의 옷 매장은 에잇세컨즈와 갭을 제외하고는 선뜻 들어가게 되지는 않더군요.,4,메세나폴리스 몰,메세나폴리스몰
ab434343,좋아하는 쇼핑몰,처음 생길때 때마침 합정에 살에서 그때부터 자주 방문한 몰입니다. 지금은 사람이 많아서 자주가진 않습니다. 다양한 음식점이 잘 들어와서.. 편리합니다. 영화관과 홈플러스가 같이들어가 있고... 또 조성이 예뻐서 걷기도 좋습니다. 솔직히 홍대에 비하면 사람도 많은편이 아니라.. 좋은...ㅎㅎ;; 건물에 달아놓은 우산은 언제봐도 예쁩니다.,4,메세나폴리스 몰,메세나폴리스몰
Hyein O,메세나폴리스 크리스마스 장식,"메세나폴리스에 크리스마스 장식을 해놓았네요~ 천사날개, 큰 종, 포인세티아~!! 기회가 되면 아이들이란 사진찍으며 연말 분위기 내시면 좋을 것 같습니다~",4,메세나폴리스 몰,메세나폴리스몰
니아야,비 오는 날 적당한 약속 장소. 주차도 편함,"합정역이나 상수역 부근에서 약속 잡을 때, 일종의 랜드마크가 된 쇼핑몰. 사람 많은 거리 쪽이 싫을 때는 아예 이 쇼핑몰에서 식사하거나 차를 마시기도 한다. 잘 알려진 프랜차이즈 식당과 카페가 꽤 많이 입점되어 있어서 무난한 약속을 소화하기에 좋다. 가장 큰 장점은 주차가 편하다는 것. 주차 공간이 정말 널널한 몰이다. 서울에선 보기 드물게!",4,메세나폴리스 몰,메세나폴리스몰
jowajin,만남의 장소,"합정역에 바로 연결되어 있어 모임을 자주 갖는 곳입니다. 약속 시간 전후로 쇼핑도 즐길 수 있고, 복도 중간에 테이블도 있어서 답답한 카페 안에 들어가있지 않아도 시간을 보내기에 아주 좋습니다.",4,메세나폴리스 몰,메세나폴리스몰
ddneverland,"편리한 쇼핑, 조금 휑한 느낌이 있는 곳","조성된지 꽤 되었는데 왜인지 휑한 느낌이 들까요? 사방이 뚫려있어 그런가요, 겨울철엔 걸어다니기 춥더라구요. 다양한 맛집부터 영화관, 옷가게 등등 쇼핑하기 편리해서 자주 찾게 되는 몰이긴 하지만, 개인샵같은 독특하고 개성있는 가게는 없는 편이고 있더라도 가격대가 너무 비싸서 선뜻 무얼 사기는 좀 어려운 물가이구요, 대기업 프랜차이즈 위주의 쇼핑몰이라 조금 아쉽기는 해요.",4,메세나폴리스 몰,메세나폴리스몰
샤로떼,서울에 몇 개 없는 스트리트형 쇼핑몰,"여기 주상복합 몰인데 연예인도 많이 살아서 가끔 연예인 볼 수도 있어요. 저는 아직 못 봤지만 ㅠ 음식점도 많고, 매장은 SPA 브랜드여서 저렴한데가 많아서 좋아요! 회사 근처라 자주 갑니다 ㅎㅎ",5,메세나폴리스 몰,메세나폴리스몰
Mi Ji W,"합정역에서 주차하기 편한...쇼핑, 데이트하기 좋은 곳","합정역, 홍대쪽에 주차하기 쉽지 않은데 합정 메세나 폴리스는 주차시설이 편하게 되어있어 주말에 데이트하고 쇼핑하기 좋은 곳이다. 음식점도 다양하게 양식중식일식 다 있어서...골라 먹으면 되는 듯! B1F 일본식 돈까스집 추천~",5,메세나폴리스 몰,메세나폴리스몰
shane7288,합정역의 유일한 쇼핑몰,합정역에 있는 주상복합몰이예요 유니클로 무인양품등 쇼핑을 하기에 좋고 각층마다 먹거리가 다양해서 골라먹을수있는 재미가 있어요~,5,메세나폴리스 몰,메세나폴리스몰
renahoony,한번쯤은 가볼만한 곳-,건물이 특이해서 분위기는 괜찮은데 뭔가 실속이 없는 것 같습니다 ㅠㅠ 브랜드가 많지 않아 쇼핑하기도 마땅치않고 음식점도 그리 많지 않기 때문에 자주 간다기보다 한번쯤은 가볼만한 곳인 것 같아요~,3,메세나폴리스 몰,메세나폴리스몰
H849PQ_,친구가 여기 살아서,"자주가는 메세나폴리스 메세나폴리스와 합정역이랑 연결되어있어서 편리하다. 아파트입구랑 상가랑 이어져있어서 편리하고 드럭스토어,카페,음식점,SPA매장,대형마트 등이 있어 쇼핑하기 편리하다. 메세나폴리스=편리",4,메세나폴리스 몰,메세나폴리스몰
Junho,여름엔 마니 더워요,야외로 개방된 형태의 몰이라 여름에 가기엔 많이 덥네요. 근처에섣 차라리 에어컨 잘 나오는 IFC몰이 낫습니다. 초기 대비해선 식당도 많이 들어오고 정비된 것 같은데 역시나 일부러 여기 오기엔 뭔가 모자란 듯해요. 극장이나 공연장 올 거 아니면 찾아서 오진 않을 것 같습니다.,3,메세나폴리스 몰,메세나폴리스몰
MapostyleSun,집앞에 있어서 종종 가는 곳,"층 단위를 모르겠는데.. 제일 밑층에는 음식점이 합정역 반대편 쪽으로 많이 있고, 다들 가성비 괜찮고 맛있는 음식점 들입니다. 입구에 생어거스틴 있고.. 반대편에 있는 아이스크림집도 맛있구요 유니클로 등 편하게 살수있는 옷이 많고 롯데시네마도 입주되어 있어서 날씨 안좋은날 편하게 와서 즐기다 갈 수 있습니다 관리가 잘되있고 지어진지 오래되지 않아서 깨끗하고 좋아요~ 특히 합정역과 이어져 있어서 약속장소로 편한곳!! 전반적으로 각 음식점들이 괜찮고 커피숍도 괜찮아서.. 특히 날씨안좋아서",4,메세나폴리스 몰,메세나폴리스몰
토실,주차 편해요,아직 사람이 많지 않아서... 전철역이랑 연결되어있는데도 주차도 편하고 좋은 거 같아요. 다만 들어갈때는 쉬운데.. 밤늦게 나올땐 나오는 줄이 길더라고요. 안에 홈플러스도 있어서 인근 홍대서 놀다가 홈플러스서 장보고 나오면 홍대에 주차하는 것보다 주차비도 저렴하고 좋은 거 같아요..,5,메세나폴리스 몰,메세나폴리스몰
AdrianAdy66,다양한 상점이있는 '노천'쇼핑몰,"당신을 유혹하는 좋은 상점이있는 야외 쇼핑몰. 에 위치한 합정역 (지하철 2, 6 호선) 9 번 또는 10 번 출구로이 멋진 수다방에 쉽게 접근하고 즐길 수 있습니다",4,메세나폴리스 몰,메세나폴리스몰
Ferdinand del Toro,온갖 종류의 상점들이있는 오픈 에어 몰!,합정 (Hapjeong) 역 바로 맞은 편에 편리하게 위치해 있습니다. 쉽게 액세스 할 수 있습니다. 많은 상점. 두 곳의 약국과 Homeplus.,4,메세나폴리스 몰,메세나폴리스몰
SurfingWild,실망스럽고 빈 몰,"이 쇼핑몰을 방문한 이유는 Liliput이라는 장소를 보는 것이 었습니다. Liliput은 어린 아이와 유아들에게 할 일이 많고 음식 등으로 즐겁습니다. 그러나 우리가 비합리적인 가격을 고려했을 때를 제외하고는 흥미로 웠습니다. 쇼핑몰 그 자체는 우울하고, 많은 콘크리트와 흥미로운 점포를 가지고 있지만 실제로는 우울합니다. 그것은 영국에서 1960 년대에 지어 졌던 오래되었던 회의 평의회를 생각 나게했다. 저의 은혜를 지키고 있습니다. 적어도 우산은 어디서든 색을 유지하는 다채로운",2,메세나폴리스 몰,메세나폴리스몰
DantesCaulfieldGatz,조용한 휴식을 즐겼고요,"친구와 나는 큰 홍대 지역을 여행하는 동안 이곳에 들렀다. 그것이 야외 쇼핑 때문에 몰 미국 방문하는 흥미로운 곳입니다. 또한 좋은 미학(위의 그림과 화려한 우산, 몰 전체에서 작은 정원과 나무들로. 놀랍게도 토요일 오후 조용하고 우리가 방문했을 때 한적하며. 자신의 여행이, 다른 일을 이 지역에 몇 그늘, 욕실, 또는 그냥 좀 앉아 확실히 좋은 곳",3,메세나폴리스 몰,메세나폴리스몰
delhiindia2016,최고의 쇼핑 센터 정풍 역.,"좋은 장소 입니다. 할 수 있는 모든 것은, 어떤 사고 싶다면. 마음에 드는 곳 입니다. 말 때문에 비싼 메세나 폴리스 빌딩 건물. 싶을 만합니다 플랫 이 건물. 홈플러스 의 지하.",5,메세나폴리스 몰,메세나폴리스몰
sammyguy,여기에 가서,이는 일반적인 브랜드 나 야외 쇼핑몰 이 있다. 그 곳은 조용한 평일 오후 에 방문했을 때. 이 곳은 확실히 할 모든 방법.,2,메세나폴리스 몰,메세나폴리스몰
Esther C,친절하고 화려한,"과소평가 하지 않는 것 같아요, 그냥 일반적인 사람들이 다른 지역에서 외국인 유치, 지역 주민들과 관광객들이 주로 남서 아시아. 이 곳은 붐비지 않고 거의 이벤트, 기분 좋게 활기찬 가장. 쇼핑몰에 연결되어 있는 가족 소풍 용으로 적합한 홈 플러스 및 다른 슈퍼마켓. 또한 일부 의류 상점들도 많이 있고 대체 및 고급스러움. 여기에 화장품 을 살 수도, 물론. 다양한 식당들이 아마 가장 좋은 것은 이 쇼핑몰; 선택할 수 있는 양식, 한식 및 일식 요리 입니다. 그 쇼핑몰 들이 떨어져 있다,",4,메세나폴리스 몰,메세나폴리스몰
DigerTheTiger,과소평가된 - 주변에 가볼만한 가치가 있다면,"서울에서 잘 되고 있습니다. 자신을 찾을 경우 이에, 시간이 여유가 있는 - 정말 가볼 만한 곳 입니다.",4,메세나폴리스 몰,메세나폴리스몰
aimbdn,"작은, 하지만 재미 있습니다","몇 가지 장소에 있는 좋은 곳에 상점과 몇 가지. 이 hapjoeng 역 바로 옆에 접근이 쉽다. 일단 내부 가 어떻게 이동해야 찾을 수 있습니다. 이곳에서 길을 잃을 수도 있어서 스타일은 미로 위로 이동 및 아래로, 하지만 잠시 후 한 데 사용할 수 있습니다. 귀여운 우산 지붕",3,메세나폴리스 몰,메세나폴리스몰
TheDongo,새 크지만 많지는!,"그것은 사물 의 합정 지역, 대부분의 변경다른 지역에 새로 지은 건물. + 새 시크 레스토랑 및 상점 (신발 화장품, 식품 초와 디자인, 영상). + 좋은 시설! 합정역 옆에 + 오른쪽! 이렇게나 많은 약 3만 - 바닥 그리고 대부분의 식품 입니다. 만약 진짜 한국 음식이 오지 않는다. - 좀 비쌈.",3,메세나폴리스 몰,메세나폴리스몰
