user_id,title,content,rating,place_name,res_title
한기 문,리움,"매달 문화의 날 수요일에 반 값 할인 하니(5000원) 그날 방문해보면 좋다. 이태원에 위치해 있고 걸어서 약간 올라가야 한다. 이곳에서 소장하고 있는 미술품은 조선시대의 그림들이 대다수 이며 그림 뿐만 아니라 도자기,꽃병,그릇 등 다양한 조선시대의 문화재를 전시하고 있다. 개인적으론 고려 시대의 불교 문화재인 '감지금니대방광불화경' 이 가장 뇌리에 남았다. 불교 수행에 관한 내용을 기록한 것으로 그림과 함께 있는데 목판으로 조각한 것인지 어떻게 제작했는지 궁금했다. 그리고 관람에 도움을",4,삼성미술관 리움,삼성미술관 리움
Jinny MC,이태원 근처의 숨은 예술,"이태원에서 머무는 동안 각종 기념품 가게나 바, 레스토랑만 가는 것에 지쳤다면 이런 갤러리도 있다고 말하고 싶다. 약간 이태원 중심에서는 벋어나 있지만 걸어가기에도 나쁘지 않고 갤러리 안에 들어가면 더 놀라게 된다. 건물외관은 더욱 멋지다. 전시관람 후 잔디를 바라보면서 차 한잔도 할 수 있다",5,삼성미술관 리움,삼성미술관 리움
H L,문화가 있는 날 강추,항상 가려고 했는데 드디어 가보았네요. 매달 마지막주 문화가 있는 날에는 50퍼센트 할인해서 5000원에 입장할 수 있어요. 개인적으로 인상깊었던 몇몇 작품이 있었어요. 강추합니다~,4,삼성미술관 리움,삼성미술관 리움
pic_bd,이태원 속 문화공간 리움.,이태원의 화려한 네온사인을 뒤로하고 조금만 걸어올라오면 고급진 골목 안에 리움이 위치해있다. 나는 1년에 1-2회 정도 리움을 찾는다. 리움은 삼성이 운영해서 인지 서비스 또한 최고를 지향하는 듯 보였다. 아쉽게도 현대미술관치곤 드물게 카메라 촬영을 금한다.,4,삼성미술관 리움,삼성미술관 리움
evita002,모던하고 고급스런 미술관,한강진역 쪽에 위치해있고 고급스럽고 조용하고 모던한 미술관입니다. 화려한 작품은 없지만 요소요소 볼만한것들이 많고 분위기도 고급스러워서 좋아요.,3,삼성미술관 리움,삼성미술관 리움
sunny s,가볼만한 박물관,일반적인 박물관에서 보지 못했던 특이한 모양의 도자기나 작품들을 볼 수 있는 박물관이에요. 오디오 가이드도 잘 되어 있고 이태원에서 가까워서 돌아보고 맛집 찾아 다니기도 좋습니다.,5,삼성미술관 리움,삼성미술관 리움
Joon K,우리나라에 시대상을 보여주는 미술관,한국적인 전통가치와 새로움을 추구하는 현대사회의 모습을 야누스적인 모습을 가진 미술관입니다. 개인적으로는 현대미술보다는 한국 도자기등 고전쪽이 더 흥미로웠습니다.,5,삼성미술관 리움,삼성미술관 리움
muzicrabeat,대단히 깔끔한 시설,건축물 자체가 아름답고 깔끔하며 좋은 전시를 많이 하지만 접근성은 떨어지고 근처에 기타 즐길거리가 적다. 직원의 친절도도 복불복인듯하다.,4,삼성미술관 리움,삼성미술관 리움
Sungeun J,인상적인 전시,"미술계의 큰손, 삼성가의 그 리움 미술관인데요. 대단한 작가들의 작품들을 기획 전시하기도 합니다. 매번 전시의 내용이나, 동선의 쾌적함이나 뭐 그런 걸로 자본의 대단함을 느끼는 곳입니다. 티켓 가격이 다른 시립 미술관에 비해 다소 비싸긴 하지만 자주 좋은 전시를 열어줘서 가지 않을 수 없습니다.",4,삼성미술관 리움,삼성미술관 리움
ㅇㅊㄱ,도슨트 투어 이용하세용,박물관이 보다보면 다 똑같은 것들이고 나중엔 그냥 산책을 하고 있는 자신을 발견하는데 도슨트 투어로 무엇인지 알고 보면 더 재미있습니다 오디오 디바이스도 렌트하면 좋아요!,4,삼성미술관 리움,삼성미술관 리움
Soo_in_Seoul,여유 있고 덥지 않을 때 가야 함,이태원역에서 내린다 해도 바로 갈 수 없으니 더운날엔 가지 않는 것을 추천함. 입장료는 저렴하진 않았으나 삼성 임직원이면 할인가능. 내부가 꽤 넓었고 다른 곳에서는 볼 수 없을 만한 전시도 있었다고 생각함. 설계도 독특하다고 느꼈음.,4,삼성미술관 리움,삼성미술관 리움
mynicknamelol,생각보다 큰 규모에 놀랐다.,"한남동에 위치한 미술관이다. 삼성 임직원이면 할인이 된다. 모던한 작품만 있는 줄 알았는데 생각보다 한국적인 그림, 도자기도 보유하고 있었다. 규모도 크고 볼 것도 많다.",4,삼성미술관 리움,삼성미술관 리움
boorere23,전시가 많지는 않지만 그래도 가끔 기분전환으로 가기 좋은 곳,엄마와 시간날때 가끔 가서 주변에서 맛집도 가고 미술관에서 시간 떼우기 좋은 곳이라고 생각한다. 전시가 다양하지 않아서 자주는 안가지만 가끔 재밌는 것들도 있는듯.,4,삼성미술관 리움,삼성미술관 리움
luvvparis,리움,리움 미술관은 외관부터 독특하고 여러 전시를 볼 수 있어서 좋아요 데이트 하기에도 좋은곳 입니다,4,삼성미술관 리움,삼성미술관 리움
Ju-yeon Y,너무 좋아요,"요새 계속 상설전만 해서 좀 아쉽지만, 기획전을 하면 어느 미술관에 못지않게 훌륭하게 전시를 기획해서 꼭 가볼만 합니다. 이태원 들려서 실내 미술관으로 둘러보기 좋아요. 특히 도자전이 좋습니다.",5,삼성미술관 리움,삼성미술관 리움
749kyoung,다양한 전시가 없는게 아쉽...,미술관 건축미가 좋아요. 유명한 건축가가 지었다고 하던데... 종종 가고 싶은데 다양한 전시가 없어서 아쉬워요.,5,삼성미술관 리움,삼성미술관 리움
dkfma0657,음,리움은대학생때 과제로 인해서 한번 방문을 했습니다. 밖에서보는것보다 많이 넓어서 놀랬습니다,5,삼성미술관 리움,삼성미술관 리움
jisung_lee_01,다양한 컬렉션을 갖춘 미술관,"미술관 건물 자체로도 개성있고, 고미술부터 현대 미술에 이르기까지 다양한 컬렉션을 보유하고 있다. 개인적으론 이 곳의 고미술 소장품은 여느 국립 박물관 못지 않다고 본다. 서울을 찾는 사람이라면 한번쯤 방문해보길 추천한다.",5,삼성미술관 리움,삼성미술관 리움
Jongik C,잘 꾸며 놓은 사설 미술관,삼성 창업주의 수집벽 덕분인지 국립중앙박물관보다 국보급 청자를 더 많이 볼 수 있는 아이러니한 미술관,3,삼성미술관 리움,삼성미술관 리움
EDGAR.S,교통이 정말 불편,교통이 정말 불편하지만 서울 시내 미술관중에 가장 퀼리티가 좋은 곳입니다. 컬렉팅을 하고 있는 작품과 단순 미술관의 건축 감상만 해도 괜찮습니다.,3,삼성미술관 리움,삼성미술관 리움
강한여자,삼성미술관 리움,이태원에 갈때마다 들리는 곳입니다. 이태원은 너무 복잡해서 주차를 할 수 있는 공간이 많이 부족한데 삼성미술관 리움에 주차를 할 수 있어 너무 편합니다. 일단 이벤트로 하는 특별 전시도 좋은 작품을 접할 수도 있지만 자체 미술관에도 중요한 작품이 많고 미술관이 쾌적하고 작품을 관람하기 좋은 동선으로 편안함을 줍니다.,4,삼성미술관 리움,삼성미술관 리움
마노,국보 보물이 개인미술관에,국보 보물이 개인미술관에 이렇게 많이 있다는 사실이 너무 놀라웠습니다. 책에서보던 반가사유상여기 있어요. 금관도. 국가에서 운영하는것이 아니라 삼성에서 운영되고 있다는것이 부끄럽고 놀라울뿐.,5,삼성미술관 리움,삼성미술관 리움
Stereos,전시,"전시가 다양하고, 연예인들도 많이 오는듯요. 이정재씨도 본적있는데, 아무튼 연인 데이트 좋아요.",3,삼성미술관 리움,삼성미술관 리움
decreekr,미술관,"규모가 크진 않지만, 중요한 작품이 많고, 거장들의 작품도 전시되어 있음. 쾌적하고 관람하기 좋음. 이태원에 있어서 주위에서 쇼핑 하거나 식사하기 좋음.",4,삼성미술관 리움,삼성미술관 리움
MosesUnderPressure,도심에서 방문할 수 있는 넓고 쾌적한 공간,"교통편은 자가용을 이용하는 것이 좋다. 다른 교통편은 조금 불편할 수 있음. 애들하고 와도 좋고, 산책 코스로도 좋다.",5,삼성미술관 리움,삼성미술관 리움
Chorong K,가이드 꼭 들어오세요,나이 지긋하신 할머님이 가이드를 해주셨는데 정말 자세히 이것저것 설명해주셨어요 역시 설명을 듣고 보는 것과 그냥 보는 것의 차이가 크다는 평일 오전에 가서 한가하고 좋았어요,5,삼성미술관 리움,삼성미술관 리움
BillySniper,There is mixing place with Korean traditions and global modern arts.,"저희 부부(유아 동반)는 할인대상이 아니어서 1인당 10,000원짜리 표를 끊고 상설전시를 관람했습니다. 제1관(동양고전예술) 4층부터 관람을 시작했는데요, '리움'이라고 하면 현대미술만을 생각하고 있던 제 뒷통수를 한 대 후려 맞은 기분이었습니다. 상당한 양과 높은 수준의 고려청자부터 조선백자, 단원 김홍도의 화첩까지, 마음이 고요해지고, 한반도 2,000년 세월의 무게를 느낄 수 있는 공간이었습니다. 이 동양의 숲속에 숨어있는 Mark Rothko와 Alberto Giaccometti의",4,삼성미술관 리움,삼성미술관 리움
Donghye PARK,볼만합니다,"과연 삼성..인가 싶네요. 일단 만24세 이하였나, 반값에 들어가서 볼 수 있었습니다. 꽤 볼거리 많고 미술 작품도 독특한 게 보였어요. 도슨트님 설명 같이 들으니 그냥 보는것보다 훨씬 재밌고 유익했어요ㅎㅎ 내부는 촬영이 금지되어있으니 직접 가서 눈으로 보시는걸 추천합니다.",5,삼성미술관 리움,삼성미술관 리움
123minyy,이태원에 갈때마다 들리는곳,이태원에 갈때마다 시간내서 들립니다 상설전시보다 기획전시에 재밌는게 많더라고요 깔끔하게 정리되어있고 좋아요,5,삼성미술관 리움,삼성미술관 리움
mmom661,익스테리어부터 자체가 작품인 미술관,다양한 종류의 전시가 이루어지는 익스테리어부터 그 자체가 하나의 작품인 미술관입니다. 대게의 전시가 청소년뿐만 아니라 대학생에게도 할인이 되는 것 같으니 대학생분들은 참고하여 저렴하게 감상하셨으면 좋겠습니다.,5,삼성미술관 리움,삼성미술관 리움
장두현,내가 본 미술관 중에 가장 세련된 공간,"국내에, 특히 서울에 여러 미술관이 있지만 그 중에서도 가장 세련된 미술관이 바로 이곳 리움이었습니다. 세계적인 건축가들이 참여한 건물구조가 너무 멋지고요. 작품들도 하나 같이 대단합니다. 삼성의 힘(자본력)을 느낄 수 있기 때문에 엉뚱한 상상을 하기에도 좋지요. 데이패스를 끊어서 여러 전시를 모두 관람해보는 걸 추천합니다. 미술관 옆의 공원에서 사진을 촬영하는 것도 좋아요.",5,삼성미술관 리움,삼성미술관 리움
flyingdonutx100,한국 최고 미술관,"미술관 외관부터 멋있는 리움입니다. 이태원에 가면 꼭 들러보세요. 소장품, 기획전시도 엄청납니다.",5,삼성미술관 리움,삼성미술관 리움
kkobuk,언제봐도 멋져요,멀리서봐도 멋지지만 안에 들어와서도 역시나 멋있는 미술관입니다 ^^ 전공이 미술이라 가끔 놀러오곤 하는데 언제나 쾌적하고 멋있어요~ 꼭 가보세요,5,삼성미술관 리움,삼성미술관 리움
Fontainebleaus,고대미술과 현대미술을 한번에 만날수있다.,자가용을 타고 오게되면 한남동 특성상 좁은 골목길로 골치가 아프다. 또한 미술관은 크지만 주차공간은 매우 좁고 기계식 주차 여서 별로다. 하지만 전시는 뛰어나다. 좋은 도자기들과 정선의 그림들을 볼수있을뿐만아니라 유명한 현대미술을 만날수있다.,4,삼성미술관 리움,삼성미술관 리움
Yuyumi85,삼성의 힘이 느껴지는 곳,"예술에 관심이 있다면 한번쯤 와보면 좋은 곳입니다. 디스플레이가 시립, 국립 미술관과는 다소 다르게 실험적인 부분이 있어서 재미있었습니다.",4,삼성미술관 리움,삼성미술관 리움
올리브521,올라퍼 엘리아손전,드뎌 기다리던 올라퍼 엘리아손 전이 열리는 리움을 다녀왔다.생각보다 작품수가 적었으나 마지막 작품 무지개를 만들어내는 작품은 우산을 쓰고 안개품어대는 원 안에서 행복한 감정이였다,5,삼성미술관 리움,삼성미술관 리움
용용2e,리움,세계적인 건축가들이 지은 건물로 매우 멋있는 건물. 안에는 미술관인데 상설전시와 기획전시가 있으니 선택해서 보면 됩니다.,5,삼성미술관 리움,삼성미술관 리움
양남댁,삼성에서 운영하는 미술관,우선 한남동에 위치하고 있는데 미술관을 이용하면 주차가 무료인점이 엄청난 매리트. 기본 상설전시도 너무 좋고 특히 도슨트가 설명을 너무 깊이있이 해줘서 좋은곳,5,삼성미술관 리움,삼성미술관 리움
soul8486,조용하면서도 알찬 미술관,"이태원 따라 걷다보면 나타나는 미술관, 조용하면서도 알찬 미술관입니다. 미술관 자체가 아름답기도 하구요. 잔디밭만 보더라도 좋습니다. ^^",5,삼성미술관 리움,삼성미술관 리움
투덜스머프,이태원길 따라 걷다보면,"이태원길을 따라 걷다보면, 한남동 부촌입구. 위쪽으로 천천히 천천히 걷다보면, 삼성미술관 리움을 만날 수 있습니다. 굳이 입장하지 않더라도 바로 옆에 작은 공원과 벤치는 충분히 이곳을 느낄 수 있습니다.",5,삼성미술관 리움,삼성미술관 리움
avecmoi82,마음에 드는 기획전시가 있을때 꼭 가볼만한 장소입니다.,"기획전시가 알차기로 유명한 미술관입니다. 미술관 건물도 유명 건축가들이 지어 아름답고 잔디밭에 조형물도 볼만해서 가족들과 방문하시기 참 좋아요. 주차장도 있으며, 바로 근처가 이태원이어서 맛집도 많아 데이트 하시기 좋은편입니다.",5,삼성미술관 리움,삼성미술관 리움
AHN按 A,한남동도 좋고 리움도 좋고,"리움은 항상 만족스러운 리움의 전시기획♥ 너무 넓어서 하루에 다 돌기에 힘들어요. 한남동도 좋고, 이태원도 가깝고, 남산에서 가까워서 전시보고 드라이브 하기에도 너무 좋은 위치",4,삼성미술관 리움,삼성미술관 리움
livia941,전 별로 비추,한번 가봤는데 개인차가 있겠지만 전 별로였어요. 전시가 특정 테마가 있었던 것도 아니고 그냥 비싸고 유명한 작가들의 작품(개인 콜렉션을 모아놓은듯한)을 두서없이 늘어놨는데 감흥이 별로 없었고 일찍 닫아서 다 못보고 나왔어요. 시간 분배 잘해서 보세요,1,삼성미술관 리움,삼성미술관 리움
joywoong,조용하고 트렌디한 동네에 위치한 수준 높은 미술관,"상설전시의 한국 전통 미술품과 현대미술품도 멋지고, 다양한 현대작가들의 기획전도 우수함. 게다가 렘쿨하스, 장 누벨, 마리오 보타가 지은 건축물 자체도 아름다움",5,삼성미술관 리움,삼성미술관 리움
dddaisy1,리움미술관,"삼성문화재단이 새로운 문화예술의 지평을 제공할 목적으로 만든 리움미술관~ 리움미술관의 목표는 한국미술이 앞으로 나아갈 방향을 제시하고, 국제미술을 한층 더 풍성하게 만드는 것이라고 합니다. 그만큼 훌륭하고 기억에 남는 미술품들이 많으며 국보, 보물들도 관람할수있습니다~ 뜻깊은 시간이 되어 기쁩니다.",4,삼성미술관 리움,삼성미술관 리움
yongjool,엄선된 전시물. 초현대식 관람환경,엄선된 전시물이 시기적절하게 바뀌고 가끔 기획하는 초대전도 상당한 인지도가 있는 좋은 전시들임 한편 유물들도 초현대식 관람환경을 제공해서 한층 더 폭넓고 깊이있는 관람이 가능하게 되어있다,5,삼성미술관 리움,삼성미술관 리움
올리브521,한국 건축 예찬전.땅의 깨달음,종종 놓치는 전시가 있긴하지만 만약 이 전시를 놓쳤다면 몹시 섭섭했을 전시이다.우리나라를 대표하는 사찰등의 아름다운 선과 사계를 작가들이 찍어 그 건축물을 현장이 아닌 미술관에서 감상할수있게 정리된 기획전이였다.우리의 아름다운 유산을 다시 되짚어보고 자긍심이 솟아나는 전시였다,5,삼성미술관 리움,삼성미술관 리움
엔도마메,조용하게 감상할 수 있는 미술관,친구들과 함께 미술관을 찾았습니다. 그때는 도자기와 청자 이런것들 전시하고 있었습니다. 매 시즌 바뀌기 때문에 방문할때마다 새로울거 같습니다.,4,삼성미술관 리움,삼성미술관 리움
vlogg,이태원과 가깝습니다.,이태원과 매우 가까운 곳에 있습니다. 이태원 방문시에 같이 둘러보면 좋을거에요. 삼성이 운영하는 갤러리인만큼 감각적이고 트렌디합니다. 루이스 부르주아의 마망 이라는 커다란 거미 작품이 이색적이고 인상깊었어요. 미술관내에는 정장을 입은 스탭들이 상주하여 굉장히 포멀한 미술관이라는 생각이 들었어요. 조금더 자유분방한 장소였으면 하는 바람이 있네요. 이태원과 가까우며 지하철역에서도 쉽게 접근이 가능했어요.,3,삼성미술관 리움,삼성미술관 리움
애니69,오랜 유물마저 모던하게 만든 미술관(?),"상설 전시장의 각 층은 자기/서화/불교-금속 미술로 구분되어 있고 전시된 작품 수는 그리 많은 것은 아닙니다. 하지만, 국립박물관은 시끄럽고 번잡해서 제대로 감상하기 어려운 반면, 이 곳은 들어서는 순간 압도당하는 느낌이 들고 작품 하나 하나에 집중할 수 있는 분위기를 느낄 수 있습니다.",5,삼성미술관 리움,삼성미술관 리움
solmarutimsd,럭셔리 삼성 미술관,리움에는 거대한 거미 조각상만 있는 것이 아니라 다양한 현대미술등이 있어요. 그러니 우리 밖에서만 사진찍지 말고 안에도 봅시다~,5,삼성미술관 리움,삼성미술관 리움
inwooy,미술관의 표본,세명의 거장 세개의 의미있는 건축 그 안에 꾸며진 양질의 컨텐츠 그것만으로도 이곳은 충분히 의미가 있다. 인접한 이태원도 매력이 넘친다.,4,삼성미술관 리움,삼성미술관 리움
kmk810129,보물과 예술작품....,리움 미술관은 국보급 보물과 예술작품이 한자리에 있어 관람하기 너무 좋았습니다 오디오 가이드도 빌릴수 있어서 자세한 설명도 들을수 있어 좋았습니다,5,삼성미술관 리움,삼성미술관 리움
미뇨,좋은전시많이하는 미술관,삼성재단에서 운영하는 미술관이여서 그런지 유명한 작가님의 전시회를 많이하는 미술관입니다. 내부규모도 엄청나며 나선형계단에 빛이 들어오는 느낌이 너무좋은 미술관입니다. 입장료가 전혀 아깝지않아요.,3,삼성미술관 리움,삼성미술관 리움
everlsk,삼성미술관 리움,이태원의 대표 전시관 중 하나인 삼성미술관 리움. 전시도 좋지만 옥상에 있는 공원의 조각들도 멋진 곳 입니다.,5,삼성미술관 리움,삼성미술관 리움
nekoyang h,삼성가의 개인 미술관의 성격을 지닌 곳,"이태원쪽에서 약간은 벗어나 좁은 도로를 따라 올라가면 있는 곳이다. 어떻게 이런곳에 위치할수 있지? 라고 처음엔 생각이 들지만 들어서면 입벌리고 집중할수 있는 곳인거 같다. 기간별로 주제를 정해놓고 사진, 조형물 등을 전시를 하기도 한다. 우리나라 고미술품도 많이 전시되어 있다.",5,삼성미술관 리움,삼성미술관 리움
이안팍,럭셔리미술관,삼성에서 운영하는 사립미술관이다 음성안내 받을 수 있는 장비도 있어서 혼자 시간 보내기 좋다 반드시 한 번쯤은 방문에 봐야할 곳이다,5,삼성미술관 리움,삼성미술관 리움
여행가자구요,수준급의 작품들,"수준급의 작품들이 전시되어 있습니다. 차량을 가지고 가시기에는 길이 너무 막히고, 주차 공간이 없어 부적합합니다.",4,삼성미술관 리움,삼성미술관 리움
다님,서울 최고 미술관,"미술관의 주제가 없고 마구잡이 컬렉션이라는 평가도 있지만, 서울에서 이 정도 컬렉션을 볼 수 있는데는 또 여기밖에 없는 것 같네요. 리움이 아니었다면 프랜시스 베이컨, 게르하르트 리히터, 아니쉬 카푸어가 누군지도 영영 몰랐을 거고 그들의 작품을 보고 감동을 받지도 못했겠죠. 비록 한두점의 작품들일지라도 리움을 통해서 알게 되고 팬이 된 작가들입니다. 우리나라 도자기의 고급스러움도 오래 감상할수 있습니다. 근처 도보 10분 이내에 바다식당, 부자피자 등 서울 최고의 식당들도 들를 수 있습니다.",5,삼성미술관 리움,삼성미술관 리움
jjbar,멋진미술관,일단위치가이태원에있어서매력이한층더있습니다입구부터작품이눈에확들어오구요작품감상후에근처맛집이많아거참좋아여,4,삼성미술관 리움,삼성미술관 리움
oroorooro,좋은 미술관,크지않은 미술관이지만 늘 좋은 전시를 하는 곳입니다. 이태원에 위치해 근처 맛집들도 많으니 하루 나들이 코스로 좋을 듯 합니다.,5,삼성미술관 리움,삼성미술관 리움
chunglang,특별한 공간,호사스런 현대식 건물을 체험하고 싶다면 강추합니다. 삼성에서 만든 미술관이라는 것만으로도 확실한 감동을 주는 공간. 특히 미술에 관심이 있는 사람이라면 더욱 좋지요. 비싸지 않은 기념품(저는 홀더를 구입했어요) 한 두가지를 득템하세요^^,4,삼성미술관 리움,삼성미술관 리움
으스므,역시 삼성입니다.,"일단 건물에 많은 투자를 했다는게 단번에 느껴집니다. 유리, 콘크리트 모두 최상급이며 전시들도 실망스럽지 않게 탑급만 전시합니다.",5,삼성미술관 리움,삼성미술관 리움
귀티멜로디,힐링이 되는 고급진 미술관,리움미술관은 예전에 예약제로 운영하던 초창기 시절부터 다녔었는데요.요즘은 예약하지 않고도 바로 입장 가능하신가 보더라구요.주차장 시설이 완벽합니다.항상 주차를 하실수있고 아기 데리고 가셔도 유아휴게실이 있어서 조용하게 사용가능하시구요. 신라에서 운영하는거라서 그런지 호텔에 온 느낌이 드는 미술관입니다.,5,삼성미술관 리움,삼성미술관 리움
루나레나,너무 멋진 곳,"번잡하지 않은 곳에 위치해서 조용하고 사색적인 곳. 건물 자체로도 유명 건축가의 작품일 뿐더러 야외 조각, 실내 작품들 모두 엄청난 소장품들의 연속이다. 미술책에서 보던 작품들을 눈앞에서 만날수 있는 곳이다. 오디오 가이드 반드시 할 것을 추천하며 입장료가 하나도 아깝지 않은 곳이다",5,삼성미술관 리움,삼성미술관 리움
jasonlee161,한남동의 명소,리움미술관은 내부 전시 이외에도 외부에도 큰 조형물을 전시합니다. 보기 어려운 작품도 다수 소장하고 있어 방문할만 합니다.,5,삼성미술관 리움,삼성미술관 리움
jowajin,가치있는 작품이 많은 곳,작은 미술관이지만 가치있는 작품이 생각보다 많아서 무척 놀랐습니다. 복잡한 이태원에 위치해있지만 그렇기 때문에 부담없이 가보기에도 좋은 것 같습니다.,4,삼성미술관 리움,삼성미술관 리움
inthesub,나들이겸 전시회 구경,보고 싶은 전시회가 있으면 가요. 예전에 마망이 있을때부터 갔는데.. 없어져서 좀 허전함이 있지만 좋은 전시회를 자주해서 가요. 직원 분들도 친절하고 전시회 구성도 좋은 것 같아요.,4,삼성미술관 리움,삼성미술관 리움
Danny_S_starrr,국내 최고수준의 미술관,"개인적으로 생각하기에, 전시품들이 국내 최고수준인 것 같습니다. 내부를 둘러보는데 반나절은 족히 소요되며 매전 만족스러운 전시들이 자주 열립니다. 다만, 주차공간이 협소한 것 같습니다.",5,삼성미술관 리움,삼성미술관 리움
용이엄마여행중,국보 체험,데이트하기도 좋고 아이와 함께 문화 체험도 좋습니다. 국보를 많이 소장하고 있어서 교과서 속의 국보들을 직접 볼 수 있어요,4,삼성미술관 리움,삼성미술관 리움
Jutae Kim,세밀가귀전이 좋았어요!,"비오는 금요일...세밀가귀전을 보러가서 임직원 무료입장, 동반자 할인등 행사로 귀한 작품을 원없이 보았다. 친절한 직원의 안내와 완벽한 오디오시스템 덕분인지 전시장 관람 내내 기분이 좋았던 기억이다",5,삼성미술관 리움,삼성미술관 리움
sungshin248,퀄리티 높은 작품들이 있는 미술관,국립기관에도 흔치 않은 국보급 유물들이 많이 전시되어 있었습니다. 역시 삼성에서 운영하는 곳이구나라는 생각이 절로 들었습니다. 이태원이나 경리단길 쪽에 가면 꼭 들러보기를 권합니다.,5,삼성미술관 리움,삼성미술관 리움
나현 임,삼성 미술관,삼성재단에서 하는 미술관이라 웅장하고 멋있어요 아이들과 함께 미술 관람 하는거 교육하러 갔어요,5,삼성미술관 리움,삼성미술관 리움
가나다라마,자주 들리는 훌륭한 미술관,"한남동의 분위기와 잘 어울어진 미술관 입니다. 수준높은 미술작품을 만나볼 수 있는 것도 좋고, 미술관과 함께 주변에 있는 다양한 맛집들을 방문할 수 있어서 좋습니다. 기분 전환겸, 데이트 겸 자주가는 곳입니다.",5,삼성미술관 리움,삼성미술관 리움
tgna1,서울에 있는 조용한 미술관 좋네요.,"이태원에서 가깝기도 하고, 작품들도 보며 마음의 여유를 갖기에 좋은 것 같습니다. 조용히 작품을 감상하며 데이트 장소로도 좋은 것 같네요.",5,삼성미술관 리움,삼성미술관 리움
